id,league,season,name,team,screening,gettingOpen,passing,puckhandling,shootingAccuracy,shootingRange,offensiveRead,checking,hitting,positioning,stickchecking,shotBlocking,faceoffs,defensiveRead,acceleration,agility,balance,speed,stamina,strength,fighting,aggression,bravery,determination,teamPlayer,leadership,temperament,professionalism,position,appliedTPE,pos,pos_broad
1638,1,71,Sven Petterson,YUM,5,14,14,14,11,12,14,13,13,14,14,13,5,14,13,13,14,14,14,13,5,9,13,15,15,15,15,15,RD,421,Defense,Defense
1639,1,71,Mu Wisconsin,KEL,12,16,13,14,14,11,16,13,10,12,13,8,7,14,13,12,14,13,14,13,5,5,9,15,15,15,15,15,C,424,Forward,Center
1641,1,71,Jarrod Lakemore,QCC,13,13,14,13,13,11,14,14,13,13,13,12,13,14,13,11,13,13,15,14,11,13,11,15,15,15,15,15,C,423,Forward,Center
1646,1,71,Sydney Shaw,YUM,6,12,13,14,10,11,12,15,14,15,14,14,5,15,14,13,14,13,14,13,5,5,10,15,15,15,15,15,LD,425,Defense,Defense
1649,1,71,Grimmjow Jaegerjaquez,NL,12,15,13,15,13,12,15,14,12,13,13,5,5,14,14,13,14,13,14,14,5,5,7,15,15,15,15,15,LW,425,Forward,Wing
1650,1,71,Olaf Hofmann,DET,5,5,11,10,5,5,5,13,8,13,14,9,5,15,11,10,10,10,14,5,5,5,5,15,15,15,15,15,LD,155,Defense,Defense
1657,1,71,Sam Squanch,STL,5,5,12,13,5,5,5,13,13,5,6,13,5,12,10,10,10,10,16,9,7,7,7,15,15,15,15,15,LD,170,Defense,Defense
1661,1,71,Maxwell King II,MET,11,13,11,13,13,10,13,11,10,10,10,10,5,10,13,12,13,14,14,13,5,9,9,15,15,15,15,15,LW,237,Forward,Wing
1666,1,71,Ekaterina Valieva,KEL,13,14,13,13,16,12,14,13,13,13,13,9,13,13,13,13,14,13,14,14,6,5,9,15,15,15,15,15,C,425,Forward,Center
1673,1,71,Just-to-Buy My-Love,REG,5,13,13,14,11,11,13,15,11,13,13,12,5,15,12,11,14,13,14,14,5,5,11,15,15,15,15,15,RD,348,Defense,Defense
1675,1,71,Alvin Wong,YUM,11,15,13,14,15,12,14,14,14,13,14,10,10,14,13,13,13,13,14,13,5,5,7,15,15,15,15,15,LW,425,Forward,Wing
1676,1,71,Matiss Ozolinsh,NL,11,15,14,15,15,10,15,14,12,10,11,5,5,13,14,13,14,14,14,14,5,5,5,15,15,15,15,15,LW,425,Forward,Wing
1677,1,71,Gritty McGritterson,REG,10,15,14,15,15,10,15,11,11,11,11,11,11,12,13,13,15,13,15,15,4,4,9,15,15,15,15,15,C,425,Forward,Center
1680,1,71,Timothy Jimothy,STL,10,14,13,15,12,10,12,13,10,12,12,10,11,13,10,10,13,12,14,12,5,5,5,15,15,15,15,15,LW,266,Forward,Wing
1693,1,71,I-Stir MyPudding,NBB,5,11,11,13,10,11,12,13,11,12,11,12,5,13,13,12,13,13,14,12,5,5,5,15,15,15,15,15,RD,219,Defense,Defense
1695,1,71,Keegan Gamble,QCC,5,8,10,8,5,5,15,5,5,6,5,5,5,11,15,10,5,15,14,7,5,5,5,15,15,15,15,15,LW,155,Forward,Wing
1699,1,71,Hingle McCringleberry,NL,5,13,13,13,12,9,13,12,7,13,11,5,7,11,13,13,12,12,14,12,5,9,7,15,15,15,15,15,RD,221,Defense,Defense
1700,1,71,Marton Diehm,CAR,14,13,13,14,12,7,14,15,15,12,14,10,12,12,13,13,14,12,14,14,6,7,12,15,15,15,15,15,C,425,Forward,Center
1701,1,71,Wednesday Addams,VAN,12,13,15,15,13,12,14,10,9,10,12,5,13,12,16,13,11,16,15,11,5,9,9,15,15,15,15,15,C,424,Forward,Center
1719,1,71,Lasse Zeigler,STL,10,15,16,15,15,12,15,13,12,12,12,11,5,12,13,13,13,13,14,12,5,5,11,15,15,15,15,15,RW,425,Forward,Wing
1721,1,71,shnopple lopple,NBB,9,13,13,14,13,14,14,13,8,12,11,11,5,14,14,13,13,15,14,11,5,5,9,15,15,15,15,15,LD,348,Defense,Defense
1726,1,71,Tobias Wrexks,DET,5,12,13,14,13,12,13,7,7,8,5,5,12,9,13,13,13,13,14,13,5,5,12,15,15,15,15,15,LW,237,Forward,Wing
1751,1,71,James Dion,GFG,5,13,15,15,10,10,15,12,8,11,11,5,14,12,14,14,14,14,16,14,6,5,10,15,15,15,15,15,C,425,Forward,Center
1758,1,71,Johnny Wagner-Svenson,CAR,5,15,15,15,14,12,15,11,11,11,12,8,8,11,14,14,14,15,15,12,5,5,10,15,15,15,15,15,RW,425,Forward,Wing
1759,1,71,Edmund Rothaus,CAR,5,12,13,13,13,10,13,12,10,12,10,5,5,12,13,13,10,11,14,12,5,5,10,15,15,15,15,15,RD,211,Defense,Defense
1762,1,71,Furious Chicken,YUM,5,11,13,14,5,5,13,14,14,13,13,13,5,14,14,13,14,13,14,13,5,9,12,15,15,15,15,15,LD,349,Defense,Defense
1768,1,71,Oskar Samuelsson,GFG,7,7,13,11,8,8,12,9,7,12,13,7,7,11,8,7,12,12,15,10,7,7,9,15,15,15,15,15,RD,155,Defense,Defense
1770,1,71,Shaggy Bear,NBB,5,9,7,13,7,7,10,13,7,13,13,10,5,13,11,13,11,11,14,7,5,5,5,15,15,15,15,15,LD,158,Defense,Defense
1773,1,71,Patrice Bergeron,MET,11,14,14,14,14,12,14,13,12,12,11,12,14,12,12,12,14,15,14,14,9,10,11,15,15,15,15,15,C,425,Forward,Center
1777,1,71,Ana Parast,REG,5,5,13,12,12,12,8,13,13,10,13,5,5,13,13,5,12,13,14,5,11,13,5,15,15,15,15,15,LW,213,Forward,Wing
1778,1,71,Tiberius Kane,GFG,11,15,15,15,15,10,15,13,13,10,13,10,5,12,13,13,13,13,15,14,5,6,10,15,15,15,15,15,LW,424,Forward,Wing
1783,1,71,Mushu The Dragon,MET,9,15,14,13,13,10,15,13,13,13,12,12,14,13,13,12,15,14,14,14,5,5,8,15,15,15,15,15,RD,424,Defense,Defense
1785,1,71,Joseph Reed,ANC,9,13,13,13,13,11,13,9,9,9,9,9,12,9,13,13,14,13,14,14,5,8,9,15,15,15,15,15,C,260,Forward,Center
1786,1,71,Oskar Scholz,ANC,13,13,13,15,13,12,13,15,15,13,13,10,5,13,13,13,13,13,15,14,10,11,11,15,15,15,15,15,RW,425,Forward,Wing
1787,1,71,Luca Pane,NL,12,15,13,15,15,11,15,14,13,13,13,4,4,13,13,13,14,13,14,14,4,4,7,15,15,15,15,15,RW,425,Forward,Wing
1792,1,71,Kyle Johnson,NBB,5,12,5,12,12,10,12,5,5,12,10,5,5,12,12,12,12,12,14,12,5,5,5,15,15,15,15,15,LW,155,Forward,Wing
1793,1,71,Don Aven,YUM,9,9,13,13,9,9,13,12,13,12,12,8,13,13,13,12,12,13,14,9,7,9,9,15,15,15,15,15,RD,242,Defense,Defense
1794,1,71,Sunrise van de Schubbekutteveen,STL,8,13,8,13,12,12,13,11,10,11,9,8,12,11,13,13,13,13,14,12,5,5,8,15,15,15,15,15,C,224,Forward,Center
1801,1,71,Cole Dasice,KEL,5,10,12,12,5,7,11,13,13,14,13,14,5,14,13,13,13,13,14,13,5,5,8,15,15,15,15,15,RD,279,Defense,Defense
1803,1,71,Rikaad Metzller,KEL,4,8,15,13,8,9,15,14,5,15,15,16,4,15,13,13,13,13,14,12,4,4,4,15,15,15,15,15,RD,420,Defense,Defense
1804,1,71,Dusty Wilson,KEL,5,9,13,15,10,10,11,15,15,13,13,14,6,16,13,12,15,13,15,12,5,5,9,15,15,15,15,15,LD,422,Defense,Defense
1805,1,71,Lazer Gato,CAR,5,10,11,11,11,11,9,14,12,13,13,13,5,14,12,13,13,13,14,13,10,10,10,15,15,15,15,15,LD,272,Defense,Defense
1809,1,71,Little Monky,ANC,11,5,5,5,5,5,5,5,5,10,5,5,5,10,10,8,5,10,15,15,15,10,13,15,15,15,15,15,RD,155,Defense,Defense
1813,1,71,Daniel Grumathan,ANC,11,15,15,15,13,11,13,14,13,12,13,9,5,13,13,13,14,13,14,14,5,5,10,15,15,15,15,15,RW,399,Forward,Wing
1817,1,71,Marquise Hill,GFG,12,12,12,13,15,9,15,9,11,9,9,9,4,10,12,12,12,12,13,12,4,4,9,15,15,15,15,15,LW,232,Forward,Wing
1824,1,71,Redd Savage,QCC,5,13,13,13,11,11,14,15,14,14,13,13,6,14,13,12,15,13,15,14,5,11,12,15,15,15,15,15,LD,423,Defense,Defense
1825,1,71,Klaes Ashford,VAN,10,14,15,15,14,11,15,13,7,12,13,9,13,10,13,14,13,14,15,14,5,7,10,15,15,15,15,15,C,425,Forward,Center
1830,1,71,Barg Hazbite,ANC,13,14,15,15,13,13,14,13,5,11,13,5,5,10,13,13,13,13,14,14,5,5,5,15,15,15,15,15,LW,350,Forward,Wing
1836,1,71,Will Nason,COL,10,9,13,13,9,9,13,9,9,12,9,9,9,9,9,13,9,9,14,9,9,9,9,15,15,15,15,15,C,155,Forward,Center
1851,1,71,kevin kim,KEL,12,14,13,14,16,9,13,9,9,10,9,9,15,9,15,11,9,15,14,6,5,6,9,15,15,15,15,15,C,350,Forward,Center
1855,1,71,Thomas Liebold,VAN,12,13,13,13,13,12,14,13,13,13,13,11,11,14,14,13,13,13,14,13,5,5,5,15,15,15,15,15,RW,348,Forward,Wing
1856,1,71,Austin Doumakis,YUM,9,15,15,15,13,11,15,12,10,11,11,5,12,12,12,12,13,12,14,13,5,5,9,15,15,15,15,15,C,338,Forward,Center
1858,1,71,Mit Wobet,NL,5,13,13,14,13,12,14,15,14,14,13,12,5,15,14,13,14,12,14,14,5,5,7,15,15,15,15,15,RD,425,Defense,Defense
1859,1,71,Grisha Uskjal,YUM,5,13,13,14,13,10,13,14,13,13,14,11,13,13,13,13,13,14,14,13,5,5,5,15,15,15,15,15,RW,350,Forward,Wing
1882,1,71,Lucas Manning,DET,10,11,12,10,11,11,11,10,10,11,11,11,5,11,10,11,11,11,14,10,10,10,10,15,15,15,15,15,RD,155,Defense,Defense
1887,1,71,Jacob Fournier,NL,12,13,13,13,13,9,13,14,13,13,13,8,12,14,13,12,13,13,14,14,5,5,5,15,15,15,15,15,LD,334,Defense,Defense
1893,1,71,Mr. Gray T White,NBB,14,15,15,14,14,12,14,13,13,10,10,8,5,14,14,13,14,13,14,14,5,5,5,15,15,15,15,15,RW,424,Forward,Wing
1895,1,71,Charles Hamund,STL,13,13,8,13,14,12,13,5,5,6,5,5,5,5,12,7,6,12,14,9,5,5,8,15,15,15,15,15,C,155,Forward,Center
1897,1,71,Dan Craig,NL,5,14,13,13,13,12,13,12,10,11,11,5,5,12,13,13,13,14,14,12,5,10,10,15,15,15,15,15,RW,272,Forward,Wing
1900,1,71,Theodore Lauzon,ANC,10,4,4,4,5,4,5,15,15,5,15,5,4,5,4,4,10,4,14,4,10,10,4,15,15,15,15,15,RD,150,Defense,Defense
1903,1,71,Konig Wolf,STL,9,14,12,13,14,12,14,10,10,10,12,8,5,12,13,10,8,14,14,11,5,5,5,15,15,15,15,15,LW,250,Forward,Wing
1904,1,71,Kieran Kovalev,QCC,11,13,12,13,11,11,13,10,10,10,10,10,10,10,13,9,10,14,15,11,10,11,10,15,15,15,15,15,RW,231,Forward,Wing
1906,1,71,Adrians Skalbergs,REG,9,13,13,14,13,10,13,12,9,12,12,9,5,12,13,13,13,13,14,12,5,5,8,15,15,15,15,15,RW,260,Forward,Wing
1910,1,71,Johnny FourStar,VAN,14,15,11,12,15,12,15,9,5,11,10,9,5,11,14,14,13,14,14,13,5,5,9,15,15,15,15,15,LW,350,Forward,Wing
1912,1,71,Matt Stro,CAR,13,13,14,14,13,12,13,13,13,13,13,12,12,12,13,13,12,12,14,12,4,11,11,15,15,15,15,15,LW,347,Forward,Wing
1914,1,71,Jiggle E. Puff,QCC,13,15,14,15,13,9,15,13,13,11,11,7,5,13,14,14,14,14,14,14,5,5,10,15,15,15,15,15,LW,424,Forward,Wing
1915,1,71,Pork Tenderloin,GFG,5,12,12,12,5,5,12,15,13,15,13,13,5,15,13,13,15,13,16,15,8,7,12,15,15,15,15,15,LD,425,Defense,Defense
1919,1,71,Jeff Lewis,VAN,13,16,13,15,15,12,16,12,11,11,11,5,5,13,14,14,13,13,14,10,5,5,5,15,15,15,15,15,LW,424,Forward,Wing
1920,1,71,Jimmy McNulty,STL,10,10,5,9,9,5,5,15,10,5,5,5,5,5,5,5,10,16,14,5,12,6,5,15,15,15,15,15,LW,155,Forward,Wing
1921,1,71,Jaromir Jagrbomb,QCC,5,11,13,14,13,11,13,13,11,12,12,12,5,13,13,13,13,13,14,13,5,5,8,15,15,15,15,15,LD,276,Defense,Defense
1923,1,71,Kai Scott,NBB,5,11,11,11,11,11,11,11,11,11,11,11,5,11,11,11,11,11,14,11,8,11,11,15,15,15,15,15,RD,155,Defense,Defense
1924,1,71,Tony Soprano,ANC,11,15,14,15,13,12,13,14,13,13,13,5,13,13,13,13,14,13,14,15,6,5,10,15,15,15,15,15,C,424,Forward,Center
1928,1,71,Sergey Bombay,VAN,9,10,10,12,13,5,10,10,4,10,12,7,4,13,12,10,13,13,14,9,4,4,4,15,15,15,15,15,LW,157,Forward,Wing
1930,1,71,William Tree,MET,11,15,13,15,13,11,15,13,11,13,11,12,13,13,14,12,14,15,14,14,4,4,5,15,15,15,15,15,LW,424,Forward,Wing
1931,1,71,Ryan McKennedy,NL,10,15,14,14,13,9,14,13,11,13,13,9,13,13,13,13,13,13,14,13,5,7,10,15,15,15,15,15,RD,360,Defense,Defense
1935,1,71,Anthony Simmons II,VAN,14,13,14,14,13,12,14,13,11,13,12,12,5,12,13,11,12,13,14,11,5,5,10,15,15,15,15,15,RW,323,Forward,Wing
1937,1,71,Jae Hyuk Choi,REG,4,14,15,14,14,12,14,12,9,12,12,10,4,12,12,12,13,12,14,13,4,6,10,15,15,15,15,15,LW,319,Forward,Wing
1941,1,71,Antoine Gauthier,COL,5,12,14,14,12,11,13,10,10,12,10,10,5,10,13,13,10,10,14,10,10,10,10,15,15,15,15,15,RD,227,Defense,Defense
1944,1,71,Andy Ceylon,CAR,5,8,13,14,13,13,11,14,11,15,15,13,5,15,15,14,14,14,14,11,5,5,11,15,15,15,15,15,LD,425,Defense,Defense
1946,1,71,Kyle Latreille,GFG,9,14,13,14,15,12,14,11,8,10,12,10,6,13,15,14,14,15,15,13,7,5,8,15,15,15,15,15,RW,401,Forward,Wing
1947,1,71,Ace Lightning,NBB,4,12,15,15,13,13,15,14,14,13,12,13,4,13,14,14,13,14,14,12,4,4,5,15,15,15,15,15,LD,423,Defense,Defense
1949,1,71,Extra Magic,CAR,10,15,11,6,15,12,6,6,5,6,6,12,5,5,5,5,5,5,14,10,10,11,10,15,15,15,15,15,RW,155,Forward,Wing
1950,1,71,Foggy Nelson,COL,5,13,13,14,13,12,13,11,10,11,11,12,5,13,11,11,13,11,14,13,9,9,8,15,15,15,15,15,LD,247,Defense,Defense
1952,1,71,Smurfunkel Dothe,QCC,14,15,13,15,14,12,15,13,10,10,9,8,5,12,14,12,13,15,15,14,4,5,8,15,15,15,15,15,LW,415,Forward,Wing
1960,1,71,Arturri Lappalainen,STL,5,7,12,13,7,5,11,14,13,13,11,13,5,13,13,10,14,10,14,13,5,5,7,15,15,15,15,15,LD,233,Defense,Defense
1962,1,71,Isak Sogard,KEL,5,12,14,14,12,10,14,15,10,12,14,13,5,14,10,11,13,11,14,15,5,5,10,15,15,15,15,15,LD,349,Defense,Defense
1964,1,71,Marshall Madden,STL,13,13,12,14,13,12,14,13,13,13,12,12,5,14,13,13,13,13,15,13,5,5,11,15,15,15,15,15,LW,360,Forward,Wing
1972,1,71,Crystal McLeod,KEL,13,11,13,11,10,9,13,13,13,12,11,11,7,13,11,11,10,12,14,12,13,12,12,15,15,15,15,15,RW,257,Forward,Wing
1975,1,71,Alekss Ivanova,NBB,13,15,12,15,15,12,14,11,6,12,12,11,12,12,14,14,14,14,14,12,5,5,12,15,15,15,15,15,C,415,Forward,Center
1983,1,71,Lean On (Coconut Mall),MET,10,11,11,13,10,10,13,13,13,11,10,11,6,13,11,10,13,11,14,12,11,11,10,15,15,15,15,15,RW,222,Forward,Wing
1999,1,71,Filip Svatos,CAR,5,15,13,14,15,12,15,13,5,14,10,5,5,13,13,13,13,12,14,10,6,5,10,15,15,15,15,15,LW,339,Forward,Wing
2002,1,71,Boho Biscuit,REG,6,11,13,11,11,11,9,14,13,14,13,13,5,13,13,13,13,13,14,13,9,11,11,15,15,15,15,15,LD,297,Defense,Defense
2003,1,71,Thomas Sawschuk,NBB,9,14,13,14,13,9,14,13,11,11,11,9,12,13,14,14,14,13,14,13,6,10,10,15,15,15,15,15,RW,350,Forward,Wing
2006,1,71,Bob Wehadababyitsaboy,VAN,4,12,13,13,8,8,12,14,13,14,13,14,4,14,13,10,14,13,15,14,4,8,10,15,15,15,15,15,RW,347,Forward,Wing
2007,1,71,Nate Gray,VAN,5,5,5,15,15,12,10,5,5,5,5,5,5,5,15,10,5,5,14,6,6,6,6,15,15,15,15,15,LW,155,Forward,Wing
2008,1,71,Adelbert Steiner,NL,5,13,13,13,11,11,13,15,13,13,14,13,5,14,12,13,14,12,14,14,5,5,7,15,15,15,15,15,RD,350,Defense,Defense
2012,1,71,Damien Hirano,MET,10,15,14,15,14,12,14,11,11,13,11,12,12,12,13,13,14,15,14,15,5,5,6,15,15,15,15,15,RW,425,Forward,Wing
2013,1,71,Morgan Delfield,MET,9,9,15,13,9,9,11,11,11,13,12,11,10,12,12,12,13,18,14,12,5,5,6,15,15,15,15,15,RD,353,Defense,Defense
2015,1,71,Alex Crosswell,NBB,5,14,5,12,5,5,10,10,10,10,6,5,5,5,12,12,12,15,14,10,5,5,5,15,15,15,15,15,RW,155,Forward,Wing
2017,1,71,Jeff Hunziker,QCC,9,15,13,13,15,9,13,9,9,9,9,8,11,9,10,9,11,13,14,9,9,9,5,15,15,15,15,15,C,225,Forward,Center
2021,1,71,Larry Johnson The 3rd,VAN,11,12,14,12,12,6,10,12,5,12,12,8,13,13,5,5,10,12,14,12,12,11,12,15,15,15,15,15,C,228,Forward,Center
2023,1,71,Trippy Volta,STL,14,13,7,13,13,12,12,5,5,7,7,5,5,5,13,8,8,11,14,8,5,5,9,15,15,15,15,15,C,155,Forward,Center
2030,1,71,Unspeakable Horror,NBB,4,11,11,11,4,4,11,11,4,12,11,12,4,12,12,12,12,12,14,12,4,4,11,15,15,15,15,15,LD,160,Defense,Defense
2038,1,71,Inactive Forever,VAN,11,15,10,15,15,12,15,5,5,12,11,7,5,11,15,13,13,15,14,9,5,5,5,15,15,15,15,15,C,350,Forward,Center
2044,1,71,Jason JR,STL,9,9,12,12,9,8,12,8,10,12,12,9,7,12,9,10,11,12,14,9,9,9,9,15,15,15,15,15,LD,155,Defense,Defense
2048,1,71,owen johnson,STL,5,10,9,8,8,9,8,5,7,8,7,5,9,7,14,10,9,16,14,8,7,9,8,15,15,15,15,15,LW,155,Forward,Wing
2049,1,71,Maxwell King III,STL,11,12,10,12,12,10,12,10,10,10,10,9,4,10,11,11,10,12,14,10,4,9,9,15,15,15,15,15,LW,155,Forward,Wing
2050,1,71,Max Carnage,NBB,10,13,14,14,13,11,14,13,12,12,12,11,13,13,13,13,14,13,14,13,4,8,9,15,15,15,15,15,C,350,Forward,Center
2053,1,71,Aaron Ranger,CAR,12,12,10,12,10,10,10,10,10,12,10,10,10,12,11,11,11,11,14,12,10,11,11,15,15,15,15,15,RD,186,Defense,Defense
2054,1,71,Durk Warrant,STL,8,12,12,13,10,8,12,7,7,11,7,5,5,7,12,13,10,14,14,6,5,7,5,15,15,15,15,15,LW,155,Forward,Wing
2057,1,71,Theodore Svatos,YUM,5,15,11,15,15,11,15,12,7,13,13,5,5,13,13,14,13,13,14,12,5,5,5,15,15,15,15,15,RW,350,Forward,Wing
2064,1,71,Marko Zajc,VAN,7,13,5,12,13,8,15,5,5,10,9,5,5,11,13,12,10,9,14,5,5,5,5,15,15,15,15,15,RD,155,Defense,Defense
2066,1,71,Lionel Messi,QCC,5,5,15,12,15,8,12,5,5,5,8,5,12,5,12,12,5,5,14,5,5,5,5,15,15,15,15,15,C,155,Forward,Center
2074,1,71,Finn Weiß,ANC,10,15,14,15,11,9,15,11,9,9,11,8,5,12,12,12,12,12,14,12,5,5,9,15,15,15,15,15,RW,283,Forward,Wing
2077,1,71,Crazy Tomato,STL,11,13,14,14,13,11,13,12,12,13,12,12,13,13,12,12,12,12,14,13,5,5,9,15,15,15,15,15,C,310,Forward,Center
2079,1,71,Bryce Mitchell,CAR,12,10,13,13,13,12,13,5,5,5,5,5,13,5,13,13,5,12,14,5,5,5,5,15,15,15,15,15,RW,171,Forward,Wing
2080,1,71,Ryan Quintana-Green,VAN,9,14,16,13,13,11,14,13,11,11,13,10,5,14,14,14,9,11,14,10,5,6,7,15,15,15,15,15,RD,344,Defense,Defense
2086,1,71,Jordan Tanner,YUM,11,14,14,14,14,10,14,13,5,13,13,10,10,14,13,13,13,13,14,13,5,5,5,15,15,15,15,15,LW,350,Forward,Wing
2088,1,71,Logan Webb,KEL,5,15,13,15,15,11,15,10,8,10,10,4,4,10,13,11,11,15,14,13,4,8,9,15,15,15,15,15,RW,322,Forward,Wing
2089,1,71,Billy Herrington,DET,5,15,15,15,15,12,15,13,10,11,11,5,5,11,13,13,15,13,15,15,5,5,9,15,15,15,15,15,LW,425,Forward,Wing
2094,1,71,Francois Bersier,STL,5,5,10,5,10,5,10,5,5,5,5,5,5,5,15,15,10,15,14,5,9,5,6,15,15,15,15,15,LW,155,Forward,Wing
2095,1,71,Martin Csiszar,DET,5,5,12,10,5,7,16,10,10,5,5,5,10,10,5,5,8,5,14,15,5,5,5,15,15,15,15,15,C,157,Forward,Center
2097,1,71,Peter Tingle,MET,5,15,15,15,12,12,15,11,11,11,12,12,15,10,12,13,14,15,14,14,5,5,5,15,15,15,15,15,C,425,Forward,Center
2100,1,71,James Supercard,CAR,10,12,10,12,12,7,12,7,6,11,11,7,7,10,12,12,12,12,14,7,7,7,7,15,15,15,15,15,LW,155,Forward,Wing
2101,1,71,Drew Meyer,DET,6,11,8,12,13,11,13,8,10,9,12,5,10,11,12,8,10,11,14,10,6,8,10,15,15,15,15,15,RD,155,Defense,Defense
2106,1,71,Bellamy Blake,VAN,6,14,16,14,13,11,14,13,7,12,13,13,5,13,13,13,9,12,14,13,5,7,10,15,15,15,15,15,RD,350,Defense,Defense
2108,1,71,James Lutz,KEL,11,14,15,15,14,9,15,14,11,13,13,10,9,14,14,13,14,13,14,12,5,5,9,15,15,15,15,15,RW,425,Forward,Wing
2109,1,71,Adam Liebold,KEL,11,14,13,15,13,12,15,13,13,13,12,11,8,13,15,14,14,15,14,11,5,7,9,15,15,15,15,15,RW,425,Forward,Wing
2111,1,71,Pete Aleman,KEL,5,12,13,13,5,5,11,16,15,15,14,14,5,15,13,13,14,13,14,13,5,7,11,15,15,15,15,15,LD,422,Defense,Defense
2122,1,71,Bryson Basham,GFG,8,13,13,13,12,12,13,12,12,10,10,12,5,12,13,12,12,11,14,12,12,10,10,15,15,15,15,15,LD,255,Defense,Defense
2124,1,71,Dylan Jacob-Smith,NL,10,11,10,12,11,11,11,12,12,11,12,10,11,12,12,11,12,12,15,12,11,10,10,15,15,15,15,15,C,223,Forward,Center
2132,1,71,Zedward Zilliams,DET,5,8,13,13,9,10,9,14,11,14,13,13,5,14,13,13,13,13,14,13,5,5,5,15,15,15,15,15,LD,277,Defense,Defense
2134,1,71,Jason Bolden,CAR,4,10,14,13,10,10,14,4,10,9,7,4,13,4,13,13,6,10,14,9,4,9,4,15,15,15,15,15,RW,177,Forward,Wing
2135,1,71,Trevor Parsons,NBB,9,12,10,12,10,12,12,6,12,10,10,5,10,9,12,12,10,12,14,10,5,5,5,15,15,15,15,15,RW,155,Forward,Wing
2136,1,71,Might-go IA,YUM,5,14,14,14,13,15,14,13,5,13,13,13,5,13,13,13,13,13,14,11,5,5,5,15,15,15,15,15,RD,350,Defense,Defense
2137,1,71,Edouard Tremblay-Lafleur,QCC,5,5,12,16,9,5,14,5,6,11,11,5,5,11,5,5,11,11,14,5,5,5,5,15,15,15,15,15,C,155,Forward,Center
2139,1,71,Billy Hill,GFG,12,9,11,8,8,8,8,12,11,12,10,11,11,12,10,10,12,12,13,12,10,12,12,15,15,15,15,15,LD,177,Defense,Defense
2146,1,71, Johnny Shuffleboard,ANC,5,14,14,14,13,13,14,14,10,13,12,10,5,13,13,13,13,13,14,14,5,5,5,15,15,15,15,15,RD,349,Defense,Defense
2147,1,71,Aumy Junior II,CAR,13,15,13,13,17,12,13,6,11,11,9,5,11,12,13,13,13,13,14,11,5,5,9,15,15,15,15,15,C,350,Forward,Center
2150,1,71,Westley Kirkpatrick,CAR,5,13,13,13,10,10,14,12,12,13,12,12,5,13,12,12,13,12,14,13,5,8,12,15,15,15,15,15,RD,275,Defense,Defense
2155,1,71,RIP THUNDERDOME 2013-2023,GFG,5,13,13,10,13,13,13,11,10,11,10,10,5,11,11,13,8,13,14,12,10,13,5,15,15,15,15,15,RD,222,Defense,Defense
2156,1,71,Nathan Thompson,GFG,5,5,12,11,15,12,10,6,5,9,5,12,12,10,10,10,8,10,14,8,10,5,10,15,15,15,15,15,C,155,Forward,Center
2159,1,71,Cheeks Klapanen,ANC,5,10,13,13,13,9,14,12,9,9,11,7,5,13,11,10,11,13,15,13,5,5,5,15,15,15,15,15,RD,213,Defense,Defense
2161,1,71,Joshua Luna,KEL,10,10,5,5,5,5,7,6,6,15,10,10,7,10,10,10,7,10,14,10,15,10,8,15,15,15,15,15,LD,155,Defense,Defense
2164,1,71,Arnost Hlemyzd,GFG,5,12,12,13,9,11,12,12,11,13,13,11,5,13,13,13,13,13,14,11,5,5,6,15,15,15,15,15,RD,233,Defense,Defense
2175,1,71,Mike Rogers Jr.,ANC,8,11,8,10,13,12,12,12,12,10,8,9,12,8,10,10,9,8,14,9,10,8,9,15,15,15,15,15,LW,155,Forward,Wing
2178,1,71,Dave Richardson,GFG,10,13,10,13,13,12,13,5,5,6,10,6,13,5,12,10,5,13,14,5,5,5,5,15,15,15,15,15,C,160,Forward,Center
2179,1,71,Trevor Lahey,DET,13,14,11,14,14,12,13,7,7,11,7,7,13,10,12,12,13,12,14,12,5,9,9,15,15,15,15,15,C,265,Forward,Center
2180,1,71,The Murray,DET,11,14,12,12,11,12,12,11,11,13,12,11,5,11,13,13,13,13,14,13,5,5,11,15,15,15,15,15,RW,259,Forward,Wing
2182,1,71,Chris Robertson,CAR,8,12,13,13,12,12,13,12,6,13,10,5,12,12,12,12,12,10,14,12,8,8,10,15,15,15,15,15,C,230,Forward,Center
2189,1,71,Sillysauce Mctartersauce,COL,10,9,11,13,9,9,12,12,12,13,12,12,10,13,13,11,13,13,14,13,8,4,4,15,15,15,15,15,RD,234,Defense,Defense
2193,1,71,Michael Cordero,GFG,10,12,12,11,10,10,11,9,8,12,11,9,8,10,12,12,8,12,14,11,5,5,9,15,15,15,15,15,C,155,Forward,Center
2200,1,71,Arthur Kaliyev,KEL,12,14,11,13,13,11,14,9,6,11,11,9,8,12,12,12,12,14,14,10,4,4,4,15,15,15,15,15,LW,241,Forward,Wing
2203,1,71,Sean Bird,NL,5,11,12,13,11,11,11,14,12,12,12,12,5,14,13,11,13,11,14,14,5,8,6,15,15,15,15,15,LD,261,Defense,Defense
2206,1,71,Rowan O'Beirne,REG,5,14,12,14,13,10,14,12,10,11,10,10,13,10,12,13,11,13,14,12,5,5,8,15,15,15,15,15,C,263,Forward,Center
2211,1,71,Andre Latreille,GFG,7,14,13,13,15,12,13,10,10,13,11,6,5,11,14,12,13,15,15,13,5,6,5,15,15,15,15,15,LW,322,Forward,Wing
