id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,rookie,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
645,Dwayne Gretzky,C,0,MTL,69,10,11793,3,7,10,-1,4,0,0,0,320,0,0,0,387,0,128,66,0,0,0,7,2,6,8,24,69,73,61,FALSE,98.1,4.5,4.9,36.7,34.1,196,181,52,-0.5,139,124,52.9,-1.3,Forward,Center
737,Zak Wilson,RD,0,MTL,69,10,13285,4,3,7,13,0,0,0,0,433,0,0,0,611,0,0,0,0,0,0,8,2,10,8,36,61,56,64,FALSE,106.6,7.1,3.2,39.7,28.8,226,165,57.8,8.6,165,119,58.1,7,Defense,Defense
774,Jack Nishimori,RD,0,MTL,69,10,10524,1,6,7,2,2,0,0,0,33,0,0,0,67,1,0,0,0,0,0,6,3,2,36,18,62,51,75,FALSE,103.3,4.5,3.8,34.2,38.7,175,189,48.1,-6.3,120,131,47.8,-8.9,Defense,Defense
1029,Marco Barengrub,LW,0,MTL,69,10,11732,3,8,11,4,2,0,0,0,0,0,0,0,408,0,18,8,0,0,0,8,4,8,6,16,80,87,67,FALSE,105.2,5.1,3.8,31.8,35.3,184,183,50.1,-3.3,131,128,50.6,-4.8,Forward,Wing
1270,Rock Strongo,RW,0,MTL,69,10,12181,6,7,13,-1,0,1,1,2,1288,0,0,0,97,2,4,0,0,0,0,9,15,2,4,23,75,85,53,FALSE,101.7,5,5.3,31.3,37.3,168,188,47.2,-7.6,123,130,48.6,-7.7,Forward,Wing
1948,Friedensreich Hundertwasser,C,0,MTL,69,10,13472,5,14,19,15,2,0,2,2,1432,0,0,0,622,0,156,82,0,0,0,15,11,4,6,31,76,78,73,FALSE,111,6.9,2.2,38.8,32.2,209,185,53,1.2,146,125,53.9,0.2,Forward,Center
2188,Roderic Banes,LD,0,MTL,69,10,13427,1,5,6,4,4,0,0,0,1362,0,0,0,424,0,0,0,0,0,0,13,4,4,26,19,65,55,78,FALSE,103.6,3.1,1.9,30.6,28.4,173,172,50.1,-3.2,117,103,53.2,-0.8,Defense,Defense
2251,Jonathon Hagan,RD,0,MTL,69,10,12818,1,3,4,8,2,0,1,1,1328,0,0,0,474,0,0,0,0,0,0,11,1,4,34,22,68,57,80,FALSE,106.9,4.2,1.6,34.3,30.1,172,170,50.3,-2.9,123,104,54.2,0.7,Defense,Defense
2547,Vadim Askerov,LD,0,MTL,69,10,12744,1,7,8,12,4,0,0,0,443,0,0,0,320,0,0,0,0,0,0,14,1,5,28,18,68,61,76,FALSE,105.8,6.6,3,40.9,28.8,225,172,56.7,6.9,167,118,58.6,7.8,Defense,Defense
2554,Sconnie McHits,RW,0,MTL,69,10,13207,10,7,17,18,2,1,0,1,1350,0,0,0,11,0,12,1,0,0,0,14,11,0,10,52,84,96,65,FALSE,112.3,7,1.5,40.4,30.4,224,188,54.4,3.3,158,120,56.8,4.9,Forward,Wing
2718,Mads McBride,LW,0,MTL,69,10,11684,3,10,13,11,4,0,0,0,355,0,0,0,117,0,13,5,0,0,0,17,12,2,0,29,76,87,59,FALSE,107.5,5.8,2.2,39.2,30.8,210,172,55,4.1,147,117,55.7,3,Forward,Wing
2754,Valters Denisova,LW,0,MTL,69,10,10640,5,7,12,7,2,0,0,0,6,0,0,0,121,1,11,5,0,0,0,12,5,5,7,21,67,66,63,FALSE,105.1,4.5,2.1,38,31.2,173,155,52.7,0.6,124,106,53.9,0.3,Forward,Wing
2865,Shylo Moxii,C,0,MTL,69,10,11249,3,4,7,11,0,0,0,0,397,0,0,0,107,0,126,49,0,0,0,5,4,2,10,17,65,62,67,FALSE,109.2,5.4,1.7,35.5,28.5,174,156,52.7,0.6,124,97,56.1,3.4,Forward,Center
2947,Rikkert Biemans,RW,0,MTL,69,10,10064,5,4,9,6,0,0,0,0,19,0,0,0,57,2,4,1,0,0,0,12,6,0,3,29,76,83,62,FALSE,105.7,4.3,2.2,33.9,30.6,162,146,52.6,0.4,112,95,54.1,0.5,Forward,Wing
452,First-Name Last-Name,RW,0,PHI,69,21,21019,4,8,12,-5,9,0,0,0,58,0,0,0,0,2,8,1,1,0,1,38,19,12,11,25,60,57,62,FALSE,97.6,2.9,3.8,33,33.5,312,324,49.1,-7.5,222,236,48.5,-6.4,Forward,Wing
823,Lenny Hawk,RD,0,PHI,69,21,21863,3,8,11,6,6,0,0,0,39,0,0,0,1101,0,0,0,0,0,0,16,2,13,27,32,58,53,63,FALSE,100.3,4.7,3.6,37.2,29.5,361,260,58.1,5.5,258,200,56.3,5,Defense,Defense
929,Conner Snooks,C,0,PHI,69,21,25628,6,11,17,7,4,0,0,0,742,0,1,1,2177,2,347,174,0,0,0,11,17,15,15,68,71,67,71,FALSE,101.7,3.3,2.5,33.3,30.6,353,323,52.2,-3,243,236,50.7,-3.1,Forward,Center
1014,Evil AllBran,C,0,PHI,69,21,27739,17,15,32,14,12,2,4,6,3047,0,0,0,1121,1,340,170,0,0,0,32,17,12,11,89,73,74,69,FALSE,104.8,5.2,2.9,37.7,32.2,422,327,56.3,3.2,297,239,55.4,4,Forward,Center
1293,Walton Stromberg,LW,0,PHI,69,21,24036,8,12,20,9,6,0,0,0,374,0,0,0,201,1,27,16,0,0,0,44,15,6,13,49,72,72,65,FALSE,103.2,4.3,2.9,34.5,31.6,371,336,52.5,-2.7,258,254,50.4,-3.8,Forward,Wing
1316,Igor Victory,LW,0,PHI,69,21,25182,9,12,21,18,2,0,0,0,98,2,1,3,2702,1,12,4,0,0,0,35,15,14,21,57,82,82,77,FALSE,106.8,3.9,1.4,33.1,29.8,368,328,52.9,-2.1,243,217,52.8,0,Forward,Wing
1402,Lemo Pihl,LW,0,PHI,69,21,26054,14,17,31,14,14,0,1,1,1159,0,0,0,1290,3,13,3,0,0,0,45,23,17,8,61,81,84,71,FALSE,104.5,5.2,3.1,35.2,29.9,408,313,56.6,3.5,282,229,55.2,3.6,Forward,Wing
1973,Luc Blouin,LD,0,PHI,69,21,28814,3,10,13,8,10,2,3,5,2723,0,0,0,1357,1,1,0,0,0,0,30,5,7,50,56,68,64,72,FALSE,104.2,3.6,2.3,32.5,33.3,393,387,50.4,-6.2,260,267,49.3,-5.5,Defense,Defense
2166,Hans Graf,RD,0,PHI,69,21,28434,4,11,15,12,8,3,3,6,3044,0,0,0,1165,1,0,0,0,0,0,27,1,10,33,60,68,65,71,FALSE,105.1,4.3,2.4,32.7,29.4,399,332,54.6,0.5,268,236,53.2,0.5,Defense,Defense
2488,San-sam Emerson,LD,0,PHI,69,21,27500,1,8,9,18,10,0,0,0,626,0,1,1,2655,0,0,0,0,0,0,32,5,18,27,39,64,54,74,FALSE,105.2,4.2,1.9,35.1,28.8,421,322,56.7,3.7,285,232,55.1,3.5,Defense,Defense
2620,Red Kirkby,C,0,PHI,69,21,28071,16,14,30,15,10,3,3,6,2703,1,0,1,1671,2,433,246,0,0,0,15,21,25,13,64,73,71,73,FALSE,106.8,5,2.7,32.4,31.3,396,337,54,-0.4,259,241,51.8,-1.6,Forward,Center
2792,Ricky Koivu,RW,0,PHI,69,21,23735,7,16,23,19,6,0,0,0,461,0,0,0,780,1,13,7,0,0,0,38,19,5,10,43,72,72,68,FALSE,108,4.8,1.8,33.9,28.8,401,294,57.7,5.1,253,207,55,3.1,Forward,Wing
3029,Graj Virrok,RD,0,PHI,69,21,26374,1,6,7,13,4,0,0,0,0,0,1,1,2701,0,0,0,0,0,0,16,3,7,60,30,62,52,74,FALSE,104.4,4,2.4,33.8,33.3,385,371,50.9,-5.2,254,254,50,-4.4,Defense,Defense
3206,Nibbles The Squirrel,RW,0,PHI,69,21,23047,3,13,16,11,10,0,1,1,1879,0,0,0,0,0,17,4,0,0,0,48,18,11,16,46,70,68,69,TRUE,104.3,5.1,3.1,36.4,31.6,377,296,56,2.6,258,213,54.8,2.8,Forward,Wing
3237,Antonio Flusso,LD,0,PHI,69,21,20856,1,7,8,13,13,0,0,0,204,0,0,0,1052,1,0,0,0,0,0,27,2,8,8,25,64,56,69,TRUE,104.1,6.1,3.7,37.3,30.1,334,251,57.1,3.9,236,195,54.8,2.7,Defense,Defense
150,Jaska Seppala,RW,0,BUF,70,7,7361,0,3,3,-3,2,0,0,0,0,0,0,0,116,0,2,0,0,0,0,5,8,0,4,10,61,62,54,FALSE,98.7,2.5,4,26.8,37.8,112,123,47.7,-5.9,64,87,42.4,-12.2,Forward,Wing
299,Chimkin Wing,RW,0,BUF,70,7,8416,2,1,3,-2,2,0,0,0,977,0,0,0,0,0,2,1,0,0,0,9,9,5,3,18,72,77,62,FALSE,97,3.9,4.4,40.2,34.4,140,119,54.1,3.3,95,85,52.8,2.4,Forward,Wing
1043,Tommy Thompson,C,0,BUF,70,7,7631,1,3,4,-6,0,0,0,0,0,0,0,0,37,0,89,49,0,0,0,3,9,3,2,18,56,56,51,FALSE,89.4,2.4,5.2,42.2,32.2,155,119,56.6,7.2,106,80,57,8.8,Forward,Center
1130,Emilia Bergman,LD,0,BUF,70,7,7232,0,2,2,-8,2,0,0,0,0,0,0,0,51,0,0,0,0,0,0,5,2,4,11,12,54,51,54,FALSE,89.2,2,6,40.1,38.1,120,118,50.4,-2,91,83,52.3,1.6,Defense,Defense
1137,Jay Sink,RD,0,BUF,70,7,8994,1,1,2,-3,2,0,0,0,226,0,0,0,558,0,0,0,0,0,0,8,0,9,9,13,65,54,77,FALSE,96.8,1.8,2.6,36.4,32.9,148,127,53.8,3,95,91,51.1,-0.2,Defense,Defense
1170,Steve Harrington,LW,0,BUF,70,7,8042,2,1,3,-5,0,0,0,0,169,0,0,0,55,2,5,2,0,0,0,15,6,2,2,18,69,74,57,FALSE,96.1,2.3,4.1,31.3,36.8,126,134,48.5,-5,78,92,45.9,-7.8,Forward,Wing
1442,Towelie,LW,0,BUF,70,7,8309,1,0,1,-6,2,0,0,0,213,0,0,0,867,0,1,1,0,0,0,10,5,8,4,20,71,73,64,FALSE,90.1,2.5,5.5,44.8,35.4,143,120,54.4,3.8,102,85,54.5,5.1,Forward,Wing
1676,Konstantin Selich,C,0,BUF,70,7,9591,3,2,5,0,0,1,0,1,913,0,0,0,736,0,109,59,0,0,0,1,12,11,2,29,69,63,75,FALSE,97.7,3.6,3.6,42.6,33.5,148,132,52.9,1.6,102,87,54,4.3,Forward,Center
1783,Robert Black,RW,0,BUF,70,7,7204,2,2,4,-7,4,0,0,0,0,0,0,0,33,0,1,0,0,0,0,10,3,4,1,23,64,64,58,FALSE,88.4,2,5.5,43.7,34.1,140,119,54.1,3.3,101,81,55.5,6.5,Forward,Wing
1837,Bean Beanman,LD,0,BUF,70,7,9086,1,4,5,1,0,0,0,0,987,0,0,0,420,0,0,0,0,0,0,3,4,5,24,13,65,56,75,FALSE,99.4,4.7,4.2,39.8,34.2,144,135,51.6,-0.3,95,88,51.9,1.1,Defense,Defense
1867,KEKW Kekkonen,C,0,BUF,70,7,9006,1,3,4,-8,15,0,0,0,277,0,0,0,263,1,92,51,1,0,1,2,7,8,3,25,64,64,61,FALSE,94.5,2.1,5.1,32.3,42.1,131,164,44.4,-11.8,83,117,41.5,-15.4,Forward,Center
1968,Billy Brooks,RD,0,BUF,70,7,8083,1,2,3,-4,2,0,0,0,37,0,0,0,388,0,0,0,0,0,0,2,3,1,26,9,60,50,69,FALSE,94,3.3,5.2,39.5,36.2,129,130,49.8,-3,93,87,51.7,0.7,Defense,Defense
2154,Greyson Cooper,LW,0,BUF,70,7,8591,3,4,7,1,4,0,1,1,1021,0,0,0,74,0,2,0,0,0,0,12,6,6,3,29,74,78,64,FALSE,99.2,3.8,3.4,39.4,31.7,131,111,54.1,3.3,91,74,55.2,5.7,Forward,Wing
2553,Zayne Dangle,LD,0,BUF,70,7,9495,0,0,0,-3,2,0,0,0,936,0,0,0,736,0,0,0,0,0,0,3,2,4,31,12,65,54,78,FALSE,94.7,2.3,3.7,37.7,32.2,147,126,53.8,3.1,94,86,52.2,1.5,Defense,Defense
3210,Nikolai Skovgaard,RD,0,BUF,70,7,7972,1,3,4,-6,4,0,0,0,194,0,0,0,29,0,0,0,0,0,0,2,3,5,12,13,58,54,59,FALSE,94.1,3.3,5.6,37.2,38.1,143,135,51.4,-0.6,92,94,49.5,-2.7,Defense,Defense
157,Mats Marner,LW,0,CHI,70,13,13773,3,10,13,5,6,0,0,0,380,0,0,0,13,1,2,1,0,0,0,21,2,9,1,24,72,79,58,FALSE,102.7,4.8,3.5,32.6,28.8,222,190,53.9,3.3,142,121,54,5.5,Forward,Wing
768,Ryuuji Minamino,LW,0,CHI,70,13,14047,2,3,5,-2,6,0,0,0,0,0,0,0,0,1,9,2,0,0,0,29,7,7,6,26,72,77,62,FALSE,98.9,2.1,2.6,28.2,30.5,199,209,48.8,-4.3,123,137,47.3,-4.4,Forward,Wing
877,Adelie de Pengu,RD,0,CHI,70,13,17777,3,5,8,7,6,1,1,2,1954,0,2,2,656,1,0,0,0,0,0,8,0,8,45,31,71,60,84,FALSE,102.4,2.4,1.2,31.6,23.3,250,199,55.7,6.2,153,119,56.3,9,Defense,Defense
1082,Melvin Majestik-Moose,RW,0,CHI,70,13,17412,2,9,11,2,4,1,3,4,1911,0,1,1,833,0,33,12,0,0,0,28,8,9,8,42,84,93,68,FALSE,100.2,2.5,2.2,31.4,29.2,241,201,54.5,4.4,156,141,52.5,3.5,Forward,Wing
1269,Theo Kondos,RW,0,CHI,70,13,14814,3,8,11,-1,2,1,1,2,350,0,0,0,161,0,17,5,0,0,0,24,6,13,8,26,79,79,72,FALSE,99.5,3.3,3.5,29.7,30.7,227,208,52.2,0.8,138,136,50.4,0.1,Forward,Wing
1276,Jonas Kahnwald,RD,0,CHI,70,13,16778,0,3,3,-2,4,0,1,1,420,0,0,0,445,0,0,0,0,0,0,14,3,10,32,21,63,58,68,FALSE,97.7,2.5,3.4,29.6,31.7,242,232,51.1,-1,150,160,48.4,-3.1,Defense,Defense
1282,Ryu Jones,C,0,CHI,70,13,14411,7,7,14,5,6,0,0,0,410,1,0,1,509,0,137,69,0,0,0,7,10,7,10,30,69,69,63,FALSE,102.8,4.3,3.2,32.3,30.7,209,193,52,0.5,140,127,52.4,3.2,Forward,Center
1464,Kev Kevens,LW,0,CHI,70,13,16483,6,6,12,0,6,2,3,5,1846,2,0,2,1350,0,39,18,0,0,0,25,4,8,8,35,81,81,77,FALSE,98.3,1.9,2.4,27.9,28.7,207,186,52.7,1.5,124,122,50.4,0.1,Forward,Wing
1466,Pasta the Turtle,LD,0,CHI,70,13,16386,2,6,8,2,4,0,0,0,103,0,1,1,1416,0,0,0,0,0,0,14,1,6,16,19,59,54,61,FALSE,101.5,3.1,2.9,28.6,30.5,226,208,52.1,0.6,134,148,47.5,-4.3,Defense,Defense
1622,Rasmus Bergling,RD,0,CHI,70,13,12223,0,2,2,-4,2,0,0,0,0,0,0,0,351,0,0,0,0,0,0,7,1,2,24,19,54,50,59,TRUE,98.8,3.3,4.5,27.3,34,170,192,47,-6.6,107,125,46.1,-5.9,Defense,Defense
1917,Nike Kickz Jr,RW,0,CHI,70,13,14616,2,3,5,-5,4,0,0,0,52,0,0,0,366,0,3,2,0,0,0,26,12,6,17,21,72,70,70,FALSE,95.5,1.5,2.8,28.9,28.7,210,222,48.6,-4.6,126,133,48.6,-2.5,Forward,Wing
1969,Shion Okamoto,LD,0,CHI,70,13,13090,1,1,2,-5,6,0,0,0,79,0,0,0,716,1,0,0,0,0,0,11,1,10,38,19,62,55,69,FALSE,95.8,2,4.1,28.1,35.7,183,214,46.1,-8.1,116,136,46,-6.2,Defense,Defense
2463,Ben Jammin,LD,0,CHI,70,13,17963,2,7,9,7,2,1,2,3,1820,0,1,1,1444,0,0,0,0,0,0,13,1,13,16,32,66,55,77,FALSE,102.8,2.9,1.5,32.1,23,240,177,57.6,8.8,152,109,58.2,11.7,Defense,Defense
2668,Dave Heinrich,C,0,CHI,70,13,17117,6,5,11,-1,0,0,1,1,1887,1,2,3,1422,0,212,108,0,0,0,16,11,7,4,32,72,67,72,FALSE,96.9,2.3,3.4,27.9,29.5,211,186,53.1,2.2,124,130,48.8,-2.2,Forward,Center
3073,Matsmith Soderberg-Tremblay,C,0,CHI,70,13,15898,4,4,8,-4,6,1,0,1,475,0,0,0,266,2,179,95,0,0,0,10,16,5,6,28,68,68,63,FALSE,97.3,1.9,2.9,28.3,30.2,229,241,48.7,-4.7,136,152,47.2,-4.8,Forward,Center
86,Aaron Wilson,LW,0,HAM,70,6,6053,0,5,5,-6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,12,4,3,0,10,64,65,50,FALSE,93.3,4.2,7.7,35.1,41.6,93,92,50.3,2.6,70,83,45.8,-2.4,Forward,Wing
2728,Tommy Westbrook,LW,0,HAM,70,6,8184,6,2,8,0,0,0,0,0,1180,0,0,0,654,0,17,9,0,0,0,17,7,1,7,30,79,83,68,FALSE,99,4.5,4.5,37.4,34.6,107,100,51.7,5,77,73,51.3,6.1,Forward,Wing
2949,Miroslav Ketil,RD,0,HAM,70,6,7355,1,2,3,-2,4,1,0,1,1188,0,0,0,309,0,0,0,0,0,0,10,0,2,22,10,64,54,75,FALSE,92.7,3.1,4.3,35.6,27,91,83,52.3,5.4,66,55,54.5,10,Defense,Defense
2974,Wide Peepo Happy 3 Koivu,LD,0,HAM,70,6,7446,0,0,0,-9,4,0,0,0,180,0,0,0,273,0,0,0,0,0,0,10,0,6,6,4,56,53,54,FALSE,88.5,1.5,6.2,38.1,39.6,112,104,51.9,5.3,91,89,50.6,5.5,Defense,Defense
3011,Aleksandr Iskandrov,C,0,HAM,70,6,7908,3,1,4,-8,0,0,1,1,1233,0,0,0,349,2,113,52,0,0,0,14,4,4,0,30,65,67,53,FALSE,88.9,3.4,8,37,39.3,98,102,49,0.8,74,86,46.3,-1.6,Forward,Center
3022,Faust Faker,C,0,HAM,70,6,7474,2,2,4,0,0,0,0,0,127,0,0,0,706,0,74,38,0,0,0,8,7,5,2,17,66,61,64,FALSE,101.8,3.3,3.3,33.6,41.2,106,111,48.8,0.6,75,86,46.6,-1.1,Forward,Center
3028,Tommi Koivu,LD,0,HAM,70,6,7779,1,2,3,0,2,0,0,0,188,0,0,0,666,0,0,0,0,0,0,7,3,9,4,8,59,54,63,FALSE,103.5,5.2,5.2,32.2,41.1,100,127,44.1,-7.2,74,97,43.3,-6.5,Defense,Defense
3048,Jolmi Koivu,RW,0,HAM,70,6,6364,2,5,7,0,0,0,0,0,0,0,0,0,65,0,3,1,0,0,0,10,6,0,3,14,66,65,57,FALSE,101.3,3.4,3.4,34.3,39.4,104,106,49.5,1.6,72,81,47.1,-0.4,Forward,Wing
3102,Manny Calavera,RW,0,HAM,70,6,6851,3,3,6,-1,8,1,0,1,172,0,0,0,316,0,14,7,0,0,0,10,4,6,2,12,66,63,65,FALSE,99.8,4.5,5.1,31.1,34.5,84,101,45.4,-4.5,65,75,46.4,-1.3,Forward,Wing
3127,Bnana NWaffles,C,0,HAM,70,6,7370,3,3,6,-1,0,0,1,1,1241,0,0,0,156,0,103,48,0,0,0,5,5,6,5,16,68,65,69,FALSE,98.2,3.6,4.2,28.3,28.9,80,89,47.3,-1.6,59,61,49.2,2.6,Forward,Center
3165,Pyotr Gallen,LW,0,HAM,70,6,6450,0,6,6,-1,0,0,0,0,115,0,0,0,33,0,3,3,0,0,0,17,5,1,6,17,72,74,62,FALSE,99.3,2.9,3.4,28.6,32,88,100,46.8,-2.4,60,68,46.9,-0.6,Forward,Wing
3197,Jonathan Mercer,RD,0,HAM,70,6,6812,0,2,2,-2,4,0,0,0,0,0,0,0,234,0,0,0,0,0,0,4,1,1,12,5,56,54,55,FALSE,102.4,4.9,6,30.1,43.2,92,122,43,-8.6,67,97,40.9,-10.2,Defense,Defense
3247,D Jobin,RD,0,HAM,70,6,6392,0,1,1,-5,2,0,0,0,0,0,0,0,217,0,0,0,0,0,0,7,1,9,1,5,54,52,55,FALSE,94.6,3.5,6.4,33.8,40.8,97,95,50.5,3,70,80,46.7,-1,Defense,Defense
3355,Sven Panda,LD,0,HAM,70,6,6785,0,2,2,-1,4,0,0,0,19,0,0,0,608,0,0,0,0,0,0,9,2,5,6,9,64,53,69,TRUE,95.9,3.5,4.1,33.3,28.1,91,85,51.7,4.6,63,56,52.9,7.7,Defense,Defense
3368,Bobby McGinnis,RW,0,HAM,70,6,7209,0,3,3,-12,2,0,1,1,1196,0,0,0,28,0,4,3,0,0,0,19,6,2,6,16,70,68,56,TRUE,84.4,2.4,9.6,31.9,41.5,83,103,44.6,-5.6,62,83,42.8,-6.7,Forward,Wing
5,Richard Dickbutt McFudderdudder II,LD,0,MAN,70,4,5087,0,1,1,-9,4,0,0,0,114,0,0,0,174,0,0,0,0,0,0,4,0,2,6,4,48,52,42,FALSE,93.8,2.3,9,22.5,55.5,56,107,34.4,0.4,38,87,30.4,-3.9,Defense,Defense
883,Sean Gatez,RD,0,MAN,70,4,5914,0,0,0,-6,2,0,0,0,831,0,0,0,386,0,0,0,0,0,0,8,1,2,23,5,65,57,75,FALSE,98.2,3.1,7.7,24.5,53.6,61,116,34.5,0.5,40,78,33.9,1.6,Defense,Defense
1057,Stan Din'desque,LW,0,MAN,70,4,4635,1,1,2,-4,2,0,0,0,129,0,0,0,23,0,4,2,0,0,0,7,3,1,3,11,63,63,62,FALSE,97,1.6,4.8,26.5,53,57,111,33.9,-0.3,41,82,33.3,0.8,Forward,Wing
1063,Robert E O Speedwagon,RW,0,MAN,70,4,4662,0,1,1,-9,0,0,0,0,126,0,0,0,0,0,1,0,0,0,0,2,1,4,2,6,67,76,50,FALSE,88.8,1.6,8.7,31.7,54,64,117,35.4,2,48,88,35.3,4.1,Forward,Wing
1319,Jonathan Granstrom,C,0,MAN,70,4,4439,1,2,3,-5,0,0,0,0,160,0,0,0,25,0,66,32,0,0,0,3,1,6,7,7,65,57,71,FALSE,96,2.5,6.8,27.9,51.6,57,103,35.6,2.3,41,79,34.2,2,Forward,Center
1497,Archangelo Scaradog Jr,RD,0,MAN,70,4,5873,0,0,0,-8,0,0,0,0,909,0,0,0,435,0,0,0,0,0,0,9,1,1,7,7,58,57,51,FALSE,90.1,0.8,7.2,22.3,53.3,49,98,33.3,-1.2,36,80,31,-2.7,Defense,Defense
1817,Greg Davies,RW,0,MAN,70,4,3982,0,1,1,-7,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,3,1,3,2,2,54,57,47,FALSE,91.9,0.9,7.3,18.4,56,34,94,26.6,-10.5,25,72,25.8,-9.9,Forward,Wing
1824,Tomas Lind,LW,0,MAN,70,4,5084,0,2,2,-8,4,0,1,1,786,0,0,0,517,0,15,4,0,0,0,2,2,4,7,5,69,68,70,FALSE,86.7,1,8.6,28.6,51.4,55,88,38.5,6.3,38,60,38.8,8.3,Forward,Wing
2200,Lev Lebedev,C,0,MAN,70,4,5364,0,1,1,-7,2,0,1,1,760,0,0,0,506,0,72,44,0,0,0,1,3,3,6,7,63,59,63,FALSE,94,1.8,7.9,25.5,61.5,53,109,32.7,-2.2,36,77,31.9,-1.5,Forward,Center
2285,Anton Harrier,C,0,MAN,70,4,4464,0,3,3,-8,2,0,1,1,68,0,0,0,7,0,54,30,0,0,0,2,2,4,0,10,61,66,54,FALSE,90.2,0.8,7.4,21.3,54.1,46,94,32.9,-1.8,33,76,30.3,-3.8,Forward,Center
2526,Jesper Aittokallio,LW,0,MAN,70,4,4005,0,1,1,-8,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0,4,3,4,3,9,67,68,56,FALSE,92.2,1.8,9.1,21.7,56.1,43,89,32.6,-2.2,30,71,29.7,-4.5,Forward,Wing
2544,Aksel Fiske,RW,0,MAN,70,4,5282,5,1,6,-2,2,2,0,2,846,0,0,0,194,0,12,6,0,0,0,7,3,1,8,21,81,88,68,FALSE,103.5,3.4,5.1,26.3,54.3,59,97,37.8,5.6,39,70,35.8,4.3,Forward,Wing
3196,Tres Sombreros II,RD,0,MAN,70,4,3559,1,1,2,-7,0,0,0,0,74,0,0,0,81,0,0,0,0,0,0,0,0,0,4,4,49,51,44,FALSE,89.9,1.1,8.5,28.6,61.3,46,89,34.1,-0.1,34,71,32.4,-0.7,Defense,Defense
3322,Bilbo Baggins,LD,0,MAN,70,4,3432,0,0,0,-6,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,2,0,2,2,5,48,50,44,TRUE,91.4,2.2,8.7,33.6,57.5,49,88,35.8,2.3,38,68,35.8,4.4,Defense,Defense
3338,Shea O'Connall,LD,0,MAN,70,4,5237,0,0,0,-5,2,0,0,0,113,0,0,0,172,0,0,0,0,0,0,4,2,1,13,4,57,50,67,TRUE,94.3,0.7,4.4,24,50.2,58,117,33.1,-1.6,40,78,33.9,1.6,Defense,Defense
91,Makrus The Tater Jager,C,0,NEW,70,28,35502,13,16,29,10,8,3,0,3,1009,0,1,1,1705,3,429,219,0,0,0,36,16,27,32,77,73,71,72,FALSE,102.6,4.2,3.2,35.9,35.2,562,578,49.3,2.6,388,376,50.8,3.4,Forward,Center
732,Sven Svechnikov,LD,0,NEW,70,28,41375,2,13,15,12,6,1,2,3,4701,0,2,2,3800,0,0,0,0,0,0,35,4,16,86,55,67,58,77,FALSE,103.8,3.7,2.4,34.6,34.8,549,609,47.4,-0.3,370,375,49.7,1.7,Defense,Defense
965,Sven Yxskaft,RD,0,NEW,70,28,28269,2,7,9,14,12,0,0,0,27,0,0,0,1932,1,0,0,0,0,0,27,3,18,34,29,58,52,65,FALSE,105.1,4.5,2.7,34.6,34.6,443,454,49.4,2.4,299,298,50.1,2.1,Defense,Defense
1172,Burlok Sulfurgold,RW,0,NEW,70,28,30227,9,14,23,9,10,0,0,0,59,0,0,0,133,1,20,6,0,0,0,44,28,13,30,78,72,71,69,FALSE,104.2,3.7,2.6,32.2,36.1,497,580,46.1,-2.2,320,363,46.9,-2.5,Forward,Wing
1213,Cup Noodle,RD,0,NEW,70,28,39149,3,7,10,7,19,1,4,5,2495,0,0,0,3769,0,0,0,1,1,0,38,6,20,122,50,70,59,81,FALSE,102.4,3.4,2.6,34.8,35.7,549,608,47.5,-0.3,376,375,50.1,2.3,Defense,Defense
1394,Paul Koivu,RW,0,NEW,70,28,37422,11,14,25,3,10,3,1,4,4576,2,0,2,3839,3,9,2,0,0,0,48,36,19,19,124,79,84,67,FALSE,101.7,3.5,3.1,35.9,38.7,521,544,48.9,1.9,365,366,49.9,2.1,Forward,Wing
2370,Borje Samuelsson,LD,0,NEW,70,28,37111,3,8,11,-1,10,0,1,1,3301,0,0,0,1281,0,0,0,0,0,0,32,6,24,28,57,64,61,67,FALSE,101.8,3.5,3.5,33.2,40,554,613,47.5,-0.2,374,424,46.9,-2.7,Defense,Defense
2404,Petr Svoboda,LW,0,NEW,70,28,36182,19,13,32,3,9,2,2,4,4522,0,1,1,1152,2,24,8,0,0,0,57,25,11,18,102,79,84,66,FALSE,102,3.7,3.2,32.1,33.9,512,549,48.3,0.9,334,343,49.3,1.1,Forward,Wing
2652,Ivan Lacksamus,C,0,NEW,70,28,39094,10,20,30,5,14,1,5,6,4757,0,2,2,3799,1,568,308,0,0,0,24,23,25,42,76,74,71,77,FALSE,102.4,2.9,2.4,34.3,37.8,523,589,47,-0.9,348,382,47.7,-1.4,Forward,Center
