id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
2910,Bodhi Utah,RW,0,BAP,67,66,61005,10,21,31,-35,35,1,1,2,305,0,1,1,731,2,23,11,0,0,0,71,49,10,57,94,65,67,58,97.7,2.4,4.6,24.4,38,662,1087,37.9,-1.8,482,761,38.8,-0.8,Forward,Wing
2917,JR Frankenstero,C,0,NOL,67,66,64174,18,24,42,-2,18,0,2,2,2480,2,0,2,581,1,792,362,0,0,0,46,34,29,47,89,64,61,65,99.7,3.4,3.5,30.1,30.7,916,1021,47.3,-3.8,609,617,49.7,-3.7,Forward,Center
2919,Holden Steady,RD,0,TBB,67,66,64045,3,16,19,13,18,0,0,0,249,0,0,0,2522,0,2,1,0,0,0,49,11,27,94,63,58,50,66,102.3,3.8,3.1,35,36.3,981,987,49.8,-1.6,703,721,49.4,-1.9,Defense,Defense
2920,Binko Koivu,LD,0,ATL,67,66,65481,4,17,21,13,27,0,0,0,413,0,0,0,3386,0,0,0,0,0,0,46,5,30,95,110,57,51,65,100,3.4,2.9,34,28.7,954,788,54.8,-1.7,682,587,53.7,-5,Defense,Defense
2925,Tomas Kalnoky,RD,0,ATL,67,66,58930,3,16,19,15,18,0,0,0,145,1,0,1,1898,0,0,0,0,0,0,55,6,40,31,91,60,53,65,101.1,3.9,3,33.7,28.7,901,731,55.2,-1.1,641,542,54.2,-4.2,Defense,Defense
2926,Antonio Governo,RW,0,MIN,67,66,60746,5,9,14,-61,14,1,0,1,370,0,2,2,1394,0,102,26,0,0,0,38,38,13,63,68,60,61,56,93.3,0.8,4.6,17.8,41.1,524,1130,31.7,-2.7,353,807,30.4,-0.5,Forward,Wing
2930,Ben Der,RD,0,TOR,67,66,65365,3,18,21,43,28,0,1,1,128,0,0,0,356,1,0,0,0,0,0,40,6,28,121,85,59,51,67,102.7,4.7,2.4,42.3,28.2,1203,918,56.7,-4.1,896,610,59.5,-3.1,Defense,Defense
2933,Theo Berglund,LD,0,TEX,67,66,69481,2,15,17,-35,36,1,6,7,5085,0,1,1,2290,1,0,0,0,0,0,51,8,33,56,84,58,55,59,98.4,2.9,4.9,27.6,40.7,775,992,43.9,0.3,557,810,40.7,-1.6,Defense,Defense
5,Richard Dickbutt McFudderdudder II,LD,0,MAN,68,37,33543,3,8,11,-2,18,0,0,0,110,1,2,3,3159,1,0,0,0,0,0,26,2,14,40,45,55,51,57,96.9,3.8,4.6,35.2,33.3,462,397,53.8,-0.7,352,311,53.1,-1.3,Defense,Defense
17,Cormac Ponaire,RW,0,LAP,68,66,82802,13,22,35,-42,29,4,5,9,9890,2,0,2,3286,1,52,10,0,0,0,127,51,45,65,165,75,74,72,96.1,2.1,3.9,26.6,33.2,892,1026,46.5,-0.1,623,766,44.9,-0.4,Forward,Wing
52,Panda Panico,RW,0,TBB,68,66,69769,10,33,43,-26,16,0,2,2,2057,0,0,0,1117,1,50,16,0,0,0,113,40,37,7,106,65,66,57,98.8,3.3,4.6,31.5,40,931,1151,44.7,1.1,691,862,44.5,1,Forward,Wing
76,Samuel Michaud,LD,0,PHI,68,66,66092,4,22,26,54,24,0,0,0,310,0,3,3,3071,0,0,0,0,0,0,70,4,33,33,97,59,53,63,104.6,4.9,2.4,36.6,27.6,1031,778,57,-0.4,743,576,56.3,-1.6,Defense,Defense
86,Aaron Wilson,RW,0,HAM,68,66,83199,22,40,62,-51,28,8,15,23,13711,0,0,0,344,2,134,72,0,0,0,140,61,24,8,169,72,78,58,99.4,2.6,4.8,27.1,47.6,823,1296,38.8,2.2,597,1055,36.1,3.6,Forward,Wing
91,Makrus The Tater Jager,C,0,NEW,68,66,93246,61,49,110,21,43,13,17,30,11244,4,2,6,9044,5,1167,699,1,0,1,75,73,52,49,259,76,76,72,99.9,4.4,3.4,38.2,28.7,1202,943,56,5.2,897,668,57.3,5.6,Forward,Center
105,Axel Foley,RD,0,TBB,68,66,91444,2,13,15,-48,20,0,2,2,3034,0,0,0,8142,0,0,0,0,0,0,59,18,45,234,98,61,51,73,96.6,2.4,4.6,29.4,39.9,1028,1377,42.7,-2,776,1025,43.1,-1.2,Defense,Defense
107,Elwulf Jericson,RD,0,BAP,68,66,79512,3,12,15,-36,44,0,0,0,703,0,1,1,9483,0,1,0,0,0,0,80,20,61,100,72,58,53,64,96.9,2.4,4.4,27,36.5,825,1081,43.3,1.9,616,815,43,1.8,Defense,Defense
150,Jaska Seppala,RW,0,BUF,68,66,77747,19,52,71,44,22,0,2,2,3808,2,3,5,7827,1,13,5,0,0,0,149,52,38,30,202,73,73,67,102.2,5.1,2.7,43.5,29,1250,902,58.1,3.8,902,637,58.6,2.9,Forward,Wing
157,Mats Marner,LW,0,CHI,68,66,79276,39,48,87,28,24,8,10,18,10475,0,1,1,1859,7,40,14,0,0,0,146,45,33,19,303,78,84,64,100.3,4.5,2.7,40,24.8,1191,813,59.4,1.5,861,539,61.5,0.8,Forward,Wing
179,Dick Clapper,LW,0,HAM,68,66,73666,12,17,29,-87,10,0,2,2,3285,1,2,3,7792,0,188,44,0,0,0,84,53,28,12,160,66,72,51,93.1,1.3,6.2,22,47.6,656,1156,36.2,-1.7,451,951,32.2,-2.3,Forward,Wing
255,Rob Wright,C,0,SFP,68,66,78975,13,21,34,-68,50,2,1,3,2987,1,1,2,3234,2,779,213,0,0,0,68,47,32,21,139,58,59,55,95.7,2,5.3,24.1,42.2,821,1298,38.7,-4.8,595,996,37.4,-5.9,Forward,Center
299,Chimkin Wing,RW,0,BUF,68,66,80386,33,57,90,32,20,7,15,22,14089,1,0,1,338,4,23,7,0,0,0,168,51,35,29,232,78,84,65,102,5.2,3,42.7,29.5,1187,886,57.3,2.5,911,645,58.5,2.8,Forward,Wing
308,Elias Kierkegaard,RD,0,LAP,68,66,91790,8,17,25,-23,33,2,2,4,3068,0,1,1,7081,0,2,1,0,0,0,61,10,74,142,121,62,54,70,98.8,2.6,3.6,27.6,33,1054,1284,45.1,-2.5,732,892,45.1,-0.1,Defense,Defense
323,Julio Tokolosh,LW,0,LAP,68,66,72024,9,19,28,-37,12,1,0,1,2788,0,2,2,3854,1,151,49,0,0,0,118,52,31,42,111,65,61,64,97.3,1.9,4,24.5,37.9,762,1060,41.8,-6.9,518,799,39.3,-8.3,Forward,Wing
356,Collin Gibbles,RD,0,MIN,68,66,78160,5,7,12,-47,29,0,2,2,3857,0,0,0,3563,0,0,0,1,1,0,75,7,43,136,112,63,59,67,96.4,1.8,4.2,24.9,39.2,839,1224,40.7,0,592,907,39.5,-0.4,Defense,Defense
365,Dwight Knight,LW,0,TBB,68,66,87409,30,27,57,-39,44,8,10,18,10688,2,1,3,6151,0,75,16,0,0,0,123,75,40,53,236,79,81,70,96.8,2.6,4.3,29.9,37,954,1196,44.4,0.6,709,866,45,1.8,Forward,Wing
369,Slip McScruff,LD,0,BAP,68,66,67575,2,16,18,-41,43,0,0,0,747,0,1,1,3668,0,0,0,0,0,0,57,9,37,159,70,57,51,64,94.6,1.9,4.3,26.9,35.1,752,1011,42.7,0.9,552,713,43.6,2.5,Defense,Defense
373,Adam Barron,RD,0,SFP,68,66,99464,4,19,23,-40,62,0,6,6,6669,0,0,0,6836,0,1,0,0,0,0,52,18,55,185,113,61,52,71,98.9,2.3,3.9,26.5,38.9,1029,1460,41.3,-0.9,760,1084,41.2,0.1,Defense,Defense
395,Jimmy Wagner,RW,0,SEA,68,66,70590,30,37,67,46,22,0,0,0,350,1,1,2,2529,1,109,32,0,0,0,132,43,23,23,146,75,81,60,103.8,4.4,2,33.3,21.4,1052,650,61.8,2.1,736,467,61.2,0.6,Forward,Wing
452,First-Name Last-Name,LW,0,PHI,68,66,63295,7,29,36,12,20,0,0,0,292,0,1,1,726,0,63,17,0,0,0,141,48,30,26,113,68,66,64,99,3.5,2.9,36.5,27.5,1018,796,56.1,-1.6,763,578,56.9,-0.8,Forward,Wing
510,Andreas Kvalheim,LW,0,TEX,68,66,71742,9,20,29,-47,26,0,0,0,326,1,0,1,2505,1,47,17,0,0,0,77,42,22,8,117,65,67,56,96.5,1.9,4.4,26.1,40.1,860,1182,42.1,-0.9,587,916,39.1,-2.2,Forward,Wing
536,Nicholas Owens,LD,0,BUF,68,66,68893,3,22,25,27,20,0,0,0,299,0,0,0,2648,1,0,0,0,0,0,58,7,49,67,96,59,53,64,101.9,4.6,3.2,40.1,33.5,1139,945,54.7,-1.3,853,714,54.4,-3.3,Defense,Defense
543,Henrik Lekberg Osterman,LW,0,SFP,68,66,72098,15,15,30,-69,12,1,0,1,319,0,0,0,3251,3,105,29,0,0,0,74,46,34,31,120,63,64,57,93.5,1.5,5.2,23.8,40.2,761,1206,38.7,-4.7,543,898,37.7,-5.2,Forward,Wing
558,Luukas Lilja,LW,0,SEA,68,66,79124,40,62,102,48,44,10,23,33,10558,0,1,1,375,8,45,13,0,0,0,126,61,36,21,183,81,89,66,105.3,4.7,1.9,32.4,20.5,1047,636,62.2,2.7,726,461,61.2,0.6,Forward,Wing
582,Nikolaj Boyle,RD,0,NOL,68,66,80703,5,24,29,-7,30,1,6,7,5718,1,0,1,1891,0,0,0,0,0,0,64,7,43,169,171,67,61,74,97,2.2,2.6,32.9,26.7,1145,1018,52.9,5,812,651,55.5,4.9,Defense,Defense
583,Ryan Shepard,RW,0,BAP,68,66,76991,21,16,37,-37,36,3,0,3,4744,0,0,0,737,4,188,94,0,0,0,92,25,31,26,164,67,68,60,98.5,2.4,3.8,27.2,37.5,869,1127,43.5,2.3,645,866,42.7,1.3,Forward,Wing
605,Pojo Biscuit,RD,0,BAP,68,66,74251,3,15,18,-34,30,2,3,5,3998,0,3,3,6309,0,0,0,0,0,0,97,8,64,74,80,59,53,63,97.4,2.4,4.5,25.5,37.3,755,1058,41.6,-0.6,545,779,41.2,-1.1,Defense,Defense
632,Sabarro Torretta,RD,0,MTL,68,66,65890,9,16,25,21,30,0,0,0,284,0,0,0,1711,1,0,0,0,0,0,69,11,37,59,118,64,54,70,101.7,4.1,3,34.1,28.7,978,805,54.9,0.4,697,604,53.6,-1.7,Defense,Defense
645,Dwayne Gretzky,C,0,MTL,68,66,87511,30,42,72,14,46,7,11,18,12069,3,1,4,7771,6,1022,565,0,0,0,80,50,46,57,184,76,76,74,100.1,4.3,3.3,36.4,28.1,1128,858,56.8,3.4,821,626,56.7,3,Forward,Center
669,Zlatan Ibrahimovic Jr,RD,0,TEX,68,34,33793,2,10,12,-26,8,0,0,0,730,0,1,1,829,0,0,0,0,0,0,26,1,18,59,45,58,55,61,96.9,2.7,5.6,26.8,42.7,391,590,39.9,-4.3,279,452,38.2,-3,Defense,Defense
687,Kriss Darzins,RW,0,MTL,68,66,70454,33,35,68,20,36,2,3,5,2958,0,0,0,571,4,38,7,0,0,0,73,53,28,30,179,73,81,58,102.1,4.6,3.2,33.8,28.2,1064,873,54.9,0.6,740,613,54.7,0,Forward,Wing
702,Adam Scianna,LD,0,LAP,68,66,66823,5,12,17,-37,18,0,1,1,679,1,0,1,4067,1,0,0,0,0,0,54,6,45,30,89,55,52,56,94.7,2.3,4.8,28.2,35.3,793,857,48.1,2,576,699,45.2,0,Defense,Defense
703,Akira Ren,RD,0,CHI,68,66,65604,2,21,23,29,18,0,0,0,143,0,1,1,3174,0,0,0,0,0,0,48,2,17,45,87,56,51,59,100.2,4.2,2.7,40.8,26.3,1132,762,59.8,2,819,540,60.3,-1,Defense,Defense
726,Jay Cue,C,0,ATL,68,66,83725,40,44,84,29,24,8,11,19,14180,1,3,4,4016,8,982,533,0,0,0,78,48,47,21,218,75,74,73,102.9,3.8,2.1,36.3,27.9,1102,838,56.8,2.6,797,605,56.8,2.6,Forward,Center
732,Sven Svechnikov,LD,0,MAN,68,66,92265,18,29,47,13,36,6,5,11,14930,0,1,1,2595,4,1,0,0,0,0,84,9,52,126,216,66,61,71,100.7,4.1,3.4,35.6,31.2,1190,1059,52.9,-1.2,861,753,53.3,-0.1,Defense,Defense
737,Zak Wilson,RD,0,MTL,68,66,89054,5,24,29,5,62,3,8,11,12216,0,1,1,9847,1,0,0,0,0,0,84,7,52,101,153,65,55,75,100.6,3,2.4,32.2,27.6,981,907,52,-3.8,697,620,52.9,-2.6,Defense,Defense
742,Finn von Murphenstein,RD,0,TBB,68,66,80750,8,17,25,-33,36,2,5,7,4784,0,2,2,6256,1,0,0,0,0,0,62,8,32,102,103,57,52,64,98.6,3,4.5,30.7,40.1,969,1173,45.2,1.9,717,918,43.9,0,Defense,Defense
750,Kaarlo Kekkonen,LW,0,BUF,68,66,71538,17,17,34,-4,12,0,1,1,3035,1,0,1,2120,1,61,31,0,0,0,117,56,37,47,190,72,71,67,98.7,2.8,2.9,35.4,32.2,1061,995,51.6,-5.7,776,690,52.9,-5.3,Forward,Wing
768,Ryuuji Minamino,LW,0,CHI,68,66,71168,35,24,59,28,14,1,2,3,2182,0,0,0,1226,4,36,6,0,0,0,132,51,40,32,204,74,79,61,101.6,4.4,2.8,35.5,26.5,1122,870,56.3,-3,794,597,57.1,-5.7,Forward,Wing
774,Jack Nishimori,LD,0,MTL,68,66,73749,6,20,26,27,41,0,0,0,505,0,6,6,6586,0,0,0,0,0,0,91,7,45,67,114,60,54,67,101.3,4.1,3.1,33.6,28.7,1008,828,54.9,0.5,726,625,53.7,-1.4,Defense,Defense
780,Videl Valor,C,0,NOL,68,66,88268,35,40,75,-3,24,14,15,29,12247,2,1,3,1052,1,1271,655,0,0,0,75,56,54,40,212,69,64,71,98.2,2.9,2.8,35.4,28.5,1194,1097,52.1,3.8,860,707,54.9,4.1,Forward,Center
781,Atticus Hale,LW,0,NOL,68,66,89252,25,36,61,-7,24,4,14,18,11836,2,0,2,7534,3,50,13,0,0,0,140,46,40,68,200,80,81,74,97.5,2.9,3.1,34.8,28.2,1089,1012,51.8,3.2,779,643,54.8,3.7,Forward,Wing
790,Sekai Wollker,LD,0,CGY,68,66,86878,5,37,42,9,24,3,18,21,15099,0,0,0,3279,1,0,0,0,0,0,55,6,68,113,169,66,59,73,102.2,3.3,2.4,32.1,29.9,952,1018,48.3,1.4,717,684,51.2,2,Defense,Defense
806,Michael Withecheck,RD,0,ATL,68,66,84098,14,24,38,33,30,1,1,2,3947,0,5,5,6382,6,0,0,0,0,0,74,11,40,151,169,66,60,73,102.4,3.5,2.1,34.6,27.6,1178,941,55.6,0.8,850,668,56,1.4,Defense,Defense
810,NeverBrokeAgain YoungBoy,LD,0,HAM,68,66,72145,2,12,14,-61,16,0,0,0,636,0,2,2,3391,0,0,0,0,0,0,42,23,32,104,69,54,50,59,98.6,2.3,5.7,22.9,48.7,732,1314,35.8,-2.5,513,1071,32.4,-2.2,Defense,Defense
823,Lenny Hawk,RD,0,PHI,68,66,76583,9,19,28,45,36,0,2,2,3765,0,2,2,6383,0,0,0,0,0,0,52,13,41,117,153,60,52,70,101.8,4.2,2.3,38.7,25.5,1160,819,58.6,2.1,848,553,60.5,4.6,Defense,Defense
841,Magnus Liljestrom,RD,0,TOR,68,66,83958,9,32,41,37,34,0,0,0,546,3,3,6,11069,0,0,0,0,0,0,48,7,24,139,135,62,57,66,100.6,5.1,3.5,43.6,31.5,1405,1067,56.8,1.6,1043,732,58.8,3,Defense,Defense
851,Clem Fandango,RD,0,LAP,68,66,72407,8,12,20,-9,32,0,0,0,611,0,0,0,1535,0,0,0,0,0,0,36,13,35,81,86,57,51,63,100.3,2.8,3.3,28.8,34.6,936,1020,47.9,1.9,679,798,46,1.2,Defense,Defense
877,Adelie de Pengu,RD,0,CHI,68,66,84858,9,33,42,32,33,1,2,3,2998,0,3,3,3884,1,0,0,0,0,0,83,8,47,173,147,66,59,73,99.8,4.2,2.8,38.3,25.2,1363,960,58.7,0.4,984,636,60.7,-0.3,Defense,Defense
883,Sean Gatez,RD,0,MAN,68,66,87281,11,37,48,12,30,8,9,17,14794,1,0,1,1284,1,2,1,0,0,0,81,13,51,198,183,67,60,75,100.3,4.3,3.4,34.8,28.7,1135,994,53.3,-0.5,826,672,55.1,2.6,Defense,Defense
889,Matej Winters,RD,0,BAP,68,66,86867,7,21,28,-35,42,5,8,13,15622,1,1,2,5866,2,0,0,0,0,0,88,8,59,128,130,65,59,71,98.7,2.1,3.6,25.6,36.9,754,1073,41.3,-1.1,545,780,41.1,-1.1,Defense,Defense
911,Alexis Saint-Michel,LW,0,CGY,68,66,75555,26,29,55,3,16,1,3,4,4244,0,0,0,223,4,32,11,0,0,0,70,49,39,35,180,69,69,65,101.3,3.4,3.1,31.1,31.6,992,1089,47.7,0.5,715,734,49.3,-0.7,Forward,Wing
917,Taylor Johansson,LW,0,CGY,68,66,71667,16,31,47,22,22,0,0,0,462,2,2,4,7957,2,28,6,0,0,0,82,41,27,38,145,68,69,61,104.1,4.2,3.1,30,30.8,822,954,46.3,-1.5,602,648,48.2,-2.4,Forward,Wing
920,Aleksander Kozlov,C,0,TBB,68,66,85173,32,46,78,-41,48,11,13,24,11444,0,2,2,2600,3,1073,610,0,0,0,76,59,56,52,182,71,71,69,97.2,3.3,5,32.6,39,998,1226,44.9,1.3,755,906,45.5,2.5,Forward,Center
922,Rikard Hammarberg,C,0,HAM,68,66,72864,8,20,28,-74,27,0,1,1,1273,0,0,0,2490,0,955,498,0,0,0,59,52,52,10,89,64,62,61,95,1.6,5.4,23.9,45.9,742,1251,37.2,-0.3,532,1021,34.3,0.7,Forward,Center
929,Conner Snooks,RW,0,PHI,68,66,85166,48,51,99,35,43,21,17,38,14181,6,6,12,11017,8,826,421,0,0,0,111,50,40,30,217,81,80,78,100.8,4.2,2.5,40.8,26.7,1060,707,60,4,792,526,60.1,3.9,Forward,Wing
933,Jukka Timonen,LW,0,SFP,68,66,74762,14,33,47,-30,28,0,3,3,2820,0,1,1,1106,0,32,11,0,0,0,96,64,41,39,164,67,62,64,98.3,2.9,4.2,28.2,34.6,894,1125,44.3,3.6,654,811,44.6,5.2,Forward,Wing
934,Rhys Pritchard,C,0,CGY,68,66,78005,21,41,62,18,20,0,0,0,4421,0,2,2,8119,5,993,489,0,0,0,55,46,62,44,117,69,63,72,104.1,4.3,3.2,30.1,31.5,850,1020,45.5,-2.8,643,683,48.5,-1.9,Forward,Center
941,Ethan Bouchard,LD,0,TBB,68,66,85603,10,25,35,-37,44,5,13,18,11059,0,0,0,4098,1,1,0,0,0,0,84,13,57,124,159,65,59,71,97.9,2.5,3.9,31.1,38.7,955,1174,44.9,1.3,726,889,45,1.7,Defense,Defense
962,Sven Svenson,RW,0,SFP,68,66,77857,25,23,48,-41,38,7,7,14,10537,0,0,0,140,0,77,26,0,0,0,106,52,32,58,183,75,75,70,95.9,2.1,4.1,28,35.2,875,1072,44.9,4.6,613,767,44.4,4.7,Forward,Wing
965,Sven Yxskaft,RD,0,NEW,68,66,84251,9,20,29,14,36,1,1,2,3030,1,1,2,3756,1,0,0,0,0,0,55,14,39,137,153,62,57,67,100.2,3.7,3.1,35.1,29.6,1190,1089,52.2,-0.8,877,743,54.1,0.7,Defense,Defense
968,Guy O'Shea,RD,0,HAM,68,66,87345,10,23,33,-62,22,8,11,19,13538,0,0,0,3087,1,0,0,0,0,0,78,15,85,143,124,62,54,71,98.9,2.2,5,23.6,47.5,762,1309,36.8,-0.9,537,1074,33.3,-0.7,Defense,Defense
1014,Evil AllBran,C,0,PHI,68,66,89832,42,40,82,32,52,8,14,22,14240,6,4,10,11397,9,618,320,0,0,0,112,80,48,53,288,78,81,71,100.7,3.9,2.3,39.4,25.2,1121,726,60.7,5.1,829,533,60.9,5.1,Forward,Center
1029,Marco Barengrub,RW,0,MTL,68,64,78358,20,20,40,-19,24,0,0,0,2358,4,0,4,8590,4,760,419,0,0,0,75,62,57,42,158,69,64,73,96.9,2.5,3.7,31.9,34,998,1039,49,2.8,730,773,48.6,2.2,Forward,Wing
1043,Tommy Thompson,C,0,BUF,68,66,68144,13,26,39,3,14,0,0,0,427,0,0,0,2482,1,809,410,0,0,0,40,65,39,27,161,61,57,64,99.9,2.9,2.7,35.9,33.3,1028,993,50.9,-6.8,759,704,51.9,-6.9,Forward,Center
1049,Edward Williams,RW,0,TBB,68,66,74822,8,31,39,-36,28,0,0,0,2959,0,1,1,3069,0,49,19,0,0,0,111,49,49,43,125,67,66,65,96.6,2.3,4.2,29.9,37.6,931,1127,45.2,1.8,680,838,44.8,1.4,Forward,Wing
1057,Stan Din'desque,RW,0,TOR,68,66,75682,32,46,78,9,55,12,11,23,13485,2,2,4,2721,2,74,46,0,0,0,145,52,40,60,194,73,70,73,98.9,4.5,3.8,40.6,31.4,1074,922,53.8,-2.9,790,605,56.6,-0.3,Forward,Wing
1063,Robert E O Speedwagon,RW,0,MAN,68,66,86232,17,54,71,12,22,4,12,16,14046,2,5,7,10681,1,34,6,0,0,0,146,59,49,57,145,78,76,77,99.6,3.9,3.3,35.1,28.9,991,824,54.6,1.3,712,580,55.1,2.4,Forward,Wing
1079,Jasper Maximov,LD,0,NOL,68,66,79827,5,14,19,-8,22,1,4,5,3374,0,1,1,4220,1,0,0,0,0,0,70,6,35,116,121,63,57,69,97.9,2.2,2.6,31.8,28.8,1089,1062,50.6,1.4,784,701,52.8,0.8,Defense,Defense
1082,Melvin Majestik-Moose,RW,0,CHI,68,66,75711,19,49,68,49,40,0,0,0,531,1,5,6,8238,3,46,7,0,0,0,143,45,33,54,164,73,73,70,101.9,4.7,2.4,38.8,23.6,1199,816,59.5,1.6,846,514,62.2,1.8,Forward,Wing
1087,Valentin Kalashnikov,RD,0,TEX,68,66,80781,4,19,23,-24,28,0,0,0,618,0,0,0,8136,0,0,0,0,0,0,60,19,73,78,105,60,53,68,98.4,2.5,3.9,27.8,36.2,901,1115,44.7,2.9,657,877,42.8,3.5,Defense,Defense
1113,Ryosuke Sato,LD,0,TOR,68,66,91925,10,38,48,15,48,3,13,16,14120,0,2,2,10710,3,1,0,0,0,0,45,11,60,157,202,66,60,73,99.7,4.6,3.6,41.8,32.1,1234,996,55.3,-0.8,930,681,57.7,1.3,Defense,Defense
1130,Emilia Bergman,RD,0,BUF,68,66,75854,7,24,31,28,22,0,0,0,806,0,1,1,4697,1,0,0,0,0,0,49,9,35,96,99,61,56,64,101.5,4.2,3.1,38.2,31.9,1204,1010,54.4,-1.8,885,742,54.4,-3.4,Defense,Defense
1133,Mikkel Asmus Sondergard,LD,0,LAP,68,66,80417,3,19,22,-10,26,0,0,0,883,1,3,4,4493,0,0,0,0,0,0,76,10,66,50,107,59,54,63,100,2.8,3.5,28.6,35,984,1081,47.7,1.6,723,861,45.6,0.8,Defense,Defense
1137,Jay Sink,LD,0,ATL,68,66,82589,9,32,41,38,42,0,2,2,3862,2,2,4,6316,2,0,0,0,0,0,75,10,63,68,140,63,55,70,103,3.8,2.2,34.7,27.2,1164,888,56.7,2.6,831,654,56,1.3,Defense,Defense
1143,Angus McFife XVIII,RD,0,ATL,68,66,93349,19,29,48,47,48,8,11,19,13953,0,2,2,10191,4,0,0,0,0,0,81,10,71,157,212,70,61,79,104.8,4.4,1.9,36.8,26.7,1135,886,56.2,1.7,828,608,57.7,3.9,Defense,Defense
1144,Gudmundur Kristjansson,RW,0,WPG,68,66,67801,17,38,55,34,30,0,0,0,318,1,0,1,483,3,60,20,0,0,0,84,52,27,32,116,69,69,64,102.4,4.1,2.2,35.9,24.7,1105,836,56.9,0.5,799,550,59.2,0.3,Forward,Wing
1147,Sarah Burke,C,0,LAP,68,66,90410,26,54,80,-32,38,9,13,22,10516,0,1,1,772,4,1200,670,0,0,0,71,52,62,43,185,72,70,69,96.9,3.5,4.5,32.4,32.5,1131,1087,51,7,841,836,50.1,8.1,Forward,Center
1150,Slavakov Vladimirashenko,LD,0,SFP,68,66,106654,2,28,30,-53,54,0,10,10,10396,0,3,3,8691,0,0,0,0,0,0,57,18,76,241,167,64,53,76,95.7,2.2,4.4,27,35.3,1053,1430,42.4,0.9,767,1003,43.3,3.6,Defense,Defense
1170,Steve Harrington,LW,0,BUF,68,66,77552,45,41,86,47,36,2,1,3,4022,0,0,0,948,9,44,18,0,0,0,155,50,38,24,245,76,83,62,102.2,5.3,2.9,44,29.1,1371,973,58.5,4.6,1009,698,59.1,3.8,Forward,Wing
1172,Burlok Sulfurgold,LW,0,NEW,68,66,76873,14,41,55,13,32,1,1,2,2132,0,0,0,3899,3,60,28,0,0,0,151,62,33,47,143,74,75,67,101.3,4,3.2,34,30.4,1069,1010,51.4,-1.9,785,722,52.1,-2.5,Forward,Wing
1190,Lord Raiden,C,0,BAP,68,66,95926,33,35,68,-38,36,12,12,24,15057,2,2,4,10633,2,1296,636,0,0,0,112,45,56,86,178,75,69,79,98.4,2.9,4.5,27.9,37.4,862,1113,43.6,2.5,640,841,43.2,2.1,Forward,Center
1194,Ethan Duncan,LD,0,WPG,68,66,81652,5,34,39,41,36,0,2,2,2839,0,6,6,7811,2,0,0,0,0,0,71,4,42,127,137,65,59,71,101.6,4,2.3,36.3,24.4,1136,936,54.8,-2.6,836,597,58.3,-1,Defense,Defense
1196,Devin Basher,LW,0,HAM,68,66,79577,17,27,44,-50,28,2,1,3,3558,0,0,0,766,1,105,44,0,0,0,101,66,25,38,134,65,64,59,100.4,2.5,4.7,24,47.5,815,1405,36.7,-1.1,579,1149,33.5,-0.5,Forward,Wing
1213,Cup Noodle,LD,0,NEW,68,66,90643,12,35,47,8,26,5,12,17,11555,0,0,0,3370,2,0,0,0,0,0,63,9,67,145,191,65,59,72,99.6,3.7,3.1,36.4,29.1,1187,1056,52.9,0.4,889,714,55.5,2.7,Defense,Defense
1215,Jean-Uhtred Soderberg-Tremblay,RD,0,WPG,68,66,73837,7,22,29,33,20,0,1,1,317,0,2,2,3771,0,1,0,0,0,0,68,7,30,153,136,64,57,73,101.4,3.8,2.2,37.6,25.8,1177,904,56.6,0,867,598,59.2,0.3,Defense,Defense
1239,Dogwood Maple,C,0,TOR,68,66,77191,54,41,95,52,34,2,2,4,2406,1,1,2,2373,6,929,477,0,0,0,65,48,53,35,276,72,71,67,102.6,5.7,3,43.6,28.8,1404,982,58.8,4.7,1025,685,59.9,4.8,Forward,Center
1246,Dee Centerman IV,LD,0,LAP,68,66,89310,3,14,17,-22,22,1,0,1,3072,0,3,3,7599,1,0,0,0,0,0,50,10,24,263,92,62,52,73,98.9,2.7,3.6,28.1,33.7,1027,1276,44.6,-3.3,716,878,44.9,-0.4,Defense,Defense
1248,Rikard Bjerg,LD,0,MAN,68,65,88670,3,23,26,-11,36,0,5,5,5335,1,1,2,7108,1,0,0,0,0,0,80,14,69,93,88,60,53,67,99.5,3.1,3.8,28.9,33.3,1051,1103,48.8,2.6,734,816,47.4,1.7,Defense,Defense
1259,Adrik Baranov,RD,0,MIN,68,66,86652,2,15,17,-26,24,0,3,3,3571,0,1,1,9646,0,0,0,0,0,0,67,16,50,153,89,62,52,74,98.9,1.8,3,25.9,37.4,855,1207,41.5,1.2,621,881,41.3,2.5,Defense,Defense
1261,Liam Slate,RW,0,SEA,68,66,74729,18,44,62,53,24,1,0,1,2018,1,0,1,691,3,67,15,0,0,0,143,41,32,17,106,77,84,62,104.9,4.4,1.8,32.9,20.9,1118,716,61,0.8,780,497,61.1,0.5,Forward,Wing
