id,league,season,name,team,screening,gettingOpen,passing,puckhandling,shootingAccuracy,shootingRange,offensiveRead,checking,hitting,positioning,stickchecking,shotBlocking,faceoffs,defensiveRead,acceleration,agility,balance,speed,stamina,strength,fighting,aggression,bravery,determination,teamPlayer,leadership,temperament,professionalism,position,appliedTPE,pos,pos_broad
1864,0,68,Daryl Urquhart,SEA,5,17,16,18,12,13,17,18,15,17,17,15,5,18,14,14,17,14,18,18,5,5,13,15,15,15,15,15,RD,1430,Defense,Defense
1867,0,68,KEKW Kekkonen,BUF,13,18,17,18,17,12,18,18,16,16,17,11,14,17,17,16,18,16,17,18,5,9,9,15,15,15,15,15,C,1719,Forward,Center
1868,0,68,Tomas Zadina,NOL,11,17,17,19,16,12,17,18,12,15,15,12,5,18,17,14,17,15,17,17,5,5,11,15,15,15,15,15,LW,1388,Forward,Wing
1872,0,68,Mew Two,ATL,10,17,17,19,15,10,17,18,14,14,16,9,5,17,14,13,17,14,17,18,5,5,11,15,15,15,15,15,LW,1284,Forward,Wing
1881,0,68,Aleks Blixtstrom,CGY,5,15,17,17,12,16,17,17,15,17,16,15,5,17,15,15,17,17,17,18,5,5,15,15,15,15,15,15,LD,1379,Defense,Defense
1890,0,68,Pavel Jeziak,ATL,11,17,17,18,16,11,18,18,14,15,16,11,5,17,15,13,17,15,17,18,5,5,11,15,15,15,15,15,LW,1343,Forward,Wing
1892,0,68,Kermit Murphy,SEA,10,18,18,19,13,15,18,19,15,17,17,15,5,18,16,15,18,16,18,19,5,5,13,15,15,15,15,15,LD,1891,Defense,Defense
1897,0,68,Brian Davenport,EDM,14,18,16,18,15,11,17,17,15,13,16,11,5,16,14,14,18,15,18,18,5,5,11,15,15,15,15,15,LW,1308,Forward,Wing
1917,0,68,Nike Kickz Jr,CHI,10,17,17,18,14,12,18,18,11,17,17,12,15,18,16,17,18,16,17,19,5,5,7,15,15,15,15,15,C,1672,Forward,Center
1923,0,68,Noel Blanchet,WPG,11,19,17,18,17,10,18,18,17,17,18,12,15,18,17,17,18,18,17,17,5,5,11,15,15,15,15,15,C,1969,Forward,Center
1926,0,68,Ville Kurri,NOL,12,13,16,17,10,12,15,18,16,16,17,12,13,18,17,16,17,16,17,18,5,5,13,15,15,15,15,15,C,1342,Forward,Center
1935,0,68,Bob Duncan,TEX,10,15,17,17,15,9,16,15,11,15,15,8,15,16,15,15,15,14,16,15,5,5,9,15,15,15,15,15,C,840,Forward,Center
1939,0,68,Narboza Manyhands,MIN,5,10,15,16,10,10,15,15,15,16,15,15,5,16,13,13,16,15,16,15,5,5,12,15,15,15,15,15,LD,708,Defense,Defense
1943,0,68,High Haschdi,TOR,9,18,18,18,18,9,18,17,15,15,15,11,5,16,17,16,17,17,17,17,5,5,9,15,15,15,15,15,C,1517,Forward,Center
1945,0,68,Basil Sivart,SFP,5,14,15,16,10,12,15,15,13,15,16,13,5,17,14,12,17,11,16,16,5,6,10,15,15,15,15,15,RD,743,Defense,Defense
1948,0,68,Friedensreich Hundertwasser,MTL,16,18,17,18,18,12,18,18,15,15,11,12,16,17,16,15,19,15,18,19,5,5,11,15,15,15,15,15,LW,1771,Forward,Wing
1951,0,68,Gregory Goode,BAP,5,16,17,17,12,13,17,13,5,15,14,14,5,16,15,13,16,13,17,15,5,5,10,15,15,15,15,15,LD,836,Defense,Defense
1956,0,68,Golden Face,BUF,5,14,15,15,12,11,14,17,13,16,15,12,5,17,15,15,15,15,16,16,5,5,8,15,15,15,15,15,RD,774,Defense,Defense
1968,0,68,Billy Brooks,BUF,5,16,17,17,11,15,17,18,17,17,16,16,5,18,16,16,18,16,17,18,5,7,11,15,15,15,15,15,RD,1562,Defense,Defense
1969,0,68,Shion Okamoto,CHI,5,17,17,17,12,15,17,18,17,14,17,17,5,18,16,16,18,16,17,18,5,5,9,15,15,15,15,15,LD,1584,Defense,Defense
1970,0,68,Salzberger Lillehammersson,ATL,17,18,19,19,17,12,20,17,14,16,15,12,5,18,17,17,18,18,17,17,5,9,12,15,15,15,15,15,RW,1995,Forward,Wing
1973,0,68,Luc Blouin,PHI,12,16,18,19,13,16,17,18,15,17,18,15,5,18,17,17,18,18,18,18,5,5,14,15,15,15,15,15,LD,1920,Defense,Defense
2135,0,68,Janis Lux,MIN,11,16,15,17,16,12,16,16,13,16,15,10,5,16,15,15,15,14,15,15,5,5,10,15,15,15,15,15,LW,844,Forward,Wing
2152,0,68,Gonzo Gobbledygook,WPG,16,19,17,19,17,12,18,17,17,17,17,11,5,17,17,15,18,18,17,19,5,9,16,15,15,15,15,15,RW,2016,Forward,Wing
2154,0,68,Greyson Cooper,BUF,12,19,18,18,18,10,18,17,16,15,17,9,5,16,17,16,18,17,18,18,5,5,9,15,15,15,15,15,LW,1774,Forward,Wing
2155,0,68,Valdis Vejonis,TEX,5,15,15,16,10,9,15,16,13,15,14,13,5,17,14,12,15,13,15,16,5,8,10,15,15,15,15,15,LD,666,Defense,Defense
2166,0,68,Hans Graf,PHI,5,18,18,19,12,16,18,18,15,15,17,15,5,18,16,15,18,15,17,18,5,11,12,15,15,15,15,15,RD,1688,Defense,Defense
2188,0,68,Roderic Banes,MTL,15,18,18,18,13,11,18,18,17,16,16,16,11,18,17,16,18,17,17,19,7,7,10,15,15,15,15,15,LD,1858,Defense,Defense
2195,0,68,Eric Tokke,EDM,13,15,15,15,12,12,14,16,14,15,16,12,11,16,14,13,15,13,15,14,10,6,11,15,15,15,15,15,RW,659,Forward,Wing
2200,0,68,Lev Lebedev,MAN,15,18,17,19,19,10,19,16,14,12,15,11,16,16,17,17,18,16,18,19,5,5,10,15,15,15,15,15,C,1835,Forward,Center
2207,0,68,Lias Ekholm-Gunnarsson,WPG,15,18,15,18,15,10,17,17,16,15,15,11,15,17,17,15,17,18,16,18,5,5,13,15,15,15,15,15,C,1463,Forward,Center
2220,0,68,Jimmy Larkin-Conway,TOR,15,19,15,19,17,12,18,17,14,16,15,12,5,16,17,15,16,18,16,17,5,5,11,15,15,15,15,15,LW,1506,Forward,Wing
2222,0,68,Rinky McDangle,MIN,18,18,12,18,19,11,18,15,10,10,12,5,16,17,11,12,18,14,15,17,5,7,10,15,15,15,15,15,C,1292,Forward,Center
2228,0,68,Marcel Beck,WPG,6,18,18,19,13,17,18,19,17,18,17,16,5,18,17,16,18,16,17,18,11,9,11,15,15,15,15,15,RD,2028,Defense,Defense
2251,0,68,Jonathon Hagan,MTL,5,18,18,20,13,13,19,20,13,15,17,15,5,19,16,15,18,15,17,20,5,5,10,15,15,15,15,15,RD,1970,Defense,Defense
2285,0,68,Anton Harrier,MAN,12,18,17,17,17,12,17,17,13,15,13,5,16,17,17,16,16,16,17,16,5,5,11,15,15,15,15,15,C,1330,Forward,Center
2294,0,68,Frederico Von Schnicktenburg,TEX,11,17,12,18,15,12,16,17,11,14,12,9,5,15,15,13,14,15,16,17,5,5,5,15,15,15,15,15,RW,837,Forward,Wing
2331,0,68,Kayden Pale,CHI,5,15,16,17,12,15,16,17,16,16,17,16,5,18,15,15,17,16,16,18,7,13,10,15,15,15,15,15,LD,1308,Defense,Defense
2340,0,68,Landon Fischermann,SEA,5,19,17,19,12,14,18,19,14,17,17,15,5,18,16,14,17,17,18,19,5,6,13,15,15,15,15,15,RD,1845,Defense,Defense
2370,0,68,Borje Samuelsson,NEW,5,16,18,17,12,15,19,13,10,13,13,11,5,15,18,18,14,15,18,17,5,5,11,15,15,15,15,15,RD,1211,Defense,Defense
2371,0,68,Grogu Mandosson,CGY,9,18,16,18,18,10,18,18,9,16,16,11,15,18,17,17,16,20,17,18,5,5,11,15,15,15,15,15,C,1802,Forward,Center
2404,0,68,Petr Svoboda,NEW,14,19,17,19,19,11,19,17,13,15,16,10,9,17,17,15,17,16,17,17,5,6,11,15,15,15,15,15,RW,1690,Forward,Wing
2427,0,68,Duncan Mackenzie,CGY,16,18,18,18,18,11,18,19,17,17,16,11,9,16,17,14,16,17,17,17,6,7,11,15,15,15,15,15,RW,1753,Forward,Wing
2433,0,68,Max Manning,SEA,14,18,18,19,16,12,19,18,13,16,17,12,15,17,16,15,17,16,18,19,5,5,13,15,15,15,15,15,C,1814,Forward,Center
2440,0,68,Dirty Boots,TEX,5,17,18,18,13,14,18,18,15,17,16,15,5,18,15,15,18,15,18,18,5,5,10,15,15,15,15,15,LD,1591,Defense,Defense
2454,0,68,Wendolene Ramsbottom,SEA,9,16,16,18,12,14,18,18,17,17,16,18,5,18,15,15,17,15,17,18,5,5,13,15,15,15,15,15,LD,1572,Defense,Defense
2455,0,68,Viktor Krunk,ATL,13,18,18,19,15,12,18,18,15,14,17,9,12,18,15,13,18,15,16,19,5,5,11,15,15,15,15,15,C,1602,Forward,Center
2457,0,68,Mikko Rashford,WPG,9,19,16,19,17,10,18,18,16,15,16,12,5,18,17,16,17,17,17,18,5,5,11,15,15,15,15,15,RW,1718,Forward,Wing
2463,0,68,Ben Jammin,CHI,5,17,17,18,13,16,18,19,15,15,17,15,5,18,17,16,18,16,17,18,5,5,9,15,15,15,15,15,LD,1676,Defense,Defense
2470,0,68,Tim Riggins,LAP,13,15,14,16,15,10,15,15,14,14,14,12,4,14,15,12,14,16,16,15,4,4,7,15,15,15,15,15,LW,655,Forward,Wing
2474,0,68,Alexander Mackenzie,SFP,16,16,15,15,16,12,16,15,9,15,15,10,15,15,15,15,15,15,17,15,5,5,6,15,15,15,15,15,RW,863,Forward,Wing
2477,0,68,Jeff Larsson,MAN,5,16,18,17,14,11,17,16,13,13,16,5,5,16,16,13,15,14,16,16,5,5,5,15,15,15,15,15,LW,934,Forward,Wing
2486,0,68,Jay O'Neil,WPG,5,16,17,18,13,15,17,18,18,16,17,17,5,18,17,15,18,15,17,18,5,5,12,15,15,15,15,15,RD,1665,Defense,Defense
2488,0,68,San-sam Emerson,PHI,5,18,18,18,13,13,17,18,15,14,16,13,5,18,15,15,18,15,17,18,5,5,11,15,15,15,15,15,LD,1450,Defense,Defense
2526,0,68,Jesper Aittokallio,MAN,12,17,16,17,16,12,17,17,10,12,13,8,13,17,17,13,17,14,16,17,5,5,6,15,15,15,15,15,RW,1080,Forward,Wing
2529,0,68,Christian Kinsinger,WPG,5,17,17,19,13,17,18,18,15,16,15,15,5,18,17,17,17,15,17,18,5,5,13,15,15,15,15,15,LD,1655,Defense,Defense
2536,0,68,Stephan Gill,EDM,15,17,17,17,17,12,17,15,15,14,15,12,15,17,15,13,14,16,15,15,5,6,10,15,15,15,15,15,C,1066,Forward,Center
2540,0,68,Spack Jarrow,WPG,13,19,17,19,16,10,18,18,16,15,17,12,5,17,15,15,17,17,17,18,5,10,12,15,15,15,15,15,LW,1653,Forward,Wing
2544,0,68,Aksel Fiske,MAN,13,19,18,18,18,12,18,16,13,14,15,12,10,16,17,16,16,17,18,18,7,7,10,15,15,15,15,15,RW,1591,Forward,Wing
2547,0,68,Vadim Askerov,MTL,5,17,18,18,12,11,17,16,5,17,17,15,5,17,17,15,17,15,17,17,5,5,5,15,15,15,15,15,LD,1331,Defense,Defense
2548,0,68,Tommy Tightpants,TEX,13,16,15,17,13,12,15,17,16,12,13,5,5,15,13,12,16,13,16,17,7,7,8,15,15,15,15,15,RW,791,Forward,Wing
2553,0,68,Zayne Dangle,BUF,5,18,16,19,12,14,17,19,16,15,16,15,5,17,15,15,19,15,16,19,5,6,10,15,15,15,15,15,LD,1577,Defense,Defense
2554,0,68,Sconnie McHits,MTL,14,20,16,20,18,12,18,16,13,15,16,10,5,17,16,16,17,16,17,17,5,7,12,15,15,15,15,15,RW,1642,Forward,Wing
2564,0,68,Shoyo Hinata,ATL,12,19,18,19,16,11,18,18,15,15,17,10,7,18,16,14,18,16,16,18,5,5,12,15,15,15,15,15,RW,1687,Forward,Wing
2585,0,68,Connor O'Bryne,TOR,12,18,16,18,17,11,17,17,12,16,16,12,13,17,16,14,16,16,16,17,5,9,10,15,15,15,15,15,LW,1303,Forward,Wing
2598,0,68,Yannick Svoboda,LAP,13,18,18,17,18,11,18,17,13,16,15,10,5,17,17,17,17,17,17,17,5,5,11,15,15,15,15,15,RW,1558,Forward,Wing
2608,0,68,Jaeger Jones,TOR,5,15,15,18,11,14,15,19,16,15,16,15,5,18,16,15,17,15,17,18,5,5,9,15,15,15,15,15,LD,1299,Defense,Defense
2618,0,68,Ergo Nomic,MIN,6,13,15,15,11,13,14,15,13,14,13,12,5,15,13,13,15,12,14,15,5,5,10,15,15,15,15,15,LD,461,Defense,Defense
2620,0,68,Red Kirkby,PHI,12,17,17,17,15,11,17,17,15,15,15,11,15,17,15,15,17,15,17,17,4,4,11,15,15,15,15,15,C,1216,Forward,Center
2630,0,68,Rand al'Thor,EDM,5,17,17,17,13,17,17,17,10,14,16,10,5,16,16,15,16,15,19,15,5,5,7,15,15,15,15,15,RD,1195,Defense,Defense
2641,0,68,Eddie Creller,EDM,13,15,17,18,14,9,17,13,9,11,13,5,5,15,16,13,15,15,14,15,5,5,11,15,15,15,15,15,RW,734,Forward,Wing
2652,0,68,Ivan Lacksamus,NEW,13,17,17,17,17,12,18,17,14,16,16,12,15,17,15,15,17,16,18,16,5,7,10,15,15,15,15,15,C,1399,Forward,Center
2653,0,68,Jamal Nightingale,BAP,5,11,15,16,10,10,10,16,16,15,15,15,5,19,16,13,16,15,16,15,5,11,13,15,15,15,15,15,LD,881,Defense,Defense
2659,0,68,Emeril Lagasse,SFP,8,15,14,15,13,9,14,15,13,13,13,8,5,13,13,13,14,13,14,14,4,4,7,15,15,15,15,15,RW,402,Forward,Wing
2661,0,68,Rocky Baljoa,SFP,9,11,12,12,11,11,12,14,14,14,13,15,5,15,13,13,14,14,15,14,10,9,13,15,15,15,15,15,RD,425,Defense,Defense
2668,0,68,Dave Heinrich,CHI,12,17,17,17,15,9,17,16,15,14,15,9,15,17,17,15,17,15,17,17,5,5,8,15,15,15,15,15,C,1216,Forward,Center
2679,0,68,Chris McZehrl Jr,TEX,13,15,16,18,16,9,18,15,12,15,12,5,15,15,15,15,15,15,16,15,5,7,10,15,15,15,15,15,C,921,Forward,Center
2681,0,68,Buck Keithley,EDM,8,17,16,17,14,8,17,17,11,16,15,11,8,16,13,12,17,15,16,16,5,5,9,15,15,15,15,15,LW,964,Forward,Wing
2682,0,68,Lesgo Brandon,TBB,12,17,14,17,17,12,17,15,12,15,14,4,4,15,15,15,15,15,17,16,4,4,10,15,15,15,15,15,LW,921,Forward,Wing
2718,0,68,Mads McBride,MTL,14,18,15,18,17,12,18,16,13,12,14,8,5,17,16,15,17,16,17,17,5,5,5,15,15,15,15,15,LW,1258,Forward,Wing
2724,0,68,Michael Robertson,ATL,5,9,12,15,11,11,13,14,14,14,12,12,5,15,14,11,14,12,15,13,5,8,10,15,15,15,15,15,RD,371,Defense,Defense
2728,0,68,Tommy Westbrook,HAM,13,16,15,17,15,11,16,17,15,13,14,11,13,15,15,13,15,14,17,17,5,5,10,15,15,15,15,15,C,898,Forward,Center
2733,0,68,Mrs McSaves,EDM,5,16,16,16,12,11,15,16,15,16,15,12,5,15,13,13,15,14,15,17,5,8,10,15,15,15,15,15,RD,763,Defense,Defense
2754,0,68,Valters Denisova,MTL,13,16,17,17,13,10,15,16,13,13,15,12,15,17,15,13,17,14,17,17,5,5,7,15,15,15,15,15,C,995,Forward,Center
2768,0,68,Jayson Aittokallio,NEW,5,16,16,16,16,10,16,16,13,16,16,9,14,15,16,15,15,15,16,16,5,10,6,15,15,15,15,15,C,940,Forward,Center
2778,0,68,Rylie Versi,EDM,7,15,17,16,13,10,17,15,9,13,14,9,11,15,13,14,15,14,16,15,5,7,10,15,15,15,15,15,C,684,Forward,Center
2792,0,68,Ricky Koivu,PHI,13,17,16,17,13,12,15,17,15,11,16,12,9,17,15,15,17,14,17,17,5,5,13,15,15,15,15,15,RW,1073,Forward,Wing
2794,0,68,Reed Kobo,LAP,15,17,16,17,15,12,17,16,14,14,12,8,5,16,16,13,16,15,17,17,5,5,9,15,15,15,15,15,LW,1027,Forward,Wing
2795,0,68,Mikael Jakobsen,NOL,13,16,16,17,17,11,17,15,13,12,15,11,5,15,15,13,14,16,15,15,5,10,8,15,15,15,15,15,RW,836,Forward,Wing
2809,0,68,Patrick Toes,HAM,5,13,12,13,11,12,13,14,11,12,12,11,5,14,13,11,14,13,14,14,5,5,9,15,15,15,15,15,RD,298,Defense,Defense
2811,0,68,Lord Zomp,TBB,16,16,15,16,17,10,16,13,14,13,12,5,11,13,16,16,16,16,17,16,5,6,10,15,15,15,15,15,C,927,Forward,Center
2841,0,68,Louise St. Martin,TOR,5,16,17,17,13,15,17,17,13,16,16,10,5,16,17,16,16,16,16,16,5,5,7,15,15,15,15,15,LD,1144,Defense,Defense
2848,0,68,AJ Williams,TEX,14,17,11,17,16,12,17,14,12,13,13,5,5,14,17,15,16,17,15,15,5,5,5,15,15,15,15,15,RW,875,Forward,Wing
2851,0,68,Jannik Nordstern,SFP,5,11,13,14,10,12,13,15,14,13,14,13,5,15,14,13,14,13,14,14,5,6,11,15,15,15,15,15,LD,408,Defense,Defense
2865,0,68,Shylo Moxii,MTL,13,17,17,18,13,10,17,17,13,13,13,12,14,17,15,13,17,15,17,17,5,7,9,15,15,15,15,15,C,1130,Forward,Center
2866,0,68,Moritz Seider,NEW,5,14,15,15,12,15,15,16,13,16,16,14,5,16,17,16,15,14,15,15,5,8,10,15,15,15,15,15,RD,826,Defense,Defense
2868,0,68,Luca Hunziker,TOR,5,14,16,17,13,13,16,17,17,17,15,15,5,17,17,16,17,17,14,17,10,5,5,15,15,15,15,15,RD,1230,Defense,Defense
2886,0,68,Evan Winter,CGY,15,17,16,16,15,11,17,18,15,15,15,11,12,16,15,10,15,16,18,18,4,4,4,15,15,15,15,15,LW,1172,Forward,Wing
2891,0,68,Tuuka Pack,HAM,15,12,12,12,11,10,12,13,10,11,12,9,5,12,11,11,12,12,14,12,10,7,10,15,15,15,15,15,RW,239,Forward,Wing
2892,0,68,Outdoor Truck,NEW,14,18,17,17,16,10,16,17,13,15,15,12,5,16,15,15,15,16,16,16,5,10,10,15,15,15,15,15,RW,1089,Forward,Wing
2893,0,68,Jayden Cloutier,SFP,5,15,16,16,12,15,17,13,9,14,13,13,5,15,13,14,15,13,15,15,5,5,10,15,15,15,15,15,RD,626,Defense,Defense
2901,0,68,Chad Nickelback,MAN,5,15,16,16,12,12,17,16,15,17,16,15,5,17,16,15,17,16,16,15,5,5,10,15,15,15,15,15,LD,1069,Defense,Defense
2906,0,68,Capy Bara,NEW,4,13,14,14,12,10,14,16,13,16,16,13,4,16,15,14,15,14,15,15,4,4,4,15,15,15,15,15,LD,629,Defense,Defense
2909,0,68,Robert Bergen,TBB,5,14,14,14,11,11,14,14,13,14,13,10,5,10,12,11,13,12,14,13,5,5,10,15,15,15,15,15,LD,320,Defense,Defense
2917,0,68,JR Frankenstero,NOL,10,17,15,17,15,12,18,17,14,11,11,12,15,17,16,12,16,15,15,17,4,4,4,15,15,15,15,15,C,1027,Forward,Center
2919,0,68,Holden Steady,TBB,5,14,15,17,12,12,14,16,14,15,15,16,5,15,15,15,16,15,16,16,5,9,10,15,15,15,15,15,RD,822,Defense,Defense
2920,0,68,Binko Koivu,ATL,5,15,16,18,12,13,15,18,15,15,17,15,5,18,13,12,18,12,16,18,5,5,10,15,15,15,15,15,LD,1177,Defense,Defense
2925,0,68,Tomas Kalnoky,MIN,5,10,11,13,5,12,12,13,9,13,14,11,5,12,13,13,13,13,14,10,5,6,5,15,15,15,15,15,RD,228,Defense,Defense
2930,0,68,Ben Der,TOR,5,15,15,15,12,13,15,15,15,16,15,15,5,15,15,14,15,14,15,15,5,8,12,15,15,15,15,15,RD,690,Defense,Defense
2935,0,68,M'Baku Olubori,BAP,15,17,15,17,15,11,16,17,17,15,15,8,11,15,15,15,15,15,17,17,5,11,11,15,15,15,15,15,RW,1074,Forward,Wing
2945,0,68,Ben Waters Jr,EDM,11,13,16,17,12,12,14,17,17,14,13,12,11,17,17,13,17,14,17,14,5,7,10,15,15,15,15,15,LD,953,Defense,Defense
2946,0,68,Sophie Bordeleau,SFP,12,17,16,17,16,12,16,16,12,14,16,10,15,16,16,14,13,16,17,16,5,5,9,15,15,15,15,15,C,1033,Forward,Center
2947,0,68,Rikkert Biemans,MTL,15,16,15,16,16,12,17,15,15,12,12,12,5,15,15,15,15,15,17,15,5,8,11,15,15,15,15,15,LW,848,Forward,Wing
2949,0,68,Miroslav Ketil,HAM,5,13,15,15,12,12,17,17,15,13,15,15,6,17,13,13,13,13,17,13,5,5,10,15,15,15,15,15,RD,727,Defense,Defense
2951,0,68,Don Juan,BAP,13,14,13,14,14,12,14,14,13,13,13,12,10,13,13,13,13,14,14,13,10,11,10,15,15,15,15,15,RW,412,Forward,Wing
2952,0,68,Benjamin Surkhi-Ze'ev,EDM,14,17,15,17,17,12,17,15,15,13,13,8,5,15,16,16,16,16,17,16,7,7,10,15,15,15,15,15,RW,1050,Forward,Wing
2958,0,68,Manon Graves,BAP,11,14,13,15,11,9,14,15,11,12,13,12,12,15,13,11,14,13,14,15,4,4,9,15,15,15,15,15,C,409,Forward,Center
2962,0,68,Luke Laraque,EDM,15,16,14,17,15,10,16,16,14,14,13,8,5,16,14,14,17,16,17,17,5,5,11,15,15,15,15,15,LW,962,Forward,Wing
2964,0,68,Ignaz Pleyel,MIN,14,15,13,15,14,9,14,14,11,12,13,11,5,13,13,12,14,13,14,14,5,5,11,15,15,15,15,15,LW,408,Forward,Wing
2970,0,68,Gravy Train,BAP,14,14,14,14,14,9,14,13,13,13,12,12,8,13,12,12,14,14,15,14,9,9,9,15,15,15,15,15,LW,425,Forward,Wing
2973,0,68,Koty Kochan,TBB,11,14,15,15,12,11,15,15,11,11,13,10,13,13,13,13,13,13,15,14,5,8,8,15,15,15,15,15,C,423,Forward,Center
2974,0,68,Wide Peepo Happy 3 Koivu,HAM,5,15,15,15,13,11,15,17,17,11,17,11,5,17,15,11,17,13,17,17,5,5,9,15,15,15,15,15,LD,931,Defense,Defense
2975,0,68,Ka Chow,LAP,9,13,13,13,12,13,13,13,11,13,12,11,9,13,12,12,13,12,14,13,9,9,10,15,15,15,15,15,RD,283,Defense,Defense
2976,0,68,Seamus O'Slapahan,NEW,5,13,16,17,13,13,17,15,14,15,15,16,5,17,16,17,15,15,17,16,5,6,12,15,15,15,15,15,LD,1031,Defense,Defense
2977,0,68,Jeffrey Johnsonov,MIN,10,12,11,13,13,12,12,11,10,11,10,12,11,11,12,12,10,12,14,10,10,12,12,15,15,15,15,15,LW,229,Forward,Wing
2983,0,68,Din Djarin,CGY,8,15,15,15,15,9,15,16,14,13,10,8,5,15,13,13,15,14,15,16,5,5,9,15,15,15,15,15,RW,574,Forward,Wing
2984,0,68,David-Arturri Donskoi,TEX,15,15,14,16,14,12,17,17,15,14,13,5,8,17,14,12,15,15,17,16,9,9,11,15,15,15,15,15,LW,885,Forward,Wing
2987,0,68,Angry Gilmore,SEA,4,14,14,15,12,14,15,17,12,16,15,13,4,16,14,13,16,14,16,17,4,4,13,15,15,15,15,15,RD,788,Defense,Defense
2992,0,68,Billy Blazes,MIN,10,15,14,15,13,11,15,13,13,11,12,9,9,13,12,13,14,13,14,14,10,13,9,15,15,15,15,15,RW,408,Forward,Wing
2995,0,68,Aleksi Kettu,LAP,15,17,16,16,15,11,16,13,9,12,13,7,13,13,15,15,16,15,17,16,5,5,11,15,15,15,15,15,C,816,Forward,Center
3000,0,68,Taschen Messer,TBB,12,15,15,15,14,12,17,15,15,15,15,12,5,17,15,15,15,12,15,15,5,10,15,15,15,15,15,15,RW,798,Forward,Wing
3003,0,68,Kezia MacKenzie,ATL,13,16,15,16,15,10,17,17,13,15,15,10,7,17,13,13,15,14,15,16,9,11,11,15,15,15,15,15,RW,850,Forward,Wing
3008,0,68,Tom Pedersen,CGY,10,13,16,16,13,12,16,16,14,14,15,11,14,17,14,15,14,13,15,17,5,10,10,15,15,15,15,15,C,801,Forward,Center
3011,0,68,Aleksandr Iskandrov,HAM,13,16,15,17,14,12,16,17,13,13,13,5,13,16,14,13,15,15,17,17,5,5,10,15,15,15,15,15,C,872,Forward,Center
3020,0,68,Matthew Mayhem,NOL,5,13,13,13,12,11,12,16,13,14,14,14,5,16,14,14,14,14,15,14,9,10,11,15,15,15,15,15,RD,510,Defense,Defense
3021,0,68,Pass Forfeit,MAN,5,16,17,17,12,15,17,17,15,15,15,13,5,17,15,13,16,14,16,16,5,5,12,15,15,15,15,15,RD,1025,Defense,Defense
3022,0,68,Faust Faker,TOR,15,16,15,14,13,7,15,16,15,15,15,12,16,16,15,15,15,15,15,15,5,7,11,15,15,15,15,15,C,815,Forward,Center
3028,0,68,Tommi Koivu,HAM,5,13,13,15,13,12,15,17,16,11,16,13,5,17,15,11,16,13,17,17,5,5,7,15,15,15,15,15,LD,806,Defense,Defense
3029,0,68,Graj Virrok,PHI,4,15,16,16,13,13,15,16,15,15,15,14,4,16,15,15,15,15,16,16,4,4,11,15,15,15,15,15,RD,824,Defense,Defense
3033,0,68,Benson Fiorentini,SEA,11,16,15,16,16,12,16,16,14,15,15,5,5,16,15,15,15,14,16,16,5,6,13,15,15,15,15,15,LW,858,Forward,Wing
3041,0,68,Godwin Lupercal,MIN,10,14,14,15,11,11,15,15,9,12,13,11,12,13,13,11,13,12,14,14,6,9,9,15,15,15,15,15,C,378,Forward,Center
3048,0,68,Jolmi Koivu,HAM,13,16,15,16,13,11,15,15,15,10,13,6,9,15,13,10,15,15,16,16,5,5,10,15,15,15,15,15,LW,635,Forward,Wing
3049,0,68,Sam Stone,LAP,12,12,12,14,14,12,15,11,12,8,12,9,6,14,12,12,11,13,13,14,5,5,11,15,15,15,15,15,RW,304,Forward,Wing
3050,0,68,Patches The III,EDM,5,15,16,18,12,16,16,16,16,13,14,13,5,16,15,13,16,12,17,14,5,6,7,15,15,15,15,15,LD,900,Defense,Defense
3057,0,68,Dan Baltisberger,MIN,13,15,11,15,16,11,15,11,9,13,13,6,4,13,13,11,13,14,15,13,4,4,8,15,15,15,15,15,RW,401,Forward,Wing
3065,0,68,Luka Magic,MIN,10,15,15,15,14,12,15,11,10,10,10,5,11,11,12,10,11,14,12,11,5,7,8,15,15,15,15,15,C,312,Forward,Center
3073,0,68,Matsmith Soderberg-Tremblay,CHI,13,17,16,17,15,10,17,16,16,12,12,10,5,16,16,12,17,15,17,17,4,4,5,15,15,15,15,15,RW,1040,Forward,Wing
3075,0,68,Lord Farquaads,WPG,5,15,15,17,13,16,15,17,16,15,15,15,5,17,16,13,16,15,17,16,5,6,9,15,15,15,15,15,LD,1028,Defense,Defense
3079,0,68,Lucas Raymond,BUF,14,14,13,15,14,11,14,15,14,14,14,9,13,14,13,13,16,13,15,16,5,5,12,15,15,15,15,15,RW,585,Forward,Wing
3090,0,68,Aldo Huber,LAP,12,6,15,14,7,8,15,11,12,13,10,10,15,13,13,12,12,11,14,13,5,12,10,15,15,15,15,15,C,333,Forward,Center
5,0,69,Richard Dickbutt McFudderdudder II,MAN,5,14,15,15,12,13,14,15,10,13,13,13,5,14,13,12,13,12,14,13,5,6,9,15,15,15,15,15,LD,392,Defense,Defense
17,0,69,Cormac Ponaire,LAP,13,15,16,17,16,12,16,16,13,14,14,12,5,16,15,14,16,14,17,16,5,5,11,15,15,15,15,15,LW,907,Forward,Wing
52,0,69,Panda Panico,TBB,10,15,15,15,13,8,15,15,15,11,15,5,5,15,15,12,15,12,16,15,5,5,11,15,15,15,15,15,LW,568,Forward,Wing
76,0,69,Samuel Michaud,SEA,5,14,15,15,12,12,15,15,15,14,14,13,5,15,13,13,15,13,15,15,5,5,9,15,15,15,15,15,RD,540,Defense,Defense
