Game.Id,PlayerId,TeamId,Game.Rating,SA,GA,SV,SV.,TOI,PIM,season
11216,1052,18,0,0,0,0,.00nan,0,0,76
11216,2357,19,68,34,4,30,.882,3600000,0,76
11216,3955,19,0,0,0,0,.00nan,0,0,76
11216,4312,18,100,30,0,30,1.000,3600000,0,76
11296,2443,11,0,0,0,0,.00nan,0,0,76
11296,2789,0,89,52,5,47,.904,3549600,0,76
11296,3843,11,82,41,4,37,.902,3600000,0,76
11296,4329,0,0,0,0,0,.00nan,0,0,76
11183,1413,14,0,0,0,0,.00nan,0,0,76
11183,2595,15,76,25,2,23,.920,3600000,0,76
11183,3562,15,0,0,0,0,.00nan,0,0,76
11183,3750,14,34,28,6,22,.786,3600000,0,76
11779,3136,9,0,0,0,0,.00nan,0,0,76
11779,3516,10,46,28,5,23,.821,3600000,0,76
11779,3829,9,86,43,4,39,.907,3600000,0,76
11779,3900,10,0,0,0,0,.00nan,0,0,76
11770,2575,8,88,27,1,26,.963,3600000,0,76
11770,3494,8,0,0,0,0,.00nan,0,0,76
11770,3615,20,88,52,5,47,.904,3600000,0,76
11770,3873,20,0,0,0,0,.00nan,0,0,76
11186,2312,3,81,35,3,32,.914,3600000,0,76
11186,3588,3,0,0,0,0,.00nan,0,0,76
11186,4018,4,96,49,4,45,.918,3555650,0,76
11186,4102,4,0,0,0,0,.00nan,0,0,76
11177,2117,13,0,0,0,0,.00nan,0,0,76
11177,2595,15,16,36,9,27,.750,3600000,0,76
11177,3547,13,95,31,1,30,.968,3600000,0,76
11177,3562,15,0,0,0,0,.00nan,0,0,76
11274,135,1,0,0,0,0,.00nan,0,0,76
11274,849,5,0,0,0,0,.00nan,0,0,76
11274,3538,1,89,64,7,57,.891,3600000,0,76
11274,4024,5,100,33,0,33,1.000,3600000,0,76
11281,2357,19,82,35,3,32,.914,3534600,0,76
11281,2575,8,68,21,2,19,.905,3600000,0,76
11281,3494,8,0,0,0,0,.00nan,0,0,76
11281,3955,19,0,0,0,0,.00nan,0,0,76
11160,2828,12,69,16,1,15,.938,3600000,0,76
11160,3514,12,0,0,0,0,.00nan,0,0,76
11160,3615,20,42,30,6,24,.800,2222550,0,76
11160,3873,20,71,29,3,26,.897,1377450,0,76
11188,3203,6,81,45,5,40,.889,3568900,0,76
11188,3635,2,0,0,0,0,.00nan,0,0,76
11188,3746,6,0,0,0,0,.00nan,0,0,76
11188,4225,2,73,30,3,27,.900,3600000,0,76
11190,992,7,0,0,0,0,.00nan,0,0,76
11190,2443,11,0,0,0,0,.00nan,0,0,76
11190,3843,11,40,24,5,19,.792,3600000,0,76
11190,4174,7,100,35,1,34,.971,3600000,0,76
11192,1052,18,65,38,5,33,.868,3513200,0,76
11192,4018,4,0,0,0,0,.00nan,0,0,76
11192,4102,4,92,40,3,37,.925,3600000,0,76
11192,4312,18,0,0,0,0,.00nan,0,0,76
11176,992,7,68,21,2,19,.905,3600000,0,76
11176,3203,6,52,2,0,2,1.000,383100,0,76
11176,3746,6,53,39,6,33,.846,3216900,0,76
11176,4174,7,0,0,0,0,.00nan,0,0,76
11334,2312,3,98,65,4,61,.938,3550950,0,76
11334,2789,0,85,36,3,33,.917,3600000,0,76
11334,3588,3,0,0,0,0,.00nan,0,0,76
11334,4329,0,0,0,0,0,.00nan,0,0,76
11191,849,5,85,52,6,46,.885,3578750,0,76
11191,3635,2,62,30,4,26,.867,3600000,0,76
11191,4024,5,0,0,0,0,.00nan,0,0,76
11191,4225,2,0,0,0,0,.00nan,0,0,76
11200,2117,13,60,46,7,39,.848,3600000,0,76
11200,2443,11,0,0,0,0,.00nan,0,0,76
11200,3547,13,0,0,0,0,.00nan,0,0,76
11200,3843,11,98,50,4,46,.920,3600000,0,76
11194,135,1,69,41,5,36,.878,3600000,0,76
11194,1413,14,0,0,0,0,.00nan,0,0,76
11194,3538,1,0,0,0,0,.00nan,0,0,76
11194,3750,14,81,27,2,25,.926,3600000,0,76
11161,2828,12,93,34,2,32,.941,3600000,0,76
11161,3136,9,82,48,5,43,.896,3600000,0,76
11161,3514,12,0,0,0,0,.00nan,0,0,76
11161,3829,9,0,0,0,0,.00nan,0,0,76
11168,1413,14,79,28,2,26,.929,3600000,0,76
11168,3615,20,83,42,4,38,.905,3550950,0,76
11168,3750,14,0,0,0,0,.00nan,0,0,76
11168,3873,20,0,0,0,0,.00nan,0,0,76
11166,1052,18,67,39,5,34,.872,3572800,0,76
11166,2921,21,84,36,3,33,.917,3600000,0,76
11166,4248,21,0,0,0,0,.00nan,0,0,76
11166,4312,18,0,0,0,0,.00nan,0,0,76
11225,2595,15,73,24,2,22,.917,3600000,0,76
11225,2789,0,33,44,9,35,.795,3600000,0,76
11225,3562,15,0,0,0,0,.00nan,0,0,76
11225,4329,0,0,0,0,0,.00nan,0,0,76
11193,2595,15,78,27,2,25,.926,3600000,0,76
11193,3516,10,64,33,4,29,.879,3550250,0,76
11193,3562,15,0,0,0,0,.00nan,0,0,76
11193,3900,10,0,0,0,0,.00nan,0,0,76
11213,2117,13,0,0,0,0,.00nan,0,0,76
11213,2357,19,97,42,3,39,.929,3600000,0,76
11213,3547,13,78,40,4,36,.900,3507300,0,76
11213,3955,19,0,0,0,0,.00nan,0,0,76
11169,2575,8,100,32,0,32,1.000,3600000,0,76
11169,2921,21,76,21,1,20,.952,3569750,0,76
11169,3494,8,0,0,0,0,.00nan,0,0,76
11169,4248,21,0,0,0,0,.00nan,0,0,76
11202,2828,12,87,39,2,37,.949,3594700,0,76
11202,3514,12,0,0,0,0,.00nan,0,0,76
11202,4018,4,95,31,1,30,.968,3600000,0,76
11202,4102,4,0,0,0,0,.00nan,0,0,76
11164,2312,3,62,24,3,21,.875,2375700,0,76
11164,3136,9,95,31,1,30,.968,1801150,0,76
11164,3588,3,34,16,4,12,.750,1168800,0,76
11164,3829,9,51,30,5,25,.833,1798850,0,76
11217,849,5,100,42,1,41,.976,3600000,0,76
11217,992,7,85,38,3,35,.921,3561550,0,76
11217,4024,5,0,0,0,0,.00nan,0,0,76
11217,4174,7,0,0,0,0,.00nan,0,0,76
11198,3136,9,90,40,3,37,.925,3528100,0,76
11198,3635,2,83,28,2,26,.929,3600000,0,76
11198,3829,9,0,0,0,0,.00nan,0,0,76
11198,4225,2,0,0,0,0,.00nan,0,0,76
11771,2117,13,0,0,0,0,.00nan,0,0,76
11771,3203,6,57,41,6,35,.854,3249850,0,76
11771,3547,13,74,36,4,32,.889,3600000,0,76
11771,3746,6,52,2,0,2,1.000,267000,0,76
11196,1052,18,0,0,0,0,.00nan,0,0,76
11196,4018,4,0,0,0,0,.00nan,0,0,76
11196,4102,4,78,40,4,36,.900,3600000,0,76
11196,4312,18,79,28,2,26,.929,3600000,0,76
11295,135,1,0,0,0,0,.00nan,0,0,76
11295,2575,8,81,34,3,31,.912,3559150,0,76
11295,3494,8,0,0,0,0,.00nan,0,0,76
11295,3538,1,81,26,2,24,.923,3600000,0,76
11181,2312,3,80,38,4,34,.895,3882800,0,76
11181,3588,3,0,0,0,0,.00nan,0,0,76
11181,3615,20,78,63,4,59,.937,3900000,0,76
11181,3873,20,0,0,0,0,.00nan,0,0,76
11788,135,1,66,20,2,18,.900,3600000,0,76
11788,3538,1,0,0,0,0,.00nan,0,0,76
11788,3615,20,87,51,5,46,.902,3600000,0,76
11788,3873,20,0,0,0,0,.00nan,0,0,76
11780,992,7,0,0,0,0,.00nan,0,0,76
11780,2828,12,67,33,4,29,.879,3579950,0,76
11780,3514,12,0,0,0,0,.00nan,0,0,76
11780,4174,7,89,32,2,30,.938,3600000,0,76
11259,2357,19,94,42,3,39,.929,3600000,0,76
11259,3516,10,0,0,0,0,.00nan,0,0,76
11259,3900,10,92,17,0,17,1.000,3600000,0,76
11259,3955,19,0,0,0,0,.00nan,0,0,76
11174,2443,11,50,25,4,21,.840,2551950,0,76
11174,2921,21,68,28,3,25,.893,3600000,0,76
11174,3843,11,30,14,4,10,.714,1048050,0,76
11174,4248,21,0,0,0,0,.00nan,0,0,76
11199,1413,14,55,33,5,28,.848,3544200,0,76
11199,3203,6,0,0,0,0,.00nan,0,0,76
11199,3746,6,95,38,3,35,.921,3600000,0,76
11199,3750,14,0,0,0,0,.00nan,0,0,76
11556,2789,0,42,32,6,26,.813,3600000,0,76
11556,3516,10,100,36,1,35,.972,3600000,0,76
11556,3900,10,0,0,0,0,.00nan,0,0,76
11556,4329,0,0,0,0,0,.00nan,0,0,76
11778,1413,14,0,0,0,0,.00nan,0,0,76
11778,2575,8,17,24,7,17,.708,1959450,0,76
11778,3494,8,55,27,4,23,.852,1640550,0,76
11778,3750,14,15,16,6,10,.625,3600000,0,76
11754,2443,11,0,0,0,0,.00nan,0,0,76
11754,2595,15,71,30,3,27,.900,3600000,0,76
11754,3562,15,0,0,0,0,.00nan,0,0,76
11754,3843,11,100,33,0,33,1.000,3600000,0,76
11255,135,1,41,14,3,11,.786,595750,0,76
11255,3538,1,84,44,4,40,.909,3004250,0,76
11255,4018,4,0,0,0,0,.00nan,0,0,76
11255,4102,4,71,35,4,31,.886,3600000,0,76
11218,992,7,72,36,4,32,.889,3642850,0,76
11218,3203,6,76,42,5,37,.881,3642850,0,76
11218,3746,6,0,0,0,0,.00nan,0,0,76
11218,4174,7,0,0,0,0,.00nan,0,0,76
11207,849,5,51,41,7,34,.829,3600000,0,76
11207,3136,9,0,0,0,0,.00nan,0,0,76
11207,3829,9,86,44,4,40,.909,3600000,0,76
11207,4024,5,0,0,0,0,.00nan,0,0,76
11258,2117,13,0,0,0,0,.00nan,0,0,76
11258,2312,3,0,0,0,0,.00nan,0,0,76
11258,3547,13,69,42,5,37,.881,3841600,0,76
11258,3588,3,79,51,6,45,.882,3841600,0,76
11195,2828,12,54,14,2,12,.857,3600000,0,76
11195,3514,12,0,0,0,0,.00nan,0,0,76
11195,3615,20,35,11,3,8,.727,580500,0,76
11195,3873,20,76,50,6,44,.880,3019500,0,76
11777,3203,6,0,0,0,0,.00nan,0,0,76
11777,3516,10,0,0,0,0,.00nan,0,0,76
11777,3746,6,87,32,2,30,.938,3600000,0,76
11777,3900,10,79,41,4,37,.902,3550150,0,76
11775,2443,11,0,0,0,0,.00nan,0,0,76
11775,2828,12,0,0,0,0,.00nan,0,0,76
11775,3514,12,65,32,4,28,.875,3559550,0,76
11775,3843,11,91,41,3,38,.927,3600000,0,76
11227,135,1,0,0,0,0,.00nan,0,0,76
11227,2595,15,54,26,4,22,.846,3600000,0,76
11227,3538,1,94,57,5,52,.912,3600000,0,76
11227,3562,15,0,0,0,0,.00nan,0,0,76
11206,2312,3,65,28,3,25,.893,3900000,0,76
11206,3588,3,0,0,0,0,.00nan,0,0,76
11206,3615,20,100,65,3,62,.954,3900000,0,76
11206,3873,20,0,0,0,0,.00nan,0,0,76
11231,2357,19,11,33,9,24,.727,3050000,0,76
11231,3136,9,79,26,2,24,.923,3600000,0,76
11231,3829,9,0,0,0,0,.00nan,0,0,76
11231,3955,19,39,7,2,5,.714,550000,0,76
11185,849,5,57,16,2,14,.875,1138650,0,76
11185,2921,21,37,27,6,21,.778,3600000,0,76
11185,4024,5,12,33,9,24,.727,2461350,0,76
11185,4248,21,0,0,0,0,.00nan,0,0,76
11210,2789,0,79,39,4,35,.897,3596800,0,76
11210,3635,2,97,36,2,34,.944,3600000,0,76
11210,4225,2,0,0,0,0,.00nan,0,0,76
11210,4329,0,0,0,0,0,.00nan,0,0,76
11205,992,7,0,0,0,0,.00nan,0,0,76
11205,1052,18,70,36,4,32,.889,3575350,0,76
11205,4174,7,84,40,3,37,.925,3600000,0,76
11205,4312,18,0,0,0,0,.00nan,0,0,76
11244,2117,13,0,0,0,0,.00nan,0,0,76
11244,2357,19,0,0,0,0,.00nan,0,0,76
11244,3547,13,81,23,1,22,.957,3600000,0,76
11244,3955,19,78,58,7,51,.879,3600000,0,76
11214,2575,8,84,43,4,39,.907,3565450,0,76
11214,3494,8,0,0,0,0,.00nan,0,0,76
11214,4018,4,0,0,0,0,.00nan,0,0,76
11214,4102,4,88,39,3,36,.923,3600000,0,76
11237,2575,8,0,0,0,0,.00nan,0,0,76
11237,2595,15,66,27,3,24,.889,3600000,0,76
11237,3494,8,61,47,7,40,.851,3600000,0,76
11237,3562,15,0,0,0,0,.00nan,0,0,76
11211,849,5,0,0,0,0,.00nan,0,0,76
11211,3635,2,46,25,5,20,.800,2046600,0,76
11211,4024,5,65,49,7,42,.857,3592000,0,76
11211,4225,2,68,10,0,10,1.000,1553400,0,76
11222,1052,18,51,36,6,30,.833,2883250,0,76
11222,2789,0,71,41,5,36,.878,3600000,0,76
11222,4312,18,55,10,1,9,.900,663050,0,76
11222,4329,0,0,0,0,0,.00nan,0,0,76
11772,3516,10,0,0,0,0,.00nan,0,0,76
11772,3615,20,58,41,6,35,.854,2627100,0,76
11772,3873,20,64,14,1,13,.929,1009700,0,76
11772,3900,10,30,25,6,19,.760,3636800,0,76
11175,2443,11,0,0,0,0,.00nan,0,0,76
11175,2921,21,100,41,2,39,.951,3600000,0,76
11175,3843,11,95,44,3,41,.932,3524900,0,76
11175,4248,21,0,0,0,0,.00nan,0,0,76
11208,1413,14,0,0,0,0,.00nan,0,0,76
11208,3136,9,0,0,0,0,.00nan,0,0,76
11208,3750,14,68,22,2,20,.909,3600000,0,76
11208,3829,9,86,54,6,48,.889,3600000,0,76
11731,849,5,78,26,2,24,.923,3600000,0,76
11731,2357,19,65,37,5,32,.865,3600000,0,76
11731,3955,19,0,0,0,0,.00nan,0,0,76
11731,4024,5,0,0,0,0,.00nan,0,0,76
11305,3203,6,0,0,0,0,.00nan,0,0,76
11305,3746,6,69,35,4,31,.886,3537750,0,76
11305,4018,4,0,0,0,0,.00nan,0,0,76
11305,4102,4,100,40,2,38,.950,3600000,0,76
11271,135,1,0,0,0,0,.00nan,0,0,76
11271,2828,12,96,43,3,40,.930,3600000,0,76
11271,3514,12,0,0,0,0,.00nan,0,0,76
11271,3538,1,66,39,5,34,.872,3565800,0,76
11201,2117,13,44,4,1,3,.750,241900,0,76
11201,2921,21,100,33,0,33,1.000,3600000,0,76
11201,3547,13,58,41,6,35,.854,3358100,0,76
11201,4248,21,0,0,0,0,.00nan,0,0,76
11239,2595,15,0,0,0,0,.00nan,0,0,76
11239,3562,15,37,10,3,7,.700,3600000,0,76
11239,3615,20,26,35,8,27,.771,1825700,0,76
11239,3873,20,98,43,1,42,.977,1774300,0,76
11324,2357,19,69,26,3,23,.885,3619150,0,76
11324,3203,6,0,0,0,0,.00nan,0,0,76
11324,3746,6,78,38,4,34,.895,3617650,0,76
11324,3955,19,0,0,0,0,.00nan,0,0,76
11352,2789,0,97,45,2,43,.956,3900000,0,76
11352,3516,10,86,29,2,27,.931,3900000,0,76
11352,3900,10,0,0,0,0,.00nan,0,0,76
11352,4329,0,0,0,0,0,.00nan,0,0,76
11204,1413,14,89,45,4,41,.911,3560450,0,76
11204,2443,11,0,0,0,0,.00nan,0,0,76
11204,3750,14,0,0,0,0,.00nan,0,0,76
11204,3843,11,98,38,2,36,.947,3600000,0,76
11248,1052,18,48,30,5,25,.833,3521450,0,76
11248,2828,12,0,0,0,0,.00nan,0,0,76
11248,3514,12,100,48,3,45,.938,3600000,0,76
11248,4312,18,0,0,0,0,.00nan,0,0,76
11215,992,7,93,29,1,28,.966,3600000,0,76
11215,3635,2,64,38,5,33,.868,3036200,0,76
11215,4174,7,0,0,0,0,.00nan,0,0,76
11215,4225,2,26,6,3,3,.500,563800,0,76
11212,1413,14,0,0,0,0,.00nan,0,0,76
11212,3516,10,0,0,0,0,.00nan,0,0,76
11212,3750,14,73,25,2,23,.920,3600000,0,76
11212,3900,10,82,36,3,33,.917,3566400,0,76
11782,2312,3,100,54,3,51,.944,3600000,0,76
11782,2921,21,66,34,4,30,.882,3581200,0,76
11782,3588,3,0,0,0,0,.00nan,0,0,76
11782,4248,21,0,0,0,0,.00nan,0,0,76
11266,2443,11,54,44,7,37,.841,2677650,0,76
11266,2575,8,72,28,3,25,.893,3600000,0,76
11266,3494,8,0,0,0,0,.00nan,0,0,76
11266,3843,11,62,14,1,13,.929,922350,0,76
11253,2789,0,0,0,0,0,.00nan,0,0,76
11253,3615,20,64,44,6,38,.864,2079350,0,76
11253,3873,20,28,19,5,14,.737,1520650,0,76
11253,4329,0,100,23,0,23,1.000,3600000,0,76
11240,3136,9,43,45,8,37,.822,3495700,0,76
11240,3203,6,0,0,0,0,.00nan,0,0,76
11240,3746,6,54,32,5,27,.844,3600000,0,76
11240,3829,9,0,0,0,0,.00nan,0,0,76
11243,2357,19,23,4,3,1,.250,96750,0,76
11243,2595,15,0,0,0,0,.00nan,0,0,76
11243,3562,15,94,29,1,28,.966,3600000,0,76
11243,3955,19,71,41,5,36,.878,3503250,0,76
11245,849,5,37,6,2,4,.667,572800,0,76
11245,4018,4,0,0,0,0,.00nan,0,0,76
11245,4024,5,53,33,5,28,.848,3027200,0,76
11245,4102,4,100,48,2,46,.958,3600000,0,76
11796,2117,13,52,2,0,2,1.000,550900,0,76
11796,2828,12,0,0,0,0,.00nan,0,0,76
11796,3514,12,91,35,2,33,.943,3600000,0,76
11796,3547,13,45,39,7,32,.821,3049100,0,76
11287,2117,13,89,26,1,25,.962,3600000,0,76
11287,2443,11,0,0,0,0,.00nan,0,0,76
11287,3547,13,0,0,0,0,.00nan,0,0,76
11287,3843,11,81,46,5,41,.891,3600000,0,76
11285,135,1,85,61,7,54,.885,3600000,0,76
11285,3538,1,0,0,0,0,.00nan,0,0,76
11285,3635,2,64,32,4,28,.875,3600000,0,76
11285,4225,2,0,0,0,0,.00nan,0,0,76
11279,1052,18,0,0,0,0,.00nan,0,0,76
11279,3516,10,0,0,0,0,.00nan,0,0,76
11279,3900,10,76,38,4,34,.895,3536700,0,76
11279,4312,18,79,28,2,26,.929,3600000,0,76
11209,2789,0,84,47,4,43,.915,3900000,0,76
11209,2921,21,92,46,4,42,.913,3900000,0,76
11209,4248,21,0,0,0,0,.00nan,0,0,76
11209,4329,0,0,0,0,0,.00nan,0,0,76
11257,2828,12,66,20,2,18,.900,3600000,0,76
11257,3136,9,43,9,2,7,.778,1046500,0,76
11257,3514,12,0,0,0,0,.00nan,0,0,76
11257,3829,9,44,39,7,32,.821,2553500,0,76
11221,992,7,100,51,3,48,.941,3600000,0,76
11221,2595,15,50,31,5,26,.839,3569650,0,76
11221,3562,15,0,0,0,0,.00nan,0,0,76
11221,4174,7,0,0,0,0,.00nan,0,0,76
11223,1413,14,0,0,0,0,.00nan,0,0,76
11223,2312,3,40,55,10,45,.818,3141900,0,76
11223,3588,3,50,1,0,1,1.000,458100,0,76
11223,3750,14,89,26,1,25,.962,3600000,0,76
11247,849,5,71,23,2,21,.913,3600000,0,76
11247,3615,20,75,68,8,60,.882,3130150,0,76
11247,3873,20,43,15,3,12,.800,469850,0,76
11247,4024,5,0,0,0,0,.00nan,0,0,76
11219,2357,19,80,42,4,38,.905,3600000,0,76
11219,2921,21,0,0,0,0,.00nan,0,0,76
11219,3955,19,0,0,0,0,.00nan,0,0,76
11219,4248,21,64,14,1,13,.929,3600000,0,76
11228,992,7,0,0,0,0,.00nan,0,0,76
11228,1052,18,39,31,6,25,.806,2039250,0,76
11228,4174,7,75,37,4,33,.892,3600000,0,76
11228,4312,18,70,12,0,12,1.000,1520950,0,76
11763,2312,3,100,34,1,33,.971,3600000,0,76
11763,2789,0,0,0,0,0,.00nan,0,0,76
11763,3588,3,0,0,0,0,.00nan,0,0,76
11763,4329,0,98,45,2,43,.956,3541350,0,76
11335,135,1,0,0,0,0,.00nan,0,0,76
11335,2443,11,0,0,0,0,.00nan,0,0,76
11335,3538,1,69,45,6,39,.867,3895650,0,76
11335,3843,11,83,49,5,44,.898,3895650,0,76
11345,3516,10,69,39,5,34,.872,3544950,0,76
11345,3900,10,0,0,0,0,.00nan,0,0,76
11345,4018,4,0,0,0,0,.00nan,0,0,76
11345,4102,4,82,42,4,38,.905,3600000,0,76
11226,1413,14,0,0,0,0,.00nan,0,0,76
11226,2595,15,83,23,1,22,.957,3600000,0,76
11226,3562,15,0,0,0,0,.00nan,0,0,76
11226,3750,14,89,40,3,37,.925,3600000,0,76
11249,2575,8,80,48,4,44,.917,3600000,0,76
11249,3494,8,0,0,0,0,.00nan,0,0,76
11249,3635,2,90,27,1,26,.963,3600000,0,76
11249,4225,2,0,0,0,0,.00nan,0,0,76
11261,2828,12,84,31,2,29,.935,3600000,0,76
11261,3136,9,84,60,7,53,.883,3600000,0,76
11261,3514,12,0,0,0,0,.00nan,0,0,76
11261,3829,9,0,0,0,0,.00nan,0,0,76
11256,3203,6,0,0,0,0,.00nan,0,0,76
11256,3615,20,46,47,8,39,.830,2347050,0,76
11256,3746,6,55,21,3,18,.857,3600000,0,76
11256,3873,20,17,18,6,12,.667,1252950,0,76
11783,1052,18,94,41,3,38,.927,3657950,0,76
11783,3203,6,0,0,0,0,.00nan,0,0,76
11783,3746,6,100,40,2,38,.950,3657950,0,76
11783,4312,18,0,0,0,0,.00nan,0,0,76
11317,2789,0,42,31,6,25,.806,3592950,0,76
11317,3635,2,0,0,0,0,.00nan,0,0,76
11317,4225,2,71,40,5,35,.875,3600000,0,76
11317,4329,0,0,0,0,0,.00nan,0,0,76
11764,2312,3,0,0,0,0,.00nan,0,0,76
11764,2595,15,47,34,6,28,.824,3600000,0,76
11764,3562,15,0,0,0,0,.00nan,0,0,76
11764,3588,3,96,32,1,31,.969,3600000,0,76
11229,1413,14,94,36,2,34,.944,3600000,0,76
11229,3516,10,0,0,0,0,.00nan,0,0,76
11229,3750,14,0,0,0,0,.00nan,0,0,76
11229,3900,10,53,33,5,28,.848,3600000,0,76
11233,992,7,55,27,4,23,.852,3600000,0,76
11233,2921,21,34,34,7,27,.794,3600000,0,76
11233,4174,7,0,0,0,0,.00nan,0,0,76
11233,4248,21,0,0,0,0,.00nan,0,0,76
11741,2357,19,96,45,3,42,.933,3536150,0,76
11741,3136,9,0,0,0,0,.00nan,0,0,76
11741,3829,9,80,22,1,21,.955,3600000,0,76
11741,3955,19,0,0,0,0,.00nan,0,0,76
11338,135,1,73,48,6,42,.875,3209800,0,76
11338,2117,13,0,0,0,0,.00nan,0,0,76
11338,3538,1,46,5,1,4,.800,390200,0,76
11338,3547,13,91,27,1,26,.963,3600000,0,76
11310,1052,18,0,0,0,0,.00nan,0,0,76
11310,4018,4,0,0,0,0,.00nan,0,0,76
11310,4102,4,95,46,2,44,.957,3600000,0,76
11310,4312,18,78,34,3,31,.912,3600000,0,76
11264,2357,19,0,0,0,0,.00nan,0,0,76
11264,2828,12,92,18,0,18,1.000,3600000,0,76
11264,3514,12,0,0,0,0,.00nan,0,0,76
11264,3955,19,78,45,5,40,.889,3600000,0,76
11337,2117,13,100,39,2,37,.949,3600000,0,76
11337,2575,8,21,9,4,5,.556,768600,0,76
11337,3494,8,75,32,3,29,.906,2831400,0,76
11337,3547,13,0,0,0,0,.00nan,0,0,76
11297,849,5,0,0,0,0,.00nan,0,0,76
11297,3203,6,85,52,6,46,.885,3622550,0,76
11297,3746,6,0,0,0,0,.00nan,0,0,76
11297,4024,5,73,41,5,36,.878,3622550,0,76
11451,135,1,0,0,0,0,.00nan,0,0,76
11451,2443,11,57,10,1,9,.900,1231450,0,76
11451,3538,1,95,36,2,34,.944,3600000,0,76
11451,3843,11,37,24,5,19,.792,2368550,0,76
11519,2312,3,94,40,3,37,.925,3600000,0,76
11519,2575,8,0,0,0,0,.00nan,0,0,76
11519,3494,8,35,35,7,28,.800,3600000,0,76
11519,3588,3,0,0,0,0,.00nan,0,0,76
11241,2789,0,96,38,2,36,.947,3600000,0,76
11241,2921,21,98,53,4,49,.925,3566100,0,76
11241,4248,21,0,0,0,0,.00nan,0,0,76
11241,4329,0,0,0,0,0,.00nan,0,0,76
11316,1052,18,0,0,0,0,.00nan,0,0,76
11316,3203,6,0,0,0,0,.00nan,0,0,76
11316,3746,6,79,49,6,43,.878,3646050,0,76
11316,4312,18,65,39,5,34,.872,3657400,0,76
11348,3516,10,100,41,2,39,.951,3900000,0,76
11348,3900,10,0,0,0,0,.00nan,0,0,76
11348,4018,4,0,0,0,0,.00nan,0,0,76
11348,4102,4,97,39,2,37,.949,3900000,0,76
11791,2312,3,46,5,1,4,.800,306600,0,76
11791,3588,3,38,41,8,33,.805,3293400,0,76
11791,3635,2,76,43,5,38,.884,3600000,0,76
11791,4225,2,0,0,0,0,.00nan,0,0,76
11398,2357,19,73,26,2,24,.923,3497200,0,76
11398,3516,10,0,0,0,0,.00nan,0,0,76
11398,3900,10,95,30,1,29,.967,3600000,0,76
11398,3955,19,0,0,0,0,.00nan,0,0,76
11252,1413,14,0,0,0,0,.00nan,0,0,76
11252,3750,14,85,30,2,28,.933,3600000,0,76
11252,4018,4,35,28,6,22,.786,2041600,0,76
11252,4102,4,61,19,2,17,.895,1558400,0,76
11246,135,1,78,33,3,30,.909,3600000,0,76
11246,3136,9,46,34,6,28,.824,1956000,0,76
11246,3538,1,0,0,0,0,.00nan,0,0,76
11246,3829,9,50,19,3,16,.842,1644000,0,76
11254,992,7,82,29,2,27,.931,3600000,0,76
11254,2789,0,83,42,4,38,.905,3543200,0,76
11254,4174,7,0,0,0,0,.00nan,0,0,76
11254,4329,0,0,0,0,0,.00nan,0,0,76
11318,849,5,100,37,0,37,1.000,3600000,0,76
11318,2443,11,0,0,0,0,.00nan,0,0,76
11318,3843,11,80,36,3,33,.917,3600000,0,76
11318,4024,5,0,0,0,0,.00nan,0,0,76
11220,3615,20,98,51,4,47,.922,3515650,0,76
11220,3635,2,63,19,2,17,.895,3600000,0,76
11220,3873,20,0,0,0,0,.00nan,0,0,76
11220,4225,2,0,0,0,0,.00nan,0,0,76
11242,1052,18,81,41,4,37,.902,3600000,0,76
11242,2921,21,97,20,0,20,1.000,3600000,0,76
11242,4248,21,0,0,0,0,.00nan,0,0,76
11242,4312,18,0,0,0,0,.00nan,0,0,76
11277,2575,8,100,43,1,42,.977,3600000,0,76
11277,2828,12,68,40,5,35,.875,3600000,0,76
11277,3494,8,0,0,0,0,.00nan,0,0,76
11277,3514,12,0,0,0,0,.00nan,0,0,76
11429,2117,13,0,0,0,0,.00nan,0,0,76
11429,3203,6,0,0,0,0,.00nan,0,0,76
11429,3547,13,100,33,1,32,.970,3600000,0,76
11429,3746,6,98,47,2,45,.957,3548200,0,76
11344,2357,19,0,0,0,0,.00nan,0,0,76
11344,2443,11,68,24,2,22,.917,3900000,0,76
11344,3843,11,0,0,0,0,.00nan,0,0,76
11344,3955,19,100,41,2,39,.951,3900000,0,76
11322,849,5,100,27,0,27,1.000,3600000,0,76
11322,2312,3,78,46,5,41,.891,3600000,0,76
11322,3588,3,0,0,0,0,.00nan,0,0,76
11322,4024,5,0,0,0,0,.00nan,0,0,76
11235,2921,21,0,0,0,0,.00nan,0,0,76
11235,3615,20,91,54,5,49,.907,3600000,0,76
11235,3873,20,0,0,0,0,.00nan,0,0,76
11235,4248,21,100,27,0,27,1.000,3600000,0,76
11250,135,1,0,0,0,0,.00nan,0,0,76
11250,2595,15,64,26,3,23,.885,3600000,0,76
11250,3538,1,100,47,2,45,.957,3600000,0,76
11250,3562,15,0,0,0,0,.00nan,0,0,76
11394,2117,13,35,11,3,8,.727,479350,0,76
11394,3547,13,44,33,6,27,.818,3120650,0,76
11394,3635,2,79,27,2,25,.926,3600000,0,76
11394,4225,2,0,0,0,0,.00nan,0,0,76
11273,2575,8,90,47,4,43,.915,3900000,0,76
11273,2828,12,53,29,4,25,.862,3900000,0,76
11273,3494,8,0,0,0,0,.00nan,0,0,76
11273,3514,12,0,0,0,0,.00nan,0,0,76
11238,992,7,68,28,3,25,.893,3600000,0,76
11238,2789,0,66,40,5,35,.875,3561050,0,76
