id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,rookie,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
2703,Cristoforo Roccamontepiano,RW,1,VAN,76,11,10910,1,3,4,-3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,12,2,4,12,63,61,62,FALSE,100.7,1.6,2.6,22.1,38.9,118,195,37.7,-5.8,79,144,35.4,-7.7,Forward,Wing
2708,Oliver Cornwall,LD,1,VAN,76,11,12885,1,0,1,-8,4,0,0,0,5,0,0,0,126,0,8,4,0,0,0,14,4,9,11,30,61,60,62,TRUE,96.8,2.3,4.5,27.7,39.8,162,220,42.4,0.8,110,167,39.7,-2,Defense,Defense
2775,Ville Sato-Maki,C,1,VAN,76,11,10994,1,2,3,-1,2,0,0,0,0,0,0,0,24,0,134,66,0,0,0,6,6,9,8,6,63,56,69,FALSE,101.8,1.6,2,23.3,37.7,118,192,38.1,-5.3,76,139,35.3,-7.7,Forward,Center
2874,Groaty Bronson,LD,1,VAN,76,11,16593,3,1,4,-5,9,2,1,3,1090,0,0,0,534,0,4,0,1,0,1,8,2,9,36,31,64,52,78,FALSE,98.7,1.4,2.6,24,36.1,158,250,38.7,-5,117,177,39.8,-2,Defense,Defense
2875,Niclas Wastlund,RW,1,VAN,76,11,14570,4,5,9,-1,8,1,2,3,972,0,0,0,633,1,2,1,0,0,0,29,20,3,4,36,71,71,68,FALSE,100.5,2.5,2.8,32.8,39.1,183,209,46.7,7.4,133,161,45.2,6.5,Forward,Wing
2979,Roman Jalopski,LW,1,VAN,76,11,12069,3,2,5,-14,2,0,0,0,339,0,0,0,150,0,9,5,0,0,0,28,11,10,1,27,65,67,57,FALSE,88.4,2.2,6.5,29.8,34.5,163,182,47.2,7.8,119,132,47.4,9.2,Forward,Wing
3261,David Vent,RD,1,VAN,76,11,14673,5,2,7,-4,0,1,0,1,1107,0,0,0,678,1,4,1,0,0,0,19,3,10,20,18,67,62,72,TRUE,98.9,2,3.1,27.1,37.1,148,217,40.5,-2,109,160,40.5,-0.8,Defense,Defense
3262,Trevor Lopez,LD,1,VAN,76,11,14783,0,1,1,-8,0,0,0,0,210,0,0,0,479,0,5,2,0,0,0,12,3,10,33,18,63,51,77,TRUE,96.6,1.5,3.6,29.1,41.1,187,248,43,1.8,134,189,41.5,0.7,Defense,Defense
2375,Jean-Luc Leduc,LD,1,NL,76,17,18030,1,4,5,2,2,0,0,0,62,0,0,0,208,0,13,3,0,0,0,13,2,10,7,16,60,58,61,FALSE,103.6,3.6,3.2,29.4,36.7,247,256,49.1,-2.6,180,213,45.8,-5.6,Defense,Defense
2415,Joe Degen,LD,1,NL,76,17,22660,3,7,10,1,0,1,0,1,611,0,1,1,838,1,6,3,0,0,0,13,4,19,28,37,66,63,68,FALSE,100,3.4,3.4,34.5,34.6,332,312,51.6,1,235,229,50.6,1.6,Defense,Defense
2416,Slowpoke,LD,1,NL,76,17,24222,3,8,11,7,4,2,3,5,1866,0,0,0,857,0,1,0,0,0,0,19,3,16,31,46,70,65,75,FALSE,103,3.3,2.2,31.6,28.8,330,292,53.1,3.3,233,210,52.6,4.6,Defense,Defense
2448,Eric Vanderberg Jr,RD,1,NL,76,17,24343,0,6,6,-1,8,0,1,1,1945,0,0,0,845,0,0,0,0,0,0,22,3,25,25,19,64,55,74,FALSE,98.7,3,3.2,32.6,30.2,339,297,53.3,3.8,238,215,52.5,4.6,Defense,Defense
2458,Alexel Kamensky,RW,1,NL,76,17,18306,5,8,13,7,4,0,0,0,0,0,0,0,505,1,5,1,0,0,0,26,10,10,3,56,73,78,60,FALSE,103.8,3.2,1.8,34.6,32.8,270,237,53.3,3.3,199,191,51,2,Forward,Wing
2633,Turtle Bob,RD,1,NL,76,17,22659,2,6,8,9,2,0,1,1,586,0,0,0,822,1,9,3,0,0,0,14,3,16,45,19,64,52,80,FALSE,104.6,3.4,2.2,31.3,35.6,314,328,48.9,-3.3,222,238,48.3,-2.2,Defense,Defense
2661,MattyJ,RW,1,NL,76,17,19777,3,7,10,-4,4,0,0,0,764,2,0,2,1021,0,1,0,0,0,0,29,10,8,11,42,73,76,63,FALSE,97.3,2.8,4,29.4,32.6,260,261,49.9,-1.5,178,191,48.2,-2,Forward,Wing
2686,Jason Warwaha,LW,1,NL,76,17,19028,9,2,11,-3,7,0,1,1,917,0,0,0,0,0,8,4,1,0,1,21,14,6,8,60,71,78,57,FALSE,100.3,3,3.6,26.6,32.8,258,255,50.3,-0.9,169,192,46.8,-4,Forward,Wing
2772,Connor McDusty,C,1,NL,76,17,20454,2,9,11,-6,2,0,0,0,32,0,1,1,980,0,209,108,0,0,0,21,15,13,13,21,67,64,68,FALSE,98.2,2.6,4.1,27.2,35.9,262,292,47.3,-5.4,181,221,45,-6.8,Forward,Center
2802,Sabage Cabage,RD,1,NL,76,17,19440,2,4,6,2,2,0,0,0,29,0,1,1,563,0,29,15,0,0,0,23,5,9,10,24,61,54,68,FALSE,101,3.4,3.2,32.9,34.4,284,263,51.9,1.5,214,217,49.7,0.1,Defense,Defense
2803,Mac Griddle,RW,1,NL,76,17,21069,10,6,16,0,2,1,2,3,1742,0,0,0,82,3,0,0,0,0,0,27,10,14,12,55,79,83,70,FALSE,101.2,3,3,29.9,33.9,279,289,49.1,-2.8,198,208,48.8,-1.3,Forward,Wing
2805,Cracker Pizza,LW,1,NL,76,17,20685,3,9,12,-4,6,0,0,0,1556,0,0,0,169,0,11,3,0,0,0,24,10,7,11,57,69,69,64,FALSE,97.5,2.7,3.4,35.1,34,292,279,51.1,0.3,218,204,51.7,3.1,Forward,Wing
2806,Pierre Mailloux,C,1,NL,76,17,21026,7,9,16,5,6,2,1,3,1676,0,0,0,71,1,224,108,0,0,0,15,15,19,14,53,70,65,75,FALSE,102.4,3.2,2.2,34.2,32.7,301,276,52.2,1.9,224,200,52.8,4.9,Forward,Center
2978,TheGreatOne,LW,1,NL,76,17,17222,5,11,16,6,0,0,0,0,29,0,0,0,0,1,1,1,0,0,0,19,9,7,3,34,65,64,58,TRUE,104.9,3.6,2.3,30.6,34.1,246,250,49.6,-1.9,174,196,47,-3.7,Forward,Wing
3243,Ólafur Atlason,C,1,NL,76,17,18777,4,8,12,8,6,0,1,1,859,0,0,0,492,1,198,100,0,0,0,18,9,17,3,28,67,60,69,TRUE,104.4,3.3,1.7,34.7,32.4,271,245,52.5,2.3,196,187,51.2,2.2,Forward,Center
2275,Slava-Ukraini Heroyam-Slava,C,1,YUM,76,6,7748,5,1,6,-1,0,1,0,1,503,0,0,0,121,1,97,49,0,0,0,8,10,5,0,19,68,63,71,FALSE,100.4,2.5,2.5,33.9,35.9,107,108,49.8,3.2,81,84,49.1,-0.6,Forward,Center
2346,Peyton Mcbride,LD,1,YUM,76,6,8372,0,2,2,2,0,0,0,0,158,0,0,0,307,0,1,1,0,0,0,12,2,4,18,11,70,62,78,FALSE,102.6,3.6,2.3,38.7,33.2,116,139,45.5,-3.7,98,90,52.1,4.4,Defense,Defense
2417,Elly Snow-Leopard,LW,1,YUM,76,6,7338,2,6,8,-2,0,0,3,3,551,0,0,0,158,0,2,0,0,0,0,9,7,2,2,21,71,74,64,FALSE,101.3,3.3,3.8,28.8,38,83,107,43.7,-5.7,63,81,43.8,-8.2,Forward,Wing
2466,Ylib Kove,C,1,YUM,76,6,6923,2,1,3,-3,2,0,0,0,334,0,0,0,604,1,71,39,0,0,0,8,5,4,2,7,62,58,63,FALSE,98.2,3.6,4.8,30.1,34.9,79,94,45.7,-2.8,60,70,46.2,-4.6,Forward,Center
2547,Dooddle Wonderpeck,LD,1,YUM,76,6,6320,1,1,2,-4,0,0,0,0,0,0,0,0,240,0,3,0,0,0,0,10,1,4,6,9,56,54,57,FALSE,93.9,3.6,5.9,37.3,37.9,102,92,52.6,7.1,77,76,50.3,1.3,Defense,Defense
2647,Big Papi,C,1,YUM,76,6,6978,0,1,1,-6,0,0,0,0,287,0,0,0,66,0,66,42,0,0,0,11,0,5,5,7,67,65,63,TRUE,90.6,1.6,4.3,37.5,31.5,97,110,46.9,-1.2,82,75,52.2,4.1,Forward,Center
2705,Dash Jackson,RD,1,YUM,76,6,8308,1,0,1,0,4,0,0,0,0,0,0,0,413,0,2,1,0,0,0,6,2,3,19,7,63,51,78,FALSE,99,2.7,2.7,36.9,32.4,117,133,46.8,-1.4,95,85,52.8,5.3,Defense,Defense
2782,Hugo Spycher,RW,1,YUM,76,6,6391,2,0,2,-5,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,7,4,3,2,29,71,78,56,TRUE,92.8,1.8,4.1,38.3,34.8,106,99,51.7,6,82,73,52.9,5.1,Forward,Wing
2791,Langston Hardison-Laurent,RW,1,YUM,76,6,7396,1,4,5,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,15,10,1,1,30,72,76,63,FALSE,101,3.2,2.6,34.7,32.6,98,96,50.5,4.1,76,71,51.7,3.2,Forward,Wing
2792,Squidwardo Tentacles,LW,1,YUM,76,6,8189,2,5,7,0,2,2,1,3,681,0,0,0,473,0,6,2,0,0,0,11,4,2,3,18,76,76,74,FALSE,100.9,2.6,2,35.3,32.2,107,100,51.7,6,82,77,51.6,3.2,Forward,Wing
2794,Kaarlo Koivunen,RD,1,YUM,76,6,8716,1,1,2,-4,4,0,1,1,680,0,0,0,383,0,0,0,0,0,0,13,2,6,12,13,67,60,73,FALSE,95.6,1.4,2.8,30.1,31,102,108,48.6,1.4,80,83,49.1,-0.6,Defense,Defense
2903,Gunny Vaudeville,RW,1,YUM,76,6,6136,0,3,3,-3,0,0,0,0,156,0,0,0,0,0,5,3,0,0,0,8,1,1,4,13,68,72,56,TRUE,94.1,3,4.2,42.7,32.5,100,99,50.3,3.8,85,68,55.6,9,Forward,Wing
3019,Smudge Pan,RW,1,YUM,76,6,6492,2,2,4,-3,4,0,0,0,0,0,0,0,119,0,2,1,0,0,0,9,7,0,2,12,66,72,52,TRUE,97.7,3.4,5.1,28.8,36.2,70,108,39.3,-11.7,58,77,43,-9.1,Forward,Wing
3260,McLovin,LD,1,YUM,76,6,8477,0,2,2,-1,2,0,0,0,0,0,0,0,308,0,10,4,0,0,0,4,2,4,9,3,59,51,68,TRUE,100.2,2.6,3.1,28.2,33.5,104,126,45.2,-3.9,78,97,44.6,-7.8,Defense,Defense
3269,Bouch Bomb,RD,1,YUM,76,6,6764,0,2,2,-5,4,0,0,0,0,0,0,0,250,0,6,4,0,0,0,4,3,6,6,12,58,60,54,TRUE,95.2,3.3,6.1,34.3,42,92,107,46.2,-2.1,73,88,45.3,-6.3,Defense,Defense
1710,Hashbrown O'Fink,LD,1,COL,76,11,12109,3,3,6,10,6,0,0,0,67,0,1,1,727,0,5,2,0,0,0,13,1,5,4,19,67,65,67,TRUE,107.1,4.1,1.9,32.1,33.1,177,159,52.7,0.8,117,133,46.8,-8.3,Defense,Defense
1784,Leonard Wood,RW,1,COL,76,11,14390,6,12,18,19,2,0,2,2,1828,1,1,2,1261,1,31,10,0,0,0,40,5,6,10,45,90,90,86,FALSE,112,6.1,1,41.1,34.7,213,177,54.6,3.9,158,132,54.5,3,Forward,Wing
1808,Pinli Switchbang,LW,1,COL,76,11,14178,9,6,15,10,8,2,1,3,2008,0,0,0,513,3,21,10,0,0,0,22,9,4,9,53,80,87,66,FALSE,106.3,4.9,1.9,41.1,32.1,205,180,53.2,1.8,155,126,55.2,4,Forward,Wing
1970,Andrade La Sombra,RW,1,COL,76,11,11841,4,3,7,-8,4,0,1,1,849,0,0,0,0,1,1,0,0,0,0,22,13,6,6,34,71,71,65,FALSE,92.4,2,4.3,37,33.1,185,174,51.5,-0.8,130,121,51.8,-1.1,Forward,Wing
2185,Oranj Konhe,RD,1,COL,76,11,15836,2,7,9,-2,6,1,0,1,2012,0,2,2,1237,0,2,1,0,0,0,25,1,12,30,36,71,67,76,FALSE,95.6,2.9,4,36.3,32.6,211,196,51.8,-0.4,152,128,54.3,2.7,Defense,Defense
2420,Shadow Fenix,C,1,COL,76,11,14282,6,9,15,16,2,2,1,3,1904,2,1,3,1435,0,161,97,0,0,0,17,9,11,7,38,76,73,77,FALSE,109,6.3,2,41.8,32.9,201,170,54.2,3.1,150,123,54.9,3.6,Forward,Center
2452,Napoleon Dinklage,LD,1,COL,76,11,13934,2,9,11,10,10,0,0,0,158,0,0,0,502,1,16,9,0,0,0,22,3,13,19,26,67,58,76,FALSE,104.5,5.2,2.4,42,31.5,245,199,55.2,5.1,183,137,57.2,7.7,Defense,Defense
2499,Cadmael Ixazaluoh,RD,1,COL,76,11,12458,1,3,4,5,0,0,0,0,158,0,0,0,774,0,4,2,0,0,0,19,4,13,7,9,63,54,72,TRUE,102.3,3.4,2.2,40.3,35,196,173,53.1,1.5,149,138,51.9,-0.9,Defense,Defense
2524,Trent Wiseman,LD,1,COL,76,11,15557,0,4,4,-4,4,0,0,0,687,0,1,1,1271,0,9,5,0,0,0,15,2,7,40,17,62,53,69,FALSE,96.1,3.4,4.2,38.1,32.8,220,213,50.8,-2.1,164,137,54.5,3.1,Defense,Defense
2624,Chuff D'Lee,RD,1,COL,76,11,14224,0,3,3,10,2,0,0,0,772,0,0,0,333,0,4,1,0,0,0,19,1,9,22,15,68,62,73,FALSE,107,5.2,2.5,36.2,33.5,217,207,51.2,-1.5,158,146,52,-0.9,Defense,Defense
2646,Charlie Slurpe,C,1,COL,76,11,12827,1,5,6,-4,2,0,0,0,819,0,0,0,483,0,112,57,0,0,0,18,5,10,12,27,71,68,71,FALSE,95.6,2.2,3.1,37.5,30.6,186,175,51.5,-0.8,135,117,53.6,1.5,Forward,Center
2699,Baron Samedi,LW,1,COL,76,11,10401,2,5,7,4,0,0,0,0,0,0,0,0,109,0,1,0,0,0,0,18,5,4,0,34,66,67,54,TRUE,103.6,4.2,2.8,34.6,32.9,161,152,51.4,-0.9,117,114,50.6,-2.6,Forward,Wing
2751,Nathangus McExplosion,LW,1,COL,76,11,12804,3,2,5,-4,2,0,0,0,1972,0,0,0,292,0,6,1,0,0,0,27,11,2,3,36,71,75,61,FALSE,96.8,3.1,4.1,37.6,35.9,180,175,50.7,-2,129,123,51.2,-1.9,Forward,Wing
2784,Smirnov Light III,C,1,COL,76,11,11036,6,6,12,4,0,0,0,0,0,0,0,0,320,1,121,63,0,0,0,6,5,3,2,17,65,64,61,TRUE,104.5,4.4,3,33.6,35.6,162,165,49.5,-3.6,115,125,47.9,-6.5,Forward,Center
2963,Raw Cheese McPickle,RW,1,COL,76,11,11437,3,7,10,6,6,0,1,1,715,0,0,0,36,0,8,3,0,0,0,20,12,6,6,16,75,76,70,TRUE,106.5,4.7,2.4,34.4,32.7,161,159,50.3,-2.5,118,113,51.1,-2,Forward,Wing
1472,Jimothee Penjiman,RD,1,DET,76,4,4839,0,0,0,-2,2,0,0,0,157,0,0,0,237,0,1,0,0,0,0,3,1,2,11,3,60,50,74,FALSE,95.9,1.6,3.2,32.4,35.6,72,80,47.4,2.1,49,57,46.2,-0.4,Defense,Defense
1634,Stormlord Imotekh,RD,1,DET,76,4,5230,1,1,2,-5,0,0,0,0,76,0,0,0,302,0,2,1,0,0,0,8,0,6,10,6,62,55,65,FALSE,93.8,2.2,5.9,36.4,48.2,76,108,41.3,-7.9,57,75,43.2,-5.7,Defense,Defense
1681,Kal Akar Kekkonen,LD,1,DET,76,4,5193,1,2,3,-2,2,0,0,0,441,0,0,0,465,0,3,0,0,0,0,8,0,8,8,8,72,68,73,FALSE,91.8,3.4,5,44.5,31.9,85,72,54.1,12.6,62,47,56.9,15.9,Defense,Defense
1833,Will Tomlander,LW,1,DET,76,4,4703,2,1,3,-2,0,0,0,0,355,0,0,0,103,0,1,1,0,0,0,8,2,2,3,18,72,78,57,FALSE,97.5,2.5,4.2,28.8,37.3,66,83,44.3,-2.5,41,59,41,-8.1,Forward,Wing
2099,Brayden Point,C,1,DET,76,4,5012,0,1,1,-2,2,0,0,0,370,0,0,0,58,0,52,23,0,0,0,5,1,7,6,5,70,62,79,FALSE,96.7,1.6,3.1,29.1,36.1,68,82,45.3,-1,46,56,45.1,-2.1,Forward,Center
2196,Conner Ray,C,1,DET,76,4,4785,1,0,1,-6,2,0,0,0,119,0,0,0,645,0,43,22,0,0,0,2,1,5,2,6,60,59,58,FALSE,89.1,0.9,6.3,32.2,45.7,60,86,41.1,-7.2,44,62,41.5,-7.5,Forward,Center
2336,Teemu Salami,RW,1,DET,76,4,4796,0,2,2,-3,0,0,0,0,390,0,0,0,107,0,0,0,0,0,0,10,4,2,4,15,73,75,66,FALSE,94.7,1.7,4.2,34.3,41,63,91,40.9,-7.7,47,60,43.9,-3.9,Forward,Wing
2377,Simo Jääskeläinen,RD,1,DET,76,4,5259,0,0,0,-4,2,0,0,0,369,0,0,0,536,0,4,2,0,0,0,3,1,6,11,8,62,52,71,FALSE,88.5,1.7,5,34.7,30.6,73,63,53.7,11.1,51,43,54.3,11.1,Defense,Defense
3226,Chairy Styles,LW,1,DET,76,4,4584,0,0,0,-7,2,0,0,0,225,0,0,0,0,0,2,1,0,0,0,5,3,2,1,15,68,76,49,TRUE,88.3,0.8,6.6,26.4,44.6,55,84,39.6,-9.3,42,61,40.8,-8.5,Forward,Wing
3227,Simon Science,RW,1,DET,76,4,4770,1,0,1,-5,0,0,0,0,185,0,0,0,81,0,4,1,0,0,0,8,5,0,1,10,61,66,51,TRUE,91,1.6,5.6,28.8,38.4,68,79,46.3,0.4,48,57,45.7,-1.2,Forward,Wing
3228,Theo Kane,LW,1,DET,76,4,3759,1,0,1,-2,0,0,0,0,0,0,0,0,51,0,2,1,0,0,0,6,6,1,2,18,68,70,61,TRUE,94.6,2.9,4.9,44.7,40.8,69,73,48.6,3.9,51,48,51.5,7.3,Forward,Wing
3229,Max Kielinen,RW,1,DET,76,4,4125,0,3,3,-1,4,0,0,0,0,0,0,0,622,0,11,3,0,0,0,5,8,0,0,5,64,66,54,TRUE,98,4.1,5.1,38,40.1,62,60,50.8,6.7,42,44,48.8,3.2,Forward,Wing
3230,Roquefort Cotswald,LD,1,DET,76,4,5108,0,0,0,-4,2,0,0,0,223,0,0,0,135,0,0,0,0,0,0,3,1,3,7,7,64,58,68,TRUE,92.3,0.8,3.8,28,36.4,65,82,44.2,-2.6,46,61,43,-5.3,Defense,Defense
3231,Rock Solid,C,1,DET,76,4,3558,0,0,0,-2,4,0,0,0,34,0,0,0,0,0,39,25,0,0,0,4,3,1,0,3,54,51,51,TRUE,95.7,3.1,5.1,38.8,41.9,64,65,49.6,5.1,45,45,50,4.9,Forward,Center
3232,Smitty Werbenjaegermanjensen,LD,1,DET,76,4,5161,0,0,0,-4,0,0,0,0,0,0,0,0,346,0,3,2,0,0,0,7,3,4,12,7,60,50,73,TRUE,94.5,1.5,4.5,32.9,44.9,74,99,42.8,-5.2,53,67,44.2,-3.8,Defense,Defense
1409,Andrea Morandi,C,1,STL,76,5,4921,0,3,3,0,0,0,0,0,50,0,0,0,0,0,6,2,0,0,0,3,2,2,5,8,64,60,65,FALSE,103.8,3,2.2,33.3,43.6,63,101,38.4,3.3,46,71,39.3,6.4,Forward,Center
1929,James Madison,C,1,STL,76,5,5939,0,2,2,-6,0,0,0,0,164,0,0,0,266,0,66,41,0,0,0,10,2,4,0,2,66,62,68,FALSE,95.3,1.3,5.2,20.9,47.7,51,119,30,-9,39,91,30,-7.4,Forward,Center
2208,Supreme Dalek,C,1,STL,76,5,6515,3,3,6,-2,2,1,1,2,1181,0,0,0,0,0,90,53,0,0,0,8,2,4,0,6,72,72,65,FALSE,101.9,3.4,4.7,27,44.5,68,89,43.3,10.2,44,70,38.6,5.3,Forward,Center
2367,Julian Kuznatsov,C,1,STL,76,5,5229,0,2,2,0,9,0,0,0,61,0,0,0,34,0,75,32,0,0,0,9,1,3,6,8,66,66,69,FALSE,104.1,3.5,2.8,33.7,44.2,66,114,36.7,0.8,52,81,39.1,6.4,Forward,Center
2503,Average Dude,LW,1,STL,76,5,6099,1,1,2,-6,2,0,0,0,124,0,0,0,444,0,2,0,0,0,0,6,5,1,5,9,64,67,52,FALSE,93.4,1.3,5.2,22.8,42.3,58,116,33.3,-4.2,42,84,33.3,-2.3,Forward,Wing
2566,Jack Booth,RD,1,STL,76,5,7984,0,1,1,1,4,0,0,0,1103,0,0,0,428,0,0,0,0,0,0,7,1,5,27,7,70,53,90,FALSE,108.9,3.9,3.3,24,45.2,76,132,36.5,0.7,54,96,36,1.8,Defense,Defense
2629,Nathan Abel,LD,1,STL,76,5,7726,4,0,4,-3,0,2,0,2,1062,0,0,0,448,0,0,0,0,0,0,3,0,7,3,21,63,57,64,FALSE,105.2,3.5,5.2,23.2,53.3,70,135,34.1,-3.2,48,107,31,-6.6,Defense,Defense
2652,Richard Thomson,LD,1,STL,76,5,5782,1,0,1,-3,0,0,0,0,75,0,0,0,219,0,7,1,0,0,0,8,0,3,9,7,73,58,83,FALSE,99.1,1.3,2.6,23.6,40.7,65,97,40.1,5.8,40,77,34.2,-1,Defense,Defense
2668,Kato Sova,RD,1,STL,76,5,5913,0,1,1,-6,0,0,0,0,52,0,0,0,259,0,9,5,0,0,0,8,0,3,6,5,64,60,66,FALSE,94.2,0.6,3.9,22.5,44.3,61,110,35.7,-0.7,36,84,30,-7.1,Defense,Defense
2696,Mason Chernezky,LD,1,STL,76,5,6968,0,0,0,-4,4,0,0,0,278,0,0,0,338,0,2,0,0,0,0,10,2,4,19,15,70,63,79,FALSE,97.6,1.7,4,26.6,45.3,67,136,33,-5.1,52,91,36.4,2.3,Defense,Defense
2704,Scar Bealey,RW,1,STL,76,5,6733,1,9,10,1,2,0,4,4,1144,0,0,0,438,0,11,5,0,0,0,12,9,2,2,9,78,82,68,FALSE,110.3,4.2,3.5,22.4,41.2,60,82,42.3,8.4,36,65,35.6,1,Forward,Wing
2731,Alexa Johansen,LW,1,STL,76,5,7051,3,6,9,-2,2,1,3,4,1185,0,0,0,227,0,3,1,0,0,0,17,4,3,0,21,88,97,61,FALSE,100.7,3.2,4.5,27.5,40.9,73,89,45.1,12.9,50,68,42.4,10.8,Forward,Wing
2931,Emile Dionne,LW,1,STL,76,5,5186,1,1,2,-4,0,0,0,0,247,0,0,0,148,1,6,1,0,0,0,9,2,2,0,11,70,73,58,TRUE,99.6,2.3,4.5,27,51.8,55,112,32.9,-4.7,38,81,31.9,-4.3,Forward,Wing
2962,Tony Fischetti,RD,1,STL,76,5,6765,0,0,0,-7,0,0,0,0,228,0,0,0,329,0,0,0,0,0,0,4,0,4,12,6,56,51,54,FALSE,94.8,1.7,5.8,24.9,47.5,63,124,33.7,-3.8,48,93,34,-1.3,Defense,Defense
3266,Louis Belanger,RW,1,STL,76,5,5785,1,0,1,-5,0,0,0,0,0,0,0,0,334,0,8,4,0,0,0,4,6,2,2,6,66,67,58,TRUE,94.5,0.7,4,22.5,46.9,53,124,29.9,-9.3,44,91,32.6,-3.6,Forward,Wing
1284,Roger Murdock,C,1,CAR,76,20,25387,8,12,20,5,6,1,2,3,4256,0,1,1,595,1,341,178,0,0,0,31,13,17,15,39,73,69,73,FALSE,104.2,4.4,3,32.6,32.1,305,291,51.2,0.6,214,211,50.4,-1,Forward,Center
1317,Ongo Gablogian,LD,1,CAR,76,20,26152,0,11,11,0,14,0,0,0,88,0,0,0,1051,0,22,7,0,0,0,43,2,21,26,28,62,56,69,FALSE,100.2,3.3,3.3,33.2,34,357,375,48.8,-3.2,264,283,48.3,-4.7,Defense,Defense
1415,Peppi Guiseppe,LW,1,CAR,76,20,18259,9,7,16,8,2,0,0,0,49,0,0,0,90,1,13,4,0,0,0,26,20,8,2,53,67,68,58,FALSE,104.4,4.4,2.8,34.6,33.8,281,277,50.4,-0.5,205,202,50.4,-1,Forward,Wing
1454,Max Belcher,LD,1,CAR,76,20,27934,3,8,11,1,6,1,1,2,4322,0,1,1,1278,1,5,2,0,0,0,24,4,18,63,43,67,54,80,FALSE,102.3,2.9,2.3,30.1,30.8,312,354,46.8,-6,220,233,48.6,-3.8,Defense,Defense
1996,Olivija Agate,RD,1,CAR,76,20,28680,4,8,12,5,10,0,2,2,4219,0,0,0,1014,1,3,0,0,0,0,34,5,28,43,58,71,67,75,FALSE,104.1,4.3,2.9,32.5,32.1,333,354,48.5,-3.6,243,249,49.4,-2.6,Defense,Defense
2011,Vincent van Gogh,RD,1,CAR,76,20,26806,0,7,7,9,8,0,0,0,965,0,0,0,2338,0,7,2,0,0,0,10,3,15,36,26,67,62,73,FALSE,104.6,3.4,1.8,32.2,31.2,351,349,50.1,-0.9,245,246,49.9,-1.8,Defense,Defense
2198,Jack Keigan,LW,1,CAR,76,20,26280,11,11,22,-4,12,2,2,4,4253,1,0,1,582,3,14,3,0,0,0,39,17,11,11,71,80,86,67,FALSE,99.9,3.5,3.7,30.9,32.1,307,312,49.6,-1.7,212,226,48.4,-3.9,Forward,Wing
2328,Rodrigo Banes,C,1,CAR,76,20,24456,11,6,17,8,15,1,0,1,863,0,0,0,2578,2,256,127,1,0,1,38,15,16,16,38,73,72,74,FALSE,102.8,3.9,2.4,34.8,28.3,312,294,51.5,1.1,234,205,53.3,3.3,Forward,Center
2553,LiMu Emu,RD,1,CAR,76,20,24092,3,11,14,5,8,0,0,0,956,0,0,0,1485,0,24,9,0,0,0,22,3,19,31,44,68,66,70,TRUE,101.3,4.2,3.3,33.6,30.1,333,297,52.9,3.2,242,222,52.2,1.7,Defense,Defense
2556,Lukas Fischer,C,1,CAR,76,20,19919,5,7,12,0,2,0,0,0,20,0,0,0,948,1,206,107,0,0,0,26,7,16,19,25,69,66,70,FALSE,99.7,2.8,2.8,32.9,31.7,287,280,50.6,-0.2,205,197,51,-0.1,Forward,Center
2589,Swedish Chef,RW,1,CAR,76,20,22885,2,15,17,7,0,0,1,1,997,0,0,0,1030,0,14,4,0,0,0,36,15,4,9,46,72,74,64,TRUE,102.7,3.6,2.2,33.8,28,320,282,53.2,3.5,229,193,54.3,4.6,Forward,Wing
2597,Walter Melon,RW,1,CAR,76,20,24241,4,14,18,-2,8,0,1,1,3973,0,0,0,121,1,11,3,0,0,0,37,20,10,5,66,74,78,66,FALSE,100.5,3.9,3.6,33.8,32,324,292,52.6,2.8,227,208,52.2,1.6,Forward,Wing
2765,Noah Smith,LD,1,CAR,76,20,24784,2,11,13,12,4,0,1,1,159,0,0,0,2398,0,14,6,0,0,0,40,11,15,34,30,64,55,71,FALSE,103.2,4.9,2.9,36.4,28.7,361,298,54.8,6.2,259,213,54.9,5.9,Defense,Defense
2788,Jamie Fraser,LW,1,CAR,76,20,24429,6,8,14,3,10,0,0,0,947,0,0,0,2343,0,53,20,0,0,0,22,16,10,17,63,78,81,70,FALSE,100,3.4,2.7,34.6,27.6,314,288,52.2,2.1,236,200,54.1,4.5,Forward,Wing
3053,Arseniy Vitaliy,RW,1,CAR,76,20,20529,6,10,16,10,8,0,0,0,131,0,0,0,45,0,11,4,0,0,0,17,13,8,4,39,68,71,60,TRUE,104.3,4.4,2.7,35.2,32,293,302,49.2,-2.2,224,222,50.2,-1.3,Forward,Wing
