id,name,position,league,team,season,gamesPlayed,minutes,wins,losses,ot,shotsAgainst,saves,goalsAgainst,gaa,shutouts,savePct,gameRating,rookie,pos,pos_broad
2878,Henri Losanov,G,1,REG,76,2,106,1,1,0,45,38,7,3.94,0,0.844,53,FALSE,Goalie,Goalie
2879,Roman Cechmanek II,G,1,REG,76,6,331,2,2,1,186,173,13,2.35,0,0.93,81,FALSE,Goalie,Goalie
2884,Shotty McStopper,G,1,MET,76,7,394,3,3,0,209,182,27,4.1,0,0.871,62,FALSE,Goalie,Goalie
3235,Elvar Gil-Galad,G,1,GFG,76,12,752,6,6,0,350,313,37,2.95,0,0.894,67,TRUE,Goalie,Goalie
3239,Doom Guy,G,1,KEL,76,2,96,0,2,0,71,62,9,5.6,0,0.873,68,TRUE,Goalie,Goalie
3254,Josh Grygo,G,1,SDT,76,1,4,0,0,0,3,3,0,0,0,0.999,53,FALSE,Goalie,Goalie
3258,Dexter Harrison Jr.,G,1,YUM,76,3,95,0,0,1,54,46,8,5.01,0,0.852,55,TRUE,Goalie,Goalie
3264,Evil Kyle Murray ,G,1,STL,76,5,306,1,2,2,219,200,19,3.72,0,0.913,85,TRUE,Goalie,Goalie
1907,Launchpad McQuack,G,1,NL,77,5,337,1,4,0,203,182,21,3.73,0,0.897,75,FALSE,Goalie,Goalie
2217,Song Ju-gong,G,1,QCC,77,9,576,4,4,1,295,267,28,2.91,1,0.905,76,FALSE,Goalie,Goalie
2267,Anastasia Soderstrom,G,1,DET,77,6,358,2,4,0,187,172,15,2.51,0,0.92,80,FALSE,Goalie,Goalie
2374,Tomas Suchanek,G,1,NBB,77,5,247,0,3,1,154,135,19,4.61,0,0.877,65,FALSE,Goalie,Goalie
2479,Herman Stahl,G,1,COL,77,4,206,0,4,0,124,104,20,5.81,0,0.839,50,FALSE,Goalie,Goalie
2636,Bishop Van Apeldoorn,G,1,OTT,77,21,1271,14,4,3,769,703,66,3.11,2,0.914,82,TRUE,Goalie,Goalie
2663,Grant Berd,G,1,REG,77,16,960,8,7,1,437,394,43,2.69,1,0.902,70,TRUE,Goalie,Goalie
2664,Stan Free,G,1,CAR,77,11,658,5,6,0,383,352,31,2.82,0,0.919,81,FALSE,Goalie,Goalie
2680,Gino Fortezza,G,1,KEL,77,13,785,7,5,1,458,416,42,3.21,0,0.908,77,TRUE,Goalie,Goalie
2733,Timo Leppanen,G,1,COL,77,2,28,0,0,0,10,9,1,2.12,0,0.9,51,FALSE,Goalie,Goalie
2871,Masked Stanger,G,1,VAN,77,1,19,0,0,0,5,5,0,0,0,0.999,58,FALSE,Goalie,Goalie
2884,Shotty McStopper,G,1,MET,77,15,896,10,5,0,411,371,40,2.68,1,0.903,70,FALSE,Goalie,Goalie
2983,PeanutButter Zamboni,G,1,ANC,77,5,339,1,3,1,209,193,16,2.83,0,0.923,83,TRUE,Goalie,Goalie
3074,Wolfgang Puck,G,1,STL,77,1,39,0,1,0,22,16,6,9.2,0,0.727,25,FALSE,Goalie,Goalie
3133,Walter Scheibli,G,1,SDT,77,5,233,1,4,0,200,181,19,4.88,0,0.905,71,TRUE,Goalie,Goalie
3235,Elvar Gil-Galad,G,1,GFG,77,6,359,2,4,0,183,161,22,3.68,0,0.88,65,FALSE,Goalie,Goalie
3254,Josh Grygo,G,1,SDT,77,2,64,0,0,0,59,52,7,6.47,0,0.881,64,FALSE,Goalie,Goalie
3258,Dexter Harrison Jr.,G,1,YUM,77,2,65,0,1,0,41,37,4,3.64,0,0.902,64,FALSE,Goalie,Goalie
3264,Evil Kyle Murray ,G,1,STL,77,9,501,4,4,0,300,269,31,3.71,0,0.897,70,FALSE,Goalie,Goalie
3400,Nicholas Scalice,G,1,REG,77,2,44,0,0,0,20,19,1,1.34,0,0.95,60,FALSE,Goalie,Goalie
3407,Galton Woggins,G,1,VAN,77,19,1160,16,3,0,543,491,52,2.69,1,0.904,73,TRUE,Goalie,Goalie
3411,Phemeia McLaughlin,G,1,YUM,77,4,262,1,2,1,141,125,16,3.66,0,0.887,69,TRUE,Goalie,Goalie
1945,Lee Harrison ,G,1,GFG,78,1,20,0,0,0,9,8,1,2.98,0,0.889,53,FALSE,Goalie,Goalie
2267,Anastasia Soderstrom,G,1,DET,78,15,905,9,4,2,507,461,46,3.05,1,0.909,75,FALSE,Goalie,Goalie
2374,Tomas Suchanek,G,1,COL,78,13,735,6,5,2,419,372,47,3.84,2,0.888,67,FALSE,Goalie,Goalie
2626,Kris,G,1,MET,78,21,1247,15,4,1,600,546,54,2.6,2,0.91,75,FALSE,Goalie,Goalie
2636,Bishop Van Apeldoorn,G,1,OTT,78,11,595,5,5,0,404,367,37,3.73,1,0.908,79,FALSE,Goalie,Goalie
2663,Grant Berd,G,1,TBW,78,9,521,5,2,1,298,272,26,2.99,0,0.913,78,FALSE,Goalie,Goalie
2680,Gino Fortezza,G,1,KEL,78,23,1396,14,8,1,709,641,68,2.92,1,0.904,73,FALSE,Goalie,Goalie
2733,Timo Leppanen,G,1,COL,78,2,68,0,0,0,49,45,4,3.51,0,0.918,70,TRUE,Goalie,Goalie
2757,Adam Joy,G,1,ANC,78,1,59,0,1,0,28,23,5,5.06,0,0.821,44,FALSE,Goalie,Goalie
2983,PeanutButter Zamboni,G,1,ANC,78,3,195,0,2,1,110,100,10,3.07,0,0.909,77,FALSE,Goalie,Goalie
2988,Jakub Alexa,G,1,YUM,78,19,1114,10,7,2,615,553,62,3.34,0,0.899,73,TRUE,Goalie,Goalie
3018,Mason remy,G,1,CAR,78,7,419,3,4,0,209,182,27,3.86,0,0.871,62,FALSE,Goalie,Goalie
3077,Zsigmond Popovics,G,1,MET,78,1,30,1,0,0,18,18,0,0,0,0.999,82,TRUE,Goalie,Goalie
3098,Cristobal Khabibulin,G,1,VAN,78,7,448,3,4,0,197,175,22,2.94,0,0.888,64,TRUE,Goalie,Goalie
3133,Walter Scheibli,G,1,SDT,78,5,302,1,3,1,258,236,22,4.36,0,0.915,82,FALSE,Goalie,Goalie
3235,Elvar Gil-Galad,G,1,GFG,78,14,851,7,6,1,386,339,47,3.31,0,0.878,63,FALSE,Goalie,Goalie
3254,Josh Grygo,G,1,SDT,78,1,7,0,0,0,2,1,1,8.25,0,0.5,40,FALSE,Goalie,Goalie
3264,Evil Kyle Murray ,G,1,STL,78,4,240,0,3,1,183,162,21,5.24,0,0.885,72,FALSE,Goalie,Goalie
3400,Nicholas Scalice,G,1,TBW,78,1,39,0,1,0,36,35,1,1.52,0,0.972,98,FALSE,Goalie,Goalie
3411,Phemeia McLaughlin,G,1,YUM,78,2,33,0,0,0,16,13,3,5.36,0,0.813,46,FALSE,Goalie,Goalie
3490,Mark Andrew Flower,G,1,DET,78,2,29,0,0,0,25,24,1,2.05,0,0.96,65,FALSE,Goalie,Goalie
3566,Gregory Eriksson,G,1,NBB,78,3,127,1,1,0,49,40,9,4.22,0,0.816,47,TRUE,Goalie,Goalie
3568,Katharina Rosenthal,G,1,NL,78,6,358,2,4,0,176,156,20,3.35,0,0.886,67,TRUE,Goalie,Goalie
3578,Jeff Kirkstone III,G,1,OTT,78,2,60,0,1,0,51,46,5,4.94,0,0.902,69,TRUE,Goalie,Goalie
3579,QCCBOT4,G,1,QCC,78,1,6,0,0,0,7,6,1,9.69,0,0.857,49,TRUE,Goalie,Goalie
3580,Ela Solberg,G,1,QCC,78,6,350,2,4,0,239,214,25,4.28,0,0.895,73,TRUE,Goalie,Goalie
2154,Jon-Isaac Forty-One,G,1,KEL,79,3,46,0,0,0,35,30,5,6.39,0,0.857,51,TRUE,Goalie,Goalie
2501,Dolph,G,1,CAR,79,17,1001,9,7,1,522,456,66,3.95,0,0.874,64,TRUE,Goalie,Goalie
2626,Kris,G,1,MET,79,13,773,7,6,0,390,349,41,3.18,1,0.895,69,FALSE,Goalie,Goalie
2634,Akira Suzuki,G,1,NBB,79,6,295,2,4,0,237,213,24,4.87,1,0.899,67,FALSE,Goalie,Goalie
2636,Bishop Van Apeldoorn,G,1,OTT,79,1,29,0,1,0,22,17,5,9.99,0,0.773,36,FALSE,Goalie,Goalie
2663,Grant Berd,G,1,TBW,79,5,284,1,3,1,167,149,18,3.8,0,0.892,72,FALSE,Goalie,Goalie
2680,Gino Fortezza,G,1,KEL,79,4,190,0,4,0,173,150,23,7.26,0,0.867,65,FALSE,Goalie,Goalie
2724,Florence-Amelie Mackenzie,G,1,VAN,79,4,250,0,3,1,200,181,19,4.54,0,0.905,89,TRUE,Goalie,Goalie
2757,Adam Joy,G,1,ANC,79,7,422,4,2,1,237,215,22,3.12,1,0.907,78,FALSE,Goalie,Goalie
2983,PeanutButter Zamboni,G,1,ANC,79,9,538,5,4,0,331,303,28,3.12,0,0.915,82,FALSE,Goalie,Goalie
2988,Jakub Alexa,G,1,YUM,79,12,729,7,4,1,410,378,32,2.63,1,0.922,83,FALSE,Goalie,Goalie
3012,Bungus Tungus,G,1,SDT,79,4,30,0,1,0,23,18,5,9.99,0,0.783,45,TRUE,Goalie,Goalie
3018,Mason remy,G,1,CAR,79,1,13,0,0,0,6,4,2,8.62,0,0.667,37,FALSE,Goalie,Goalie
3068,Jack,G,1,NBB,79,2,64,0,0,0,80,71,9,8.42,0,0.888,65,FALSE,Goalie,Goalie
3074,Wolfgang Puck,G,1,STL,79,2,51,0,0,0,29,25,4,4.7,0,0.862,52,FALSE,Goalie,Goalie
3235,Elvar Gil-Galad,G,1,GFG,79,4,239,0,4,0,130,116,14,3.51,0,0.892,70,FALSE,Goalie,Goalie
3264,Evil Kyle Murray ,G,1,STL,79,10,563,5,5,0,331,286,45,4.79,0,0.864,60,FALSE,Goalie,Goalie
3321,Honza Havran,G,1,SDT,79,7,389,3,3,0,244,210,34,5.23,0,0.861,62,FALSE,Goalie,Goalie
3400,Nicholas Scalice,G,1,TBW,79,1,20,0,0,0,11,10,1,3,0,0.909,58,TRUE,Goalie,Goalie
3490,Mark Andrew Flower,G,1,DET,79,3,162,0,2,0,89,75,14,5.16,0,0.843,51,FALSE,Goalie,Goalie
3568,Katharina Rosenthal,G,1,NL,79,9,499,5,3,0,305,264,41,4.92,0,0.866,61,FALSE,Goalie,Goalie
3578,Jeff Kirkstone III,G,1,OTT,79,5,284,1,1,2,160,139,21,4.43,0,0.869,62,FALSE,Goalie,Goalie
3579,QCCBOT4,G,1,QCC,79,16,960,12,2,1,499,459,40,2.5,1,0.92,78,FALSE,Goalie,Goalie
3580,Ela Solberg,G,1,QCC,79,6,338,4,2,0,181,164,17,3.01,0,0.906,71,FALSE,Goalie,Goalie
3722,DarthDeavin,G,1,COL,79,5,149,2,1,0,119,109,10,4,0,0.916,68,TRUE,Goalie,Goalie
3724,Meowlnir Kittenson,G,1,COL,79,20,1130,11,6,1,691,622,69,3.66,0,0.9,72,TRUE,Goalie,Goalie
3741,James Connolly,G,1,NL,79,3,162,2,1,0,106,94,12,4.42,0,0.887,72,FALSE,Goalie,Goalie
3746,Lucas Dill,G,1,DET,79,2,76,0,2,0,50,42,8,6.27,0,0.84,51,TRUE,Goalie,Goalie
2154,Jon-Isaac Forty-One,G,1,KEL,80,9,458,4,3,0,320,283,37,4.84,1,0.884,67,FALSE,Goalie,Goalie
2626,Kris,G,1,MET,80,16,908,8,6,2,391,352,39,2.58,2,0.9,70,FALSE,Goalie,Goalie
2663,Grant Berd,G,1,TBW,80,1,11,0,0,0,4,4,0,0,0,0.999,58,FALSE,Goalie,Goalie
2680,Gino Fortezza,G,1,KEL,80,4,81,0,0,2,66,61,5,3.68,0,0.924,67,FALSE,Goalie,Goalie
2724,Florence-Amelie Mackenzie,G,1,VAN,80,5,257,1,4,0,160,143,17,3.95,0,0.894,67,FALSE,Goalie,Goalie
2983,PeanutButter Zamboni,G,1,ANC,80,14,824,9,4,1,470,426,44,3.2,0,0.906,73,FALSE,Goalie,Goalie
2988,Jakub Alexa,G,1,YUM,80,5,299,1,4,0,189,164,25,5,0,0.868,63,FALSE,Goalie,Goalie
3074,Wolfgang Puck,G,1,STL,80,6,330,2,4,0,206,181,25,4.54,0,0.879,66,FALSE,Goalie,Goalie
3077,Zsigmond Popovics,G,1,MET,80,1,48,0,0,0,20,18,2,2.46,0,0.9,62,FALSE,Goalie,Goalie
3098,Cristobal Khabibulin,G,1,VAN,80,1,51,0,0,0,39,36,3,3.51,0,0.923,90,FALSE,Goalie,Goalie
3278,Matt Retinol,G,1,CAR,80,1,42,0,0,0,21,21,0,0,0,0.999,90,TRUE,Goalie,Goalie
3308,Jack Ryan,G,1,TBW,80,4,228,0,4,0,215,189,26,6.83,0,0.879,75,TRUE,Goalie,Goalie
3321,Honza Havran,G,1,CAR,80,21,1237,15,6,0,604,551,53,2.57,1,0.912,75,TRUE,Goalie,Goalie
3458,Luká Dostál,G,1,STL,80,1,28,0,0,0,17,15,2,4.24,0,0.882,58,FALSE,Goalie,Goalie
3530,John Gibson,G,1,DET,80,3,178,0,3,0,118,106,12,4.04,0,0.898,79,TRUE,Goalie,Goalie
3568,Katharina Rosenthal,G,1,NL,80,8,476,4,4,0,257,231,26,3.28,0,0.899,73,FALSE,Goalie,Goalie
3578,Jeff Kirkstone III,G,1,OTT,80,13,776,6,7,0,387,350,37,2.86,2,0.904,74,FALSE,Goalie,Goalie
3579,QCCBOT4,G,1,QCC,80,8,452,4,3,0,226,203,23,3.05,2,0.898,73,FALSE,Goalie,Goalie
3580,Ela Solberg,G,1,QCC,80,16,925,12,4,0,477,427,50,3.24,3,0.895,71,FALSE,Goalie,Goalie
3724,Meowlnir Kittenson,G,1,COL,80,7,418,3,4,0,250,227,23,3.3,0,0.908,78,FALSE,Goalie,Goalie
3730,Martin Mackerelmore,G,1,GFG,80,1,21,0,0,0,22,21,1,2.77,0,0.955,76,FALSE,Goalie,Goalie
3746,Lucas Dill,G,1,DET,80,1,60,0,1,0,45,40,5,5,0,0.889,74,FALSE,Goalie,Goalie
3882,Linus Ully,G,1,ANC,80,4,144,2,0,0,49,44,5,2.08,0,0.898,58,TRUE,Goalie,Goalie
3886,Matti Brynjarsson,G,1,GFG,80,5,278,1,4,0,239,219,20,4.31,0,0.916,84,TRUE,Goalie,Goalie
3894,Claude L'Castor,G,1,NBB,80,6,356,2,4,0,183,165,18,3.03,0,0.902,72,TRUE,Goalie,Goalie
3903,Baldur-Ulysse Soderberg-Tremblay,G,1,SDT,80,3,101,0,1,0,54,47,7,4.13,0,0.87,55,TRUE,Goalie,Goalie
3906,Cauliflower Pizza,G,1,SDT,80,11,638,6,4,1,333,293,40,3.76,0,0.88,65,TRUE,Goalie,Goalie
2154,Jon-Isaac Forty-One,G,1,KEL,81,12,577,6,4,0,340,302,38,3.95,0,0.888,65,FALSE,Goalie,Goalie
2724,Florence-Amelie Mackenzie,G,1,VAN,81,18,1009,9,6,2,562,501,61,3.63,0,0.891,69,FALSE,Goalie,Goalie
2914,Mrkicksave41,G,1,COL,81,2,54,0,0,0,49,46,3,3.31,0,0.939,78,TRUE,Goalie,Goalie
3068,Jack,G,1,VAN,81,2,95,0,1,0,68,60,8,5.05,0,0.882,68,FALSE,Goalie,Goalie
3091,Wal Rus,G,1,STL,81,4,145,1,0,0,88,77,11,4.55,0,0.875,58,TRUE,Goalie,Goalie
3105,Travis Coates,G,1,MET,81,3,161,1,2,0,74,66,8,2.98,0,0.892,65,TRUE,Goalie,Goalie
3111,K.J Daniels,G,1,NL,81,3,96,1,1,0,70,65,5,3.1,0,0.929,74,FALSE,Goalie,Goalie
3119,Jonny Hockey,G,1,ANC,81,4,183,0,4,0,132,111,21,6.86,0,0.841,51,TRUE,Goalie,Goalie
3159,Tyler Bodega,G,1,GFG,81,1,20,0,0,0,9,8,1,2.99,0,0.889,54,TRUE,Goalie,Goalie
3296,George Dankse,G,1,MET,81,4,203,1,1,1,128,115,13,3.83,0,0.898,70,TRUE,Goalie,Goalie
3308,Jack Ryan,G,1,TBW,81,7,397,3,2,2,214,190,24,3.62,0,0.888,69,FALSE,Goalie,Goalie
3321,Honza Havran,G,1,CAR,81,22,1259,16,4,1,656,590,66,3.14,2,0.899,72,FALSE,Goalie,Goalie
3369,Andrew Drewski,G,1,CAR,81,2,70,0,0,1,36,33,3,2.55,0,0.917,65,TRUE,Goalie,Goalie
3417,Yuri Satoshi,G,1,KEL,81,15,693,8,2,1,396,349,47,4.06,1,0.881,64,TRUE,Goalie,Goalie
3438,Teemu Järvinen,G,1,STL,81,17,883,7,9,0,563,503,60,4.08,0,0.893,71,TRUE,Goalie,Goalie
3530,John Gibson,G,1,DET,81,10,605,4,6,0,447,409,38,3.77,0,0.915,85,FALSE,Goalie,Goalie
3568,Katharina Rosenthal,G,1,NL,81,10,566,5,4,0,305,266,39,4.13,0,0.872,63,FALSE,Goalie,Goalie
3578,Jeff Kirkstone III,G,1,OTT,81,6,358,2,3,1,230,206,24,4.02,1,0.896,77,FALSE,Goalie,Goalie
3579,QCCBOT4,G,1,QCC,81,2,59,0,1,0,44,37,7,7.03,0,0.841,51,FALSE,Goalie,Goalie
3580,Ela Solberg,G,1,QCC,81,10,541,6,2,1,289,263,26,2.88,1,0.91,76,FALSE,Goalie,Goalie
3724,Meowlnir Kittenson,G,1,COL,81,5,244,1,4,0,136,119,17,4.18,0,0.875,61,FALSE,Goalie,Goalie
3746,Lucas Dill,G,1,DET,81,1,60,1,0,0,39,34,5,5,0,0.872,69,FALSE,Goalie,Goalie
3882,Linus Ully,G,1,ANC,81,2,55,0,0,0,38,36,2,2.17,0,0.947,72,FALSE,Goalie,Goalie
3886,Matti Brynjarsson,G,1,GFG,81,4,219,0,4,0,182,164,18,4.93,0,0.901,80,FALSE,Goalie,Goalie
3894,Claude L'Castor,G,1,NBB,81,7,407,3,4,0,301,268,33,4.86,0,0.89,75,FALSE,Goalie,Goalie
3906,Cauliflower Pizza,G,1,SDT,81,12,731,7,3,2,368,332,36,2.95,0,0.902,70,FALSE,Goalie,Goalie
4041,Cj Foley,G,1,YUM,81,5,250,1,4,0,136,116,20,4.79,0,0.853,55,TRUE,Goalie,Goalie
4047,Jose Brodeur,G,1,TBW,81,1,44,0,0,0,32,27,5,6.69,0,0.844,53,TRUE,Goalie,Goalie
4069,Tyler Yakimo,G,1,NBB,81,1,17,0,0,0,15,14,1,3.48,0,0.933,65,TRUE,Goalie,Goalie
4070,Mr. Electric,G,1,YUM,81,1,46,0,0,0,18,13,5,6.4,0,0.722,26,TRUE,Goalie,Goalie
2724,Florence-Amelie Mackenzie,G,1,VAN,82,13,776,8,5,0,329,294,35,2.7,3,0.894,68,FALSE,Goalie,Goalie
2914,Mrkicksave41,G,1,COL,82,1,28,0,0,0,8,8,0,0,0,0.999,63,FALSE,Goalie,Goalie
3006,Theo Dahl,G,1,DET,82,1,21,0,0,0,10,10,0,0,0,0.999,67,FALSE,Goalie,Goalie
3105,Travis Coates,G,1,MET,82,10,563,6,4,0,276,245,31,3.3,1,0.888,67,FALSE,Goalie,Goalie
3111,K.J Daniels,G,1,NL,82,5,300,1,4,0,188,164,24,4.8,0,0.872,63,TRUE,Goalie,Goalie
3119,Jonny Hockey,G,1,ANC,82,3,130,0,1,1,90,75,15,6.91,0,0.833,50,FALSE,Goalie,Goalie
3159,Tyler Bodega,G,1,GFG,82,1,59,0,1,0,24,21,3,3.01,0,0.875,60,FALSE,Goalie,Goalie
3296,George Dankse,G,1,MET,82,7,395,4,2,0,206,172,34,5.16,0,0.835,51,FALSE,Goalie,Goalie
3308,Jack Ryan,G,1,TBW,82,10,645,4,6,0,395,352,43,4,0,0.891,71,FALSE,Goalie,Goalie
3321,Honza Havran,G,1,CAR,82,9,515,5,3,0,285,252,33,3.84,1,0.884,68,FALSE,Goalie,Goalie
3369,Andrew Drewski,G,1,STL,82,4,173,1,1,0,88,74,14,4.85,0,0.841,52,FALSE,Goalie,Goalie
3417,Yuri Satoshi,G,1,KEL,82,18,1124,14,4,0,459,408,51,2.72,1,0.889,66,FALSE,Goalie,Goalie
3438,Teemu Järvinen,G,1,STL,82,24,1399,15,8,1,719,637,82,3.51,0,0.886,67,FALSE,Goalie,Goalie
3442,Haddie Minch,G,1,OTT,82,2,74,0,0,1,47,41,6,4.82,0,0.872,57,TRUE,Goalie,Goalie
3530,John Gibson,G,1,DET,82,5,278,1,4,0,153,133,20,4.31,0,0.869,61,FALSE,Goalie,Goalie
3639,Lurtz Makoare,G,1,QCC,82,6,319,2,4,0,163,138,25,4.69,0,0.847,55,TRUE,Goalie,Goalie
3697,Joe McPadstack,G,1,CAR,82,3,98,0,2,0,64,53,11,6.72,0,0.828,47,TRUE,Goalie,Goalie
3724,Meowlnir Kittenson,G,1,COL,82,5,285,1,3,1,146,123,23,4.83,0,0.842,52,FALSE,Goalie,Goalie
3730,Martin Mackerelmore,G,1,QCC,82,1,38,0,0,0,14,13,1,1.57,0,0.929,63,FALSE,Goalie,Goalie
3886,Matti Brynjarsson,G,1,GFG,82,5,375,2,0,3,131,119,12,1.92,1,0.908,71,FALSE,Goalie,Goalie
3894,Claude L'Castor,G,1,NBB,82,7,430,3,4,0,245,219,26,3.62,0,0.894,70,FALSE,Goalie,Goalie
3906,Cauliflower Pizza,G,1,SDT,82,5,233,1,4,0,141,124,17,4.38,0,0.879,61,FALSE,Goalie,Goalie
4041,Cj Foley,G,1,YUM,82,10,586,4,6,0,309,264,45,4.6,0,0.854,58,FALSE,Goalie,Goalie
4047,Jose Brodeur,G,1,TBW,82,1,28,0,0,0,16,15,1,2.09,0,0.938,70,FALSE,Goalie,Goalie
4056,Nicholas Scalice,G,1,SDT,82,2,66,0,0,0,31,24,7,6.33,0,0.774,38,FALSE,Goalie,Goalie
4068,Victor Bjork-Pejlikka,G,1,OTT,82,12,646,7,4,0,377,328,49,4.55,0,0.87,63,TRUE,Goalie,Goalie
4070,Mr. Electric,G,1,YUM,82,1,11,0,0,0,4,4,0,0,0,0.999,55,FALSE,Goalie,Goalie
4207,Olivia Osgood,G,1,ANC,82,3,156,0,1,1,94,79,15,5.77,0,0.84,46,TRUE,Goalie,Goalie
2769,Meguru Bachira,G,1,VAN,83,5,297,1,3,1,158,137,21,4.23,0,0.867,61,FALSE,Goalie,Goalie
2894,angel anne kowalczyk,G,1,STL,83,22,1273,16,5,1,658,596,62,2.92,1,0.906,75,TRUE,Goalie,Goalie
2914,Mrkicksave41,G,1,COL,83,7,357,3,4,0,195,171,24,4.02,0,0.877,63,FALSE,Goalie,Goalie
3006,Theo Dahl,G,1,DET,83,4,186,2,1,0,96,86,10,3.22,0,0.896,66,FALSE,Goalie,Goalie
3094,Puck Norris,G,1,QCC,83,2,94,1,1,0,69,59,10,6.38,0,0.855,57,FALSE,Goalie,Goalie
3105,Travis Coates,G,1,MET,83,9,504,3,3,2,321,286,35,4.16,0,0.891,73,FALSE,Goalie,Goalie
3111,K.J Daniels,G,1,TBW,83,4,125,0,3,0,62,51,11,5.27,0,0.823,47,FALSE,Goalie,Goalie
3119,Jonny Hockey,G,1,ANC,83,5,283,1,4,0,201,176,25,5.3,0,0.876,69,FALSE,Goalie,Goalie
3159,Tyler Bodega,G,1,GFG,83,6,357,2,3,1,150,134,16,2.69,0,0.893,66,FALSE,Goalie,Goalie
3296,George Dankse,G,1,MET,83,4,218,3,1,0,135,119,16,4.39,0,0.881,67,FALSE,Goalie,Goalie
3308,Jack Ryan,G,1,NL,83,6,272,2,2,1,198,169,29,6.38,0,0.854,56,FALSE,Goalie,Goalie
3321,Honza Havran,G,1,CAR,83,13,798,7,4,2,330,304,26,1.95,3,0.921,76,FALSE,Goalie,Goalie
3369,Andrew Drewski,G,1,COL,83,2,62,0,0,0,35,30,5,4.83,0,0.857,53,FALSE,Goalie,Goalie
3417,Yuri Satoshi,G,1,KEL,83,21,1132,13,5,0,561,498,63,3.34,0,0.888,66,FALSE,Goalie,Goalie
3421,Campanella and Giovanni,G,1,NBB,83,1,20,0,0,0,11,9,2,5.99,0,0.818,47,FALSE,Goalie,Goalie
3438,Teemu Jarvinen,G,1,STL,83,2,55,0,0,0,27,24,3,3.26,0,0.889,59,FALSE,Goalie,Goalie
3530,John Gibson,G,1,DET,83,3,172,0,3,0,77,64,13,4.52,0,0.831,47,FALSE,Goalie,Goalie
3639,Lurtz Makoare,G,1,QCC,83,9,502,4,4,0,231,199,32,3.82,0,0.861,58,FALSE,Goalie,Goalie
3669,Maverick,G,1,NL,83,3,86,0,1,0,71,58,13,9.02,0,0.817,45,TRUE,Goalie,Goalie
3882,Linus Ully,G,1,KEL,83,5,134,1,2,0,84,70,14,6.26,0,0.833,49,FALSE,Goalie,Goalie
3886,Matti Brynjarsson,G,1,GFG,83,9,539,7,2,0,231,209,22,2.45,1,0.905,72,FALSE,Goalie,Goalie
3894,Claude L'Castor,G,1,NBB,83,19,1116,9,10,0,571,507,64,3.44,0,0.888,67,FALSE,Goalie,Goalie
3906,Cauliflower Pizza,G,1,SDT,83,5,272,1,4,0,183,159,24,5.28,0,0.869,63,FALSE,Goalie,Goalie
4041,Cj Foley,G,1,YUM,83,11,631,4,6,0,364,312,52,4.94,1,0.857,58,FALSE,Goalie,Goalie
4047,Jose Brodeur,G,1,TBW,83,3,172,1,1,0,91,80,11,3.83,0,0.879,64,FALSE,Goalie,Goalie
4056,Nicholas Scalice,G,1,SDT,83,1,26,0,0,0,14,12,2,4.46,0,0.857,51,FALSE,Goalie,Goalie
4068,Victor Bjork-Pejlikka,G,1,OTT,83,6,376,2,4,0,180,161,19,3.03,0,0.894,70,FALSE,Goalie,Goalie
4069,Tyler Yakimo,G,1,VAN,83,1,5,0,0,0,0,0,0,0,0,0,48,FALSE,Goalie,Goalie
4070,Mr. Electric,G,1,YUM,83,1,24,1,0,0,16,12,4,9.75,0,0.75,35,FALSE,Goalie,Goalie
4207,Olivia Osgood,G,1,ANC,83,1,15,0,0,0,5,4,1,3.82,0,0.8,46,FALSE,Goalie,Goalie
2635,Buggy D. Backup,G,1,NBB,84,1,42,0,0,0,18,14,4,5.67,0,0.778,38,FALSE,Goalie,Goalie
2736,Robert Krohn,G,1,SDT,84,7,419,3,3,1,199,176,23,3.29,1,0.884,68,TRUE,Goalie,Goalie
2894,angel anne kowalczyk,G,1,STL,84,20,1204,12,6,1,697,624,73,3.64,2,0.895,74,FALSE,Goalie,Goalie
2914,Mrkicksave41,G,1,COL,84,6,346,2,4,0,228,200,28,4.85,0,0.877,69,FALSE,Goalie,Goalie
3006,Theo Dahl,G,1,DET,84,5,312,1,3,1,137,114,23,4.42,0,0.832,49,TRUE,Goalie,Goalie
3094,Puck Norris,G,1,QCC,84,2,120,2,0,0,60,56,4,2,0,0.933,82,TRUE,Goalie,Goalie
3105,Travis Coates,G,1,MET,84,5,250,1,4,0,178,148,30,7.18,0,0.831,49,FALSE,Goalie,Goalie
3111,K.J Daniels,G,1,TBW,84,16,954,8,8,0,525,459,66,4.15,0,0.874,65,FALSE,Goalie,Goalie
3119,Jonny Hockey,G,1,CAR,84,18,994,7,6,3,520,456,64,3.86,0,0.877,63,FALSE,Goalie,Goalie
3159,Tyler Bodega,G,1,GFG,84,4,240,0,4,0,138,119,19,4.75,0,0.862,60,FALSE,Goalie,Goalie
3287,Petrov Semenov,G,1,ANC,84,6,359,2,4,0,202,180,22,3.68,1,0.891,70,FALSE,Goalie,Goalie
3296,George Dankse,G,1,MET,84,2,49,0,0,0,30,28,2,2.42,0,0.933,65,FALSE,Goalie,Goalie
3369,Andrew Drewski,G,1,OTT,84,1,41,0,0,0,21,18,3,4.39,0,0.857,53,FALSE,Goalie,Goalie
3417,Yuri Satoshi,G,1,KEL,84,3,172,0,3,0,108,88,20,6.95,0,0.815,42,FALSE,Goalie,Goalie
3421,Campanella and Giovanni,G,1,NBB,84,13,740,7,5,1,415,365,50,4.05,0,0.88,66,TRUE,Goalie,Goalie
