"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","First Name","Last Name","Nick Name","Height","Weight","DOB","Birthcity","Birthstate","Nationality_One","Nationality_Two","Nationality_Three"
"32","7","7","3","68"," ","Marc Gorman",,"72","220","2010-5-19","Auburn","NY","The United States",,
"41","7","7","3","53"," ","Noah Nystrom",,"76","230","2000-7-30","Stockholm","STO","Sweden",,
"41","7","7","3","54"," ","Noah Nystrom",,"76","230","2000-7-30","Stockholm","STO","Sweden",,
"41","7","7","3","55"," ","Noah Nystrom",,"76","230","2000-7-30","Stockholm","STO","Sweden",,
"43","7","7","3","68"," ","Cole Dasice",,"78","225","2010-2-18","Honolulu","HI","The United States",,
"46","7","7","3","53"," ","Gylfi Eriksson",,"74","215","2000-1-21","Stockholm","STO","Sweden",,
"67","7","7","3","68"," ","Henrik Svensson",,"76","200","2010-3-1","Uppsala","UPP","Sweden",,
"74","7","7","3","68"," ","Matt Ox",,"72","200","2010-5-4","Philadelphia","PA","The United States",,
"85","7","7","3","53"," ","Al Kayhall",,"75","212","2000-8-14","Chicago","IL","Sweden","The United States",
"85","7","7","3","54"," ","Supun Buddhadasa",,"75","212","2000-8-14","?rnsk?ldsvik","V?S","Sweden",,
"86","7","7","3","56"," ","Gerry Atrick",,"75","210","2000-7-1","Stockholm","STO","Sweden",,
"86","7","7","3","57"," ","Gerry Atrick",,"75","210","2000-7-1","Stockholm","STO","Sweden",,
"86","7","7","3","58"," ","Gerry Atrick",,"75","210","2000-7-1","Stockholm","STO","Sweden",,
"86","7","7","3","59"," ","Gerry Atrick",,"75","210","2000-7-1","Stockholm","STO","Sweden",,
"103","7","7","3","53"," ","Sven Yxskaft",,"71","187","2000-3-20","Stockholm","STO","Sweden",,
"103","7","7","3","54"," ","Sven Yxskaft",,"72","187","2000-3-20","Stockholm","STO","Sweden",,
"103","7","7","3","55"," ","Sven Yxskaft",,"71","187","2000-3-20","Stockholm","STO","Sweden",,
"103","7","7","3","57"," ","Sven Svenchnikov",,"70","200","2000-3-20","Stockholm","STO","Sweden",,
"103","7","7","3","58"," ","Sven Svenchnikov",,"70","200","2000-3-20","Stockholm","STO","Sweden",,
"103","7","7","3","59"," ","Sven Svenchnikov",,"70","200","2000-3-20","Stockholm","STO","Sweden",,
"114","7","7","3","53"," ","Marcus Ohlsson",,"75","225","2000-3-13","Stockholm","STO","Sweden",,
"119","7","7","3","53"," ","Sven Gunnar",,"61","177","2000-3-17","G?vle","G?V","Sweden",,
"119","7","7","3","54"," ","Sven Gunnar",,"71","177","2000-12-13","G?vle","G?V","Sweden",,
"119","7","7","3","55"," ","Sven Gunnar",,"71","177","2000-12-13","G?vle","G?V","Sweden",,
"119","7","7","3","56"," ","Sven Gunnar",,"71","177","2000-12-13","G?vle","G?V","Sweden",,
"119","7","7","3","57"," ","Sven Gunnar",,"71","177","2000-12-13","G?vle","G?V","Sweden",,
"153","7","7","3","65"," ","Rod Cocker",,"73","200","2009-2-4","Frauenfeld","TG","Switzerland",,
"155","7","7","3","54"," ","Brandt Underton",,"72","195","2000-1-12","Bowling Green","KY","The United States",,
"168","7","7","3","56"," ","Jon St. Ark",,"74","190","2000-8-28","Vienna","WIE","Austria",,
"168","7","7","3","58"," ","Jon St. Ark",,"74","190","2000-8-28","Vienna","WIE","Austria",,
"168","7","7","3","59"," ","Jon St. Ark",,"74","190","2000-8-28","Vienna","WIE","Austria",,
"169","7","7","3","56"," ","Matty Sandeen",,"71","177","2000-6-30","Stockholm","STO","Sweden",,
"169","7","7","3","57"," ","Matty Sandeen",,"71","177","2000-6-30","Stockholm","STO","Sweden",,
"169","7","7","3","58"," ","Matty Sandeen",,"71","177","2000-6-30","Stockholm","STO","Sweden",,
"169","7","7","3","59"," ","Matty Sandeen",,"71","177","2000-6-30","Stockholm","STO","Sweden",,
"170","7","7","3","53"," ","Yompy Stearf",,"74","200","2000-7-23","Stockholm","STO","Sweden",,
"170","7","7","3","55"," ","Yompy Stearf",,"74","200","2000-7-23","Stockholm","STO","Sweden",,
"177","7","7","3","53"," ","Taylor Johansson",,"72","195","2000-10-18","Stockholm","STO","Sweden",,
"177","7","7","3","54"," ","Taylor Johansson",,"72","195","2000-10-18","Stockholm","STO","Sweden",,
"182","7","7","3","55"," ","Freyja Hellstrom",,"70","165","2000-9-16","S?dert?lje","STO","Sweden",,
"182","7","7","3","56"," ","Freyja Hellstrom",,"70","165","2000-9-16","S?dert?lje","STO","Sweden",,
"182","7","7","3","57"," ","Freyja Hellstrom",,"70","165","2000-9-16","S?dert?lje","STO","Sweden",,
"197","7","7","3","53"," ","Rikard Hammarberg",,"74","205","2000-12-13","Stockholm","STO","Sweden",,
"197","7","7","3","54"," ","Rikard Hammarberg",,"74","205","2000-12-13","Stockholm","STO","Sweden",,
"197","7","7","3","55"," ","Rikard Hammarberg",,"74","205","2000-12-13","Stockholm","STO","Sweden",,
"199","7","7","3","53"," ","Jerry Huuveri",,"74","198","2000-9-15","Helsinki","UUS","Sweden","Finland",
"199","7","7","3","54"," ","Jerry Huuveri",,"74","198","2000-9-15","Helsinki","UUS","Sweden","Finland",
"199","7","7","3","55"," ","Jerry Huuveri",,"74","198","2000-9-15","Helsinki","UUS","Sweden","Finland",
"199","7","7","3","56"," ","Jerry Huuveri",,"74","198","2000-9-15","Helsinki","UUS","Sweden","Finland",
"215","7","7","3","53"," ","Sven Svenson",,"74","210","2000-4-14","Stockholm","STO","Sweden",,
"215","7","7","3","54"," ","Sven Svenson",,"75","210","2000-4-14","Stockholm","STO","Sweden",,
"215","7","7","3","55"," ","Sven Svenson",,"75","210","2000-4-14","Stockholm","STO","Sweden",,
"220","7","7","3","53"," ","Henrik Lundqvist Jr.",,"74","210","2000-9-28","Stockholm","STO","Sweden",,
"221","7","7","3","68"," ","Happy Gilmore",,"75","225","2010-9-14","Bristol","NY","The United States",,
"226","7","7","3","54"," ","Juni Panda",,"73","210","2000-2-12","Stockholm","STO","Sweden",,
"226","7","7","3","55"," ","Juni Panda",,"73","210","2000-2-12","Stockholm","STO","Sweden",,
"226","7","7","3","56"," ","Juni Panda",,"73","210","2000-2-12","Stockholm","STO","Sweden",,
"226","7","7","3","57"," ","Juni Panda",,"73","210","2000-2-12","Stockholm","STO","Sweden",,
"232","7","7","3","67"," ","Tummy Hurts",,"74","215","2009-6-7","Gothenburg","NE","Sweden",,
"232","7","7","3","68"," ","Tummy Hurts",,"74","215","2009-6-7","Gothenburg","NE","Sweden",,
"232","7","7","3","69"," ","Tummy Hurts",,"74","215","2009-6-7","Gothenburg","NE","Sweden",,
"232","7","7","3","70"," ","Tummy Hurts",,"74","215","2009-6-7","Gothenburg","NE","Sweden",,
"235","7","7","3","53"," ","Magnus Liljestrom",,"74","199","2000-6-22","Stockholm","STO","Sweden",,
"235","7","7","3","54"," ","Magnus Liljestrom",,"74","199","2000-6-22","Stockholm","STO","Sweden",,
"236","7","7","3","67"," ","Jolngustraaduvinch Dubolk",,"81","250","2010-7-16","Gothenburg","NE","Sweden",,
"236","7","7","3","68"," ","Jolngustraaduvinch Dubolk",,"81","250","2010-7-16","Gothenburg","NE","Sweden",,
"236","7","7","3","69"," ","Jolngustraaduvinch Dubolk",,"81","250","2010-7-16","Gothenburg","NE","Sweden",,
"236","7","7","3","70"," ","Jolngustraaduvinch Dubolk",,"81","250","2010-7-16","Gothenburg","NE","Sweden",,
"238","7","7","3","67"," ","Otto Steinberger",,"76","250","2008-4-24","San Francisco","CA","Germany",,
"245","7","7","3","54"," ","Noah Johns III",,"71","180","2000-1-31","Richland","WA","The United States","Sweden",
"246","7","7","3","66"," ","Foxy",,"61","197","2010-10-6","Sundsvall","VäS","Sweden",,
"246","7","7","3","67"," ","Foxy",,"60","150","2003-1-8","Sundsvall","VäS","Sweden",,
"249","7","7","3","67"," ","Oskar Scholz",,"76","228","2010-7-24","Mannheim","BAD","Germany",,
"251","7","7","3","67"," ","John Hopoate",,"70","200","2006-10-30","North Attleborough Center","MA","Sweden",,
"251","7","7","3","68"," ","John Hopoate",,"70","200","2006-10-30","North Attleborough Center","MA","Sweden",,
"251","7","7","3","69"," ","John Hopoate",,"70","200","2006-10-30","North Attleborough Center","MA","Sweden",,
"251","7","7","3","70"," ","John Hopoate",,"70","200","2006-10-30","North Attleborough Center","MA","Sweden",,
"251","7","7","3","71"," ","John Hopoate",,"70","200","2006-10-30","Arvika","VäR","Sweden",,
"253","7","7","3","67"," ","Matthew LeClaire",,"75","205","2010-12-12","Ottawa","ON","Canada",,
"258","7","7","3","66"," ","Ivan Scochnikov",,"70","200","2009-2-3","Kargala","ORE","Russia",,
"258","7","7","3","67"," ","Ivan Scochnikov",,"72","200","2007-9-5","Moscow","MOS","Russia",,
"259","7","7","3","54"," ","Reid Sutherland",,"71","195","2000-12-11","Ft. Wayne","IN","The United States",,
"262","7","7","3","67"," ","Durk Warrant",,"72","195","2010-6-10","Halifax","NS","Canada",,
"271","7","7","3","70"," ","Alphonso Davies",,"73","170","2011-9-23","Edmonton","AB","Canada",,
"302","7","7","3","64"," ","Julian Florsch",,"72","200","2008-5-28","Laufen","BL","Switzerland",,
"321","7","7","3","56"," ","Steve Tkachuk",,"72","170","2000-1-30","Stockholm","STO","Sweden",,
"327","7","7","3","68"," ","Casper Nilsson",,"74","210","2007-12-9","Gothenburg","NE","Sweden",,
"359","7","7","3","54"," ","Yngve Simonsson",,"70","181","1992-12-31","Lule?","NOR","Sweden",,
"359","7","7","3","55"," ","Yngve Simonsson",,"70","181","1992-12-31","Lule?","NOR","Sweden",,
"359","7","7","3","56"," ","Yngve Simonsson",,"70","181","1992-12-31","Lule?","NOR","Sweden",,
"359","7","7","3","57"," ","Yngve Simonsson",,"70","181","1992-12-31","Lule?","NOR","Sweden",,
"389","7","7","3","71"," ","Marquise Hill",,"73","200","2011-11-22","Toronto","ON","Canada",,
"392","7","7","3","55"," ","James Kimanje",,"75","222","2000-1-15","Oak Park","IL","Uganda",,
"392","7","7","3","56"," ","James Kimanje",,"75","222","2000-1-15","Oak Park","IL","Uganda",,
"392","7","7","3","57"," ","James Kimanje",,"75","222","2000-1-15","Oak Park","IL","Uganda",,
"398","7","7","3","53"," ","Scoochie Stratton",,"77","210","2000-11-9","San Francisco","CA","Sweden","The United States",
"398","7","7","3","56"," ","Scoochie Stratton",,"76","210","2000-7-23","Boston","MA","The United States","Finland",
"406","7","7","3","53"," ","Joseph Fantobens",,"72","188","2000-5-17","Stockholm","STO","Sweden",,
"406","7","7","3","54"," ","Joseph Fantobens",,"72","188","2000-5-17","Stockholm","STO","Sweden",,
"406","7","7","3","55"," ","Joseph Fantobens",,"72","188","2000-5-17","Stockholm","STO","Sweden",,
"423","7","7","3","53"," ","Kwame Dakari",,"72","200","2000-9-12","Accra","GRE","Sweden","Ghana",
"423","7","7","3","54"," ","Kwame Dakari",,"72","190","2000-9-12","Accra","GRE","Sweden","Ghana",
"423","7","7","3","55"," ","Kwame Dakari",,"72","190","2000-9-12","Accra","GRE","Sweden","Ghana",
"426","7","7","3","53"," ","Etan Merauk",,"70","187","2000-8-21","Krakow","MAL","Sweden","Poland",
"430","7","7","3","54"," ","Thor Odinson",,"77","250","1995-10-28","Oslo","AKE","Norway",,
"434","7","7","3","54"," ","Joorgustraad DuBolk",,"80","245","2000-12-11","Stockholm","STO","Sweden",,
"434","7","7","3","55"," ","Joorgustraad DuBolk",,"80","245","2000-12-11","Stockholm","STO","Sweden",,
"434","7","7","3","56"," ","Joorgustraad DuBolk",,"80","245","2000-12-11","Stockholm","STO","Sweden",,
"434","7","7","3","57"," ","Joorgustraad DuBolk",,"80","245","2000-12-11","Stockholm","STO","Sweden",,
"442","7","7","3","71"," ","Jacob Fournier",,"75","210","2002-5-8","Vancouver","BC","Canada",,
"450","7","7","3","55"," ","Jonathan Granstrom",,"70","203","1999-5-30","Orsa","DAL","Sweden",,
"450","7","7","3","56"," ","Jonathan Granstrom",,"70","203","1999-5-30","Orsa","DAL","Sweden",,
"450","7","7","3","57"," ","Jonathan Granstrom",,"70","203","1999-5-30","Orsa","DAL","Sweden",,
"450","7","7","3","58"," ","Jonathan Granstrom",,"70","203","1999-5-30","Orsa","DAL","Sweden",,
"450","7","7","3","59"," ","Jonathan Granstrom",,"70","203","1999-5-30","Orsa","DAL","Sweden",,
"453","7","7","3","53"," ","Emilia Bergman",,"72","200","2000-4-17","J?nk?ping","J?N","Sweden",,
"453","7","7","3","54"," ","Emilia Bergman",,"72","200","2000-4-17","J?nk?ping","J?N","Sweden",,
"453","7","7","3","55"," ","Emilia Bergman",,"72","200","2000-4-17","J?nk?ping","J?N","Sweden",,
"453","7","7","3","56"," ","Emilia Bergman",,"72","200","2000-4-17","J?nk?ping","J?N","Sweden",,
"467","7","7","3","58"," ","Iorek Byrnison",,"74","220","2002-1-25","Oslo","AKE","Norway",,
"482","7","7","3","55"," ","Calvin Hobbes",,"75","200","2001-7-25","Chicago","IL","Sweden",,
"482","7","7","3","56"," ","Calvin Hobbes",,"76","200","2001-7-25","Chicago","IL","Sweden",,
"482","7","7","3","57"," ","Calvin Hobbes",,"77","200","2001-7-25","Chicago","IL","Sweden",,
"483","7","7","3","55"," ","Lucas Johansson",,"73","210","2002-5-15","Stockholm","STO","Sweden",,
"483","7","7","3","56"," ","Lucas Johansson",,"73","210","2002-5-15","Stockholm","STO","Sweden",,
"498","7","7","3","58"," ","Ethan Bouchard",,"71","194","2002-5-10","Stockholm","STO","Sweden",,
"498","7","7","3","59"," ","Ethan Bouchard",,"71","194","2002-5-10","Stockholm","STO","Sweden",,
"498","7","7","3","60"," ","Ethan Bouchard",,"71","194","2002-5-10","Stockholm","STO","Sweden",,
"498","7","7","3","61"," ","Ethan Bouchard",,"71","194","2002-5-10","Stockholm","STO","Sweden",,
"499","7","7","3","58"," ","Granny PanPan",,"72","190","2002-4-17","Stockholm","STO","Sweden",,
"499","7","7","3","59"," ","Granny PanPan",,"72","190","2002-4-17","Stockholm","STO","Sweden",,
"499","7","7","3","60"," ","Granny PanPan",,"72","190","2002-4-17","Stockholm","STO","Sweden",,
"499","7","7","3","61"," ","Granny PanPan",,"73","190","2002-4-17","Stockholm","STO","Sweden",,
"518","7","7","3","55"," ","Jasper Maximov",,"71","198","2001-9-6","Kiev","KIE","Ukraine",,
"518","7","7","3","56"," ","Jasper Maximov",,"71","198","2001-9-6","Kiev","KIE","Ukraine",,
"518","7","7","3","57"," ","Jasper Maximov",,"71","198","2001-9-6","Kiev","KIE","Ukraine",,
"518","7","7","3","58"," ","Jasper Maximov",,"71","198","2001-9-6","Kiev","KIE","Ukraine",,
"520","7","7","3","58"," ","Benjamin Jansson",,"76","230","2001-9-8","Stockholm","STO","Sweden",,
"520","7","7","3","62"," ","Benjamin Jansson",,"76","230","2001-9-8","Stockholm","STO","Sweden",,
"528","7","7","3","58"," ","Top Cheddar",,"76","235","2002-2-5","Stockholm","STO","Sweden",,
"528","7","7","3","59"," ","Top Cheddar",,"76","235","2002-2-5","Stockholm","STO","Sweden",,
"528","7","7","3","60"," ","Top Cheddar",,"76","235","2002-2-5","Stockholm","STO","Sweden",,
"528","7","6","3","62"," ","Top Cheddar",,"76","235","2002-2-5","Stockholm","STO","Sweden",,
"531","7","7","3","58"," ","Artemius Nystrom",,"78","235","2002-1-5","Lule?","NOR","Sweden",,
"531","7","7","3","59"," ","Artemius Nystrom",,"78","235","2002-1-5","Lule?","NOR","Sweden",,
"531","7","7","3","60"," ","Artemius Nystrom",,"78","235","2002-1-5","Lule?","NOR","Sweden",,
"531","7","7","3","61"," ","Artemius Nystrom",,"78","235","2002-1-5","Lule?","NOR","Sweden",,
"532","7","7","3","58"," ","Bjorn Bjorn",,"74","200","2001-8-6","Trelleborg","SK?","Sweden",,
"532","7","7","3","59"," ","Bjorn Bjorn",,"74","200","2001-8-6","Trelleborg","SK?","Sweden",,
"532","7","7","3","60"," ","Bjorn Bjorn",,"74","200","2001-8-6","Trelleborg","SK?","Sweden",,
"532","7","7","3","61"," ","Bjorn Bjorn",,"74","200","2001-8-6","Trelleborg","SK?","Sweden",,
"537","7","7","3","58"," ","Harald Malmquist",,"75","215","2001-10-23","Visby","GOT","Sweden",,
"537","7","7","3","62"," ","Harald Malmquist",,"75","215","2001-10-23","Visby","GOT","Sweden",,
"542","7","7","3","53"," ","Rikard Bjerg",,"75","215","2000-6-12","Sundbyberg","STO","Sweden",,
"542","7","7","3","54"," ","Rikard Bjerg",,"75","215","2000-6-12","Sundbyberg","STO","Sweden",,
"542","7","7","3","55"," ","Rikard Bjerg",,"75","215","2000-6-12","Sundbyberg","STO","Sweden",,
"542","7","7","3","56"," ","Rikard Bjerg",,"75","215","2000-6-12","Sundbyberg","STO","Sweden",,
"542","7","7","3","57"," ","Rikard Bjerg",,"75","215","2000-6-12","Sundbyberg","STO","Sweden",,
"543","7","7","3","53"," ","Alexander Oscarsson",,"72","200","2000-11-21","Falun","DAL","Sweden",,
"543","7","7","3","54"," ","Alexander Oscarsson",,"72","200","2000-11-21","Falun","DAL","Sweden",,
"543","7","7","3","55"," ","Alexander Oscarsson",,"72","190","2000-11-21","Falun","DAL","Sweden",,
"543","7","7","3","56"," ","Alexander Oscarsson",,"72","190","2000-11-21","Falun","DAL","Sweden",,
"543","7","7","3","57"," ","Alexander Oscarsson",,"72","190","2000-11-21","Falun","DAL","Sweden",,
"544","7","7","3","53"," ","Joorgustraad DuBolk",,"81","245","2000-10-1","Mt. Clemens","MI","Sweden",,
"546","7","7","3","53"," ","Florentin Rauseus",,"72","200","2000-2-17","?rebro","?RE","Sweden",,
"571","7","7","3","56"," ","Fredrik Stefansson",,"74","225","2003-4-25","Stockholm","STO","Sweden",,
"571","7","7","3","57"," ","Fredrik Stefansson",,"74","225","2003-4-25","Stockholm","STO","Sweden",,
"583","7","7","3","56"," ","Cole Carter",,"77","225","2002-12-28","Stockholm","STO","Sweden",,
"583","7","7","3","58"," ","Cole Carter",,"77","225","2002-12-28","Stockholm","STO","Sweden",,
"583","7","7","3","59"," ","Cole Carter",,"77","225","2002-12-28","Stockholm","STO","Sweden",,
"583","7","7","3","60"," ","Cole Carter",,"77","225","2002-12-28","Stockholm","STO","Sweden",,
"583","7","7","3","61"," ","Cole Carter",,"77","225","2002-12-28","Stockholm","STO","Sweden",,
"611","7","7","3","61"," ","Borje Samuelsson",,"79","235","2002-7-25","Chicago","IL","Sweden",,
"611","7","7","3","62"," ","Borje Samuelsson",,"79","235","2002-7-25","Chicago","IL","Sweden",,
"611","7","7","3","63"," ","Borje Samuelsson",,"79","235","2002-7-25","Chicago","IL","Sweden",,
"625","7","7","3","61"," ","Towelie",,"68","226","2003-5-15","Tampa","FL","Canada",,
"627","7","7","3","69"," ","Sven Petterson",,"70","180","2012-11-8","Uppsala","UPP","Sweden",,
"627","7","7","3","70"," ","Sven Petterson",,"71","180","2012-11-8","Uppsala","UPP","Sweden",,
"627","7","7","3","71"," ","Sven Petterson",,"69","180","2012-11-8","Uppsala","UPP","Sweden",,
"627","7","7","3","72"," ","Sven Petterson",,"69","180","2012-11-8","Uppsala","UPP","Sweden",,
"628","7","7","3","73"," ","Jonas Salat",,"75","210","2014-10-27","Landshut","BAV","Germany",,
"629","7","7","3","70"," ","Asher Gibbons",,"70","185","2012-1-29","Anchorage","AK","The United States",,
"634","7","7","3","75"," ","Jim Wen",,"74","200","2014-4-1","Albuquerque","NM","The United States",,
"635","7","7","3","71"," ","Oskar Samuelsson",,"74","197","2013-3-1","Göteborg","VäS","Sweden",,
"635","7","7","3","72"," ","Oskar Samuelsson",,"74","197","2013-3-1","Göteborg","VäS","Sweden",,
"638","7","7","3","74"," ","Ryland Murphy",,"72","200","2012-7-16","Peoria","IL","The United States",,
"638","7","7","3","75"," ","Ryland Murphy",,"72","200","2012-7-16","Peoria","IL","The United States",,
"640","7","7","3","69"," ","Tony Soprano",,"74","300","2012-10-28","Boston","MA","Sweden",,
"640","7","7","3","70"," ","Tony Soprano",,"74","300","2012-10-28","Boston","MA","Sweden",,
"640","7","7","3","71"," ","Tony Soprano",,"74","300","2012-10-28","Boston","MA","Sweden",,
"640","7","7","3","72"," ","Tony Soprano",,"74","300","2012-10-28","Boston","MA","Sweden",,
"652","7","7","3","70"," ","Don Aven",,"74","190","2012-10-2","Edmonton","AB","The United States",,
"655","7","7","3","68"," ","Peter Sandstrom",,"72","188","2011-9-14","Stockholm","STO","Sweden",,
"655","7","7","3","69"," ","Peter Sandstrom",,"72","188","2011-9-14","Stockholm","STO","Sweden",,
"655","7","7","3","70"," ","Peter Sandstrom",,"72","188","2011-9-14","Stockholm","STO","Sweden",,
"656","7","7","3","63"," ","Yannick Svoboda",,"70","180","2003-12-6","New Concord","OH","Czech Republic",,
"657","7","7","3","69"," ","Hans Mulluer",,"71","185","2012-5-23","Stockholm","STO","Sweden",,
"658","7","7","3","61"," ","Theo Berglund",,"75","208","2003-9-28","New York","NY","Sweden",,
"658","7","7","3","62"," ","Theo Berglund",,"75","208","2003-9-28","New York","NY","Sweden",,
"658","7","7","3","63"," ","Theo Berglund",,"75","208","2003-9-28","New York","NY","Sweden",,
"660","7","7","3","71"," ","George Walsh",,"78","215","2011-12-17","Wexford","WEX","Ireland",,
"666","7","7","3","69"," ","Robin Nyckel",,"72","194","2012-11-25","Lysets","IVA","Sweden",,
"666","7","7","3","70"," ","Robin Nyckel",,"72","194","2012-11-25","Lysets","IVA","Sweden",,
"666","7","7","3","71"," ","Robin Nyckel",,"72","194","2012-11-25","Lysets","IVA","Sweden",,
"666","7","7","3","72"," ","Robin Nyckel",,"72","194","2012-11-25","Lysets","IVA","Sweden",,
"667","7","7","3","68"," ","Wednesday Addams",,"67","150","2011-7-27","New York","NY","The United States",,
"672","7","7","3","68"," ","Martin Sunesson",,"65","180","2011-6-14","Stockholm","STO","Sweden",,
"672","7","7","3","69"," ","Martin Sunesson",,"66","180","2011-6-14","Stockholm","STO","Sweden",,
"673","7","7","3","68"," ","Trevor Cox",,"70","195","2011-4-21","Erie","PA","The United States",,
"674","7","7","3","68"," ","Timothy Jimothy",,"75","200","2011-5-13","Leisure Village","NJ","Sweden",,
"674","7","7","3","69"," ","Timothy Jimothy",,"75","200","2011-5-13","Leisure Village","NJ","Sweden",,
"675","7","7","3","70"," ","Ryan McKennedy",,"74","200","2011-4-3","Longford","LON","Ireland",,
"679","7","7","3","69"," ","Daisuke Nakamura",,"72","200","2012-5-29","Osaka","OSA","Japan",,
"681","7","7","3","71"," ","I-Stir MyPudding",,"72","200","2013-3-13","Arvika","VäR","Sweden",,
"681","7","7","3","72"," ","I-Stir MyPudding",,"72","200","2013-3-13","Arvika","VäR","Sweden",,
"681","7","7","3","73"," ","I-Stir MyPudding",,"72","200","2013-3-13","Arvika","VäR","Sweden",,
"685","7","7","3","71"," ","Jae Hyuk Choi",,"73","157","2013-6-8","Seoul","SEO","South Korea",,
"687","7","7","3","74"," ","Cameron Dallas",,"70","202","2013-5-20","Dallas","TX","The United States",,
"692","7","7","3","70"," ","Skoomina Hulk a Votto III",,"74","200","2013-5-12","Berlin","BER","Germany",,
"693","7","7","3","71"," ","Nick Larsson",,"70","300","2013-3-11","Arvika","VäR","Sweden",,
"693","7","7","3","72"," ","Nick Larsson",,"70","300","2013-3-11","Arvika","VäR","Sweden",,
"693","7","7","3","73"," ","Nick Larsson",,"70","300","2013-3-11","Arvika","VäR","Sweden",,
"710","7","7","3","69"," ","Willow Soderberg-Snooks",,"70","150","2012-12-18","Ostermundingen","BE","Sweden",,
"710","7","7","3","70"," ","Willow Soderberg-Snooks",,"71","150","2012-12-18","Ostermundingen","BE","Sweden",,
"710","7","7","3","71"," ","Willow Soderberg-Snooks",,"71","150","2012-12-18","Ostermundingen","BE","Sweden",,
"710","7","7","3","72"," ","Willow Soderberg-Snooks",,"71","150","2012-12-18","Ostermundingen","BE","Sweden",,
"714","7","7","3","69"," ","Merle Van Nistrelrooy",,"74","182","2012-1-6","New York","NY","The United States",,
"716","7","7","3","66"," ","Joel Eriksson",,"81","220","2010-12-6","Orebic","DUB","Sweden",,
"716","7","7","3","68"," ","Joel Eriksson",,"83","220","2011-7-23","Orebic","DUB","Sweden",,
"716","7","7","3","69"," ","Joel Eriksson",,"83","220","2011-7-23","Orebic","DUB","Sweden",,
"718","7","7","3","66"," ","Hendrik Stahlberg",,"75","225","2010-8-17","Sundsvall","VäS","Sweden",,
"718","7","7","3","68"," ","Hendrik Stahlberg",,"75","225","2011-9-12","Sundsvall","VäS","Sweden",,
"720","7","7","3","69"," ","Martin Sunsson",,"65","180","2012-2-20","Stockholm","STO","Sweden",,
"725","7","7","3","74"," ","Entropy Sanchez",,"73","225","2014-9-4","Sacramento","CA","The United States",,
"727","7","7","3","74"," ","Leon Rizzton",,"74","210","2013-5-3","Pittsburgh","PA","The United States",,
"733","7","7","3","69"," ","Jaxon Markstrom",,"72","200","2013-1-17","Stockholm","STO","Sweden",,
"733","7","7","3","71"," ","Jaxon Markstrom",,"72","200","2013-1-17","Stockholm","STO","Sweden",,
"733","7","7","3","72"," ","Jaxon Markstrom",,"72","200","2013-1-17","Stockholm","STO","Sweden",,
"734","7","7","3","69"," ","Oliver Castillon",,"73","200","2012-1-5","Montpellier","LAN","France",,
"735","7","7","3","71"," ","Lilian Flapberg",,"76","200","2013-2-5","Stockholm","STO","Sweden",,
"735","7","7","3","72"," ","Lilian Flapberg",,"76","200","2013-2-5","Stockholm","STO","Sweden",,
"735","7","7","3","73"," ","Lilian Flapberg",,"76","200","2013-2-5","Stockholm","STO","Sweden",,
"738","7","7","3","71"," ","Florian Söderberg-Motyla",,"77","243","2013-6-12","Zakopane","MAL","Poland","Sweden",
"738","7","7","3","72"," ","Florian Söderberg-Motyla",,"77","243","2013-6-12","Zakopane","MAL","Poland","Sweden",
"738","7","7","3","73"," ","Florian Söderberg-Motyla",,"77","243","2013-6-12","Zakopane","MAL","Poland","Sweden",
"752","7","7","3","73"," ","Billy Hill",,"73","234","2013-12-4","Riga","RIG","Latvia",,
"771","7","7","3","73"," ","Dee Fence",,"75","240","2013-11-8","Hellertown","PA","The United States",,
"774","7","7","3","74"," ","Dylan Jacob-Smith",,"78","215","2013-8-23","Detroit","MI","The United States",,
"781","7","7","3","57"," ","Dogwood Maple",,"75","200","2002-7-16","Atlanta","GA","The United States",,
"781","7","7","3","58"," ","Dogwood Maple",,"75","200","2002-7-16","Atlanta","GA","The United States",,
"781","7","7","3","59"," ","Dogwood Maple",,"75","200","2002-7-16","Atlanta","GA","The United States",,
"782","7","7","3","57"," ","Ric Charlesworth",,"75","195","2002-11-12","Brisbane","QLD","Australia",,
"782","7","7","3","58"," ","Ric Charlesworth",,"75","195","2002-11-12","Brisbane","QLD","Australia",,
"782","7","7","3","59"," ","Ric Charlesworth",,"75","195","2002-11-12","Brisbane","QLD","Australia",,
"782","7","7","3","60"," ","Ric Charlesworth",,"75","195","2002-11-12","Brisbane","QLD","Australia",,
"783","7","7","3","57"," ","Tomas Lind",,"71","175","2002-4-9","Lule?","NOR","Sweden",,
"783","7","7","3","58"," ","Tomas Lind",,"71","175","2002-4-9","Lule?","NOR","Sweden",,
"783","7","7","3","59"," ","Tomas Lind",,"71","175","2002-4-9","Lule?","NOR","Sweden",,
"783","7","7","3","60"," ","Tomas Lind",,"71","175","2002-4-9","Lule?","NOR","Sweden",,
"784","7","7","3","57"," ","Golden Face",,"76","187","2002-9-4","Holmdel","NJ","The United States",,
"784","7","7","3","58"," ","Golden Face",,"76","187","2002-9-4","Holmdel","NJ","The United States",,
"784","7","7","3","59"," ","Golden Face",,"76","187","2002-9-4","Holmdel","NJ","The United States",,
"784","7","7","3","60"," ","Golden Face",,"76","187","2002-9-4","Holmdel","NJ","The United States",,
